question,answer
What are my lighting options for a pole-barn garage?,"
I'd probably try for a mix of natural light, fluorescent, and point lights.
The natural light will be the most economical, but obviously fails at night.
The fluorescent lighting should give you enough light for most working conditions.
And the point lights should help for when you need to do detail work or get under the hood of your cars. You can find point lights on articulated arms, that way you can just grab and move the light to wherever you need it. Mounting an arm or two on each pole would probably be enough.
"
What is a good method to seal a baseboard to stop an existing draft?,"
If the gap isn't too big, regular caulk will seal the gap between it and the wall.  If you're using it at the top of the baseboard and can get it in the same color as the baseboard, you might not even have to paint it.
"
How can I repair a Palruf roof?,"
I've never dealt with the stuff, but I'd say if it's near the ridge line, remove whatever you have as a ridge cap, place the patch on top of the hole large enough to tuck under the ridge cap, and then replace the ridge cap.
If it's lower down, I think I'd patch it from the inside, and use silicone or some other sealant from above.
As for adhesives, my normal stand-by for this sort of thing (waterproof, gluing sheets together) is DAP contact cement, but the two pieces might not mate together well enough for that.  You could probably use a mastic, such as the roof cement they sell in caulk-gun tubes for dealing with flashing, although, it tends to be pretty ugly, so you might want to just use it to afix it, and then use silicone around the edges.  (I don't know if silicone would hold well enough for this on its own)
"
What are the tools that every Do-it-Yourselfer must own?,"
A cordless drill
No doubt about it. I bought a DeWalt 14.4V three years ago, and it's been invaluable to me.
alt text http://www.homedepot.com/catalog/productImages/300/34/34c4b1f5-f4c7-465c-b9bb-f0a9ba2cd2ef_300.jpg
"
lawn - Does liquid aerification work?,"
Liquid aerification doesn't really sound like a good idea to me, but I quite honestly know nothing about it.
What I'd do: Rent an aerator, spread compost and/or some good fertilizer, and water the yard. Repeat at least once a year. If you don't have any grass growing currently, bring in some compost and mix it in with the existing soil with a tiller (or something bigger).
"
energy efficiency - Which water heater types do you recommend?,"
When most people think of a water heating system, they think of a tank (40-75 gal. on average) with a heating source.  However, a robust water heating system probably shouldn't be so simple.  How you want to configure things depends on what your exact situation is, and what features you want maximized.  Some examples:
2 tank, parallel
This kind of setup gives you the storage capacity of both tanks (say, 2 x 40gal = 80gal).  But it also costs twice as much to keep running.  I can't imagine why you would do this over the next idea, but I'm sure someone has a reason.
2 tank, serial
This gives you a lot of versatility in water availability and cost.  In low demand situations, turn the first tank down or off.  Storing the water will let it come up to room temperature, usually reducing the heating requirements in the second tank.  Set tank 2 for your desired temperature.  When demand increases (say, relatives visit for a week) turn the first tank up to boost the inflow temperature.  Ultimately, both tanks at the desired output temperature will give you slightly more hot water than the capacity of both tanks combined; due to heating as water flows.
Tankless
As mentioned by others, a simple tankless heater has hidden drawbacks in demand-based activation and flow restrictions.  However, the do not heat any water unless on, so their standby energy cost is nil.  Installation can be tricky: they require costly ventilation and exhaust systems which can make them not cost-effective over their projected lifespan.  And they are difficult to tie into hot water recycling systems, if you're looking for instant-hot water at the tap.
Tank + Tankless
You're getting into the area of boilers, and options for combining things do very different things.  A pre-warm tank can improve the flow rate of a tankless heater, by reducing the required temperature rise.  A post-heat tank can alleviate the demand-based problems, but adds the cost of continual heating and complexity in cycling cooling water from the tank.
Other
As I mentioned there are thousands of potential ways to combine systems.  Gas is cheaper than electric.  Tankless doesn't have standby costs.  Tanks smooth out warm water flow.  You have to determine your situation, and what works best.
Suggestion
It may be against the TOS to talk brands, if so someone remove this or let me know.  Since we're building a house this summer I've been looking into this problem, and our contractor pointed out the Eternal brand of tankless water heaters.  They have a 2 gallon internal tank that they keep warm, which supposedly fixes the problems of demand-based activation and still costs very little for standby heat.  They integrate well with recirculation systems, and can even be combined in multi-unit setups if demand exceeds one unit.  I've not yet played with it (still building) but the concept looks great on paper.  Oh, and they have less expensive exhaust requirements as well.
"
technique - How can I pour a concrete pad with a circular hole in it?,"
Metal landscape edging (the kind that's held in with stakes) should work fairly well. You could either just leave it there or cover it in plastic and remove it after the concrete sets (personally, I'd leave it).
"
How do I sound-proof a bathroom?,"
Add a second layer of drywall with Green Glue for sound isolation; not shilling, just heard very good things about it and plan to use it to soundproof a den. 
"
Should I use a subfloor for a finished basement's floor?,"
I just recently finished my basement project.  I spent a lot of time scouring the web and grilling friends and co-workers about their basements to gather information to try to make an informed decision on this very subject.  
Here are the options I considered:

Carpet tiles directly over concrete
PROS

cheap

CONS

cold feet
hard, unforgiving floors
Potential for condensation/mildew, even if floor is mostly dry

VERDICT

I couldn't find a tile with a padding thick enough to make the floor even close to comfortable in a midwestern US winter


Traditional carpet and pad directly over concrete
PROS

Pretty cheap
Many choices of carpet and padding thicknesses available

CONS

Floor is still much harder than wood subfloor
Even thick padding can still leave the floor a bit chilly
Potential for condensation/mildew, even if floor is mostly dry

VERDICT

Thick padding can help the floor feel less cold, and less hard, but it's no match for wood, especially if you have a kid's playroom or a workout room in the basement
It seems like asking for moisture/mildew trouble to not allow air circulation between concrete and carpet


Rigid foam insulation under 5/16"" plywood subfloor
PROS

Cheap
Good R-value to provide insulation from cold
Feels almost as warm and soft as a regular subfloor

CONS

Opinions vary about how long the foam will last before breaking down
Installation instructions vary wildly (some anchor directly to floor, others anchor through wood bracing, etc.)
Opinions vary about how much air circulation the foam would allow

VERDICT

Although it doesn't seem like a terrible idea, there just wasn't enough information about this approach to make me feel comfortable trying it


DRIcore-style subfloor tiles
PROS

Dimpled underside allows excellent air circulation over concrete
Feels almost as warm and soft as a regular subfloor
Most come in 2'x2' tiles so there are no 4'x8' sheets to lug around
Easy install, much like a ""floating"" hardwood floor
Nothing anchored into the concrete

CONS

By far the most expensive option
Each 4 sq foot panel is about $5.50 [as of 2016]
USD

VERDICT

I had a fairly large amount of floor to cover, and this was just too expensive.  It would have approached 20% of the total budget for the project.


Dimpled underlayment under 5/16"" plywood subfloor
UPDATED March 2019
The Platon underlayment I used years ago seems to be hard to find these days. Home Depot currently offers what appears to be a similar underlayment product called DMX 1-STEP, and others may be available from other manufacturers.
PROS

Dimpled underside allows excellent air circulation over concrete
Feels almost as warm and soft as a regular subfloor
Much cheaper than the DRIcore tiles, because the Platon is purchased separately in large rolls

CONS

More difficult to install than probably any other option
4'x8' plywood subfloor is no fun to lug around
Requires the subfloor to be anchored to the concrete

VERDICT

Although it required more manual labor, the cost was less than 10% of what it would have cost to use the DRIcore tiles
I still got it done in just a few days, with some help moving the plywood
I used a hammer drill and Tapcon concrete screws to secure the floor
My basement floor is as warm and soft as any other floor in my house, and it didn't cost an arm and a leg

"
How can I remove rust stains from enamel sink?,"
Not sure about ""Sure fire"" but a product called CLR (Calcium, Lime, Rust remover) is a good start. 
"
What is the best way to adjust pocket doors stuck on carpet?,"
Pocket doors can usually be adjusted by turning/twisting an adjustment screw at the top (sometimes a wheel at the bottom depending on the door). The door should allow for this adjustment somewhere without removing anything.
"
bathroom - How to have a free-standing bathtub resurfaced,"
Best thing you can do is ask for references.  Call some people who had their tub refinished several years ago and see how it's holding up.
I've had this done a few times and it's a bit of a black art.  They have to be really meticulous with their prep work or the new finish won't last.
Also, you need to be careful what you clean it with after they refinish it!  Abrasive cleaners will destroy the finish.
"
