question,answer
"Why is it safer to bike with traffic, instead of facing oncoming cars?","I found this article which has some statistics on accidents involving wrong-way cycling:  Table 4 shows that all categories of bicyclists traveling against the direction of traffic flow are at greatly increased risk for accidents—on average 3.6 times the risk of those traveling with traffic, and as high as 6.6 times for those 17 and under. This result is readily explained: because motorists normally scan for traffic traveling in the lawful direction, wrong-way traffic is easily overlooked. To give only a single example, a motorist turning right at an intersection scans to the left for approaching traffic on the new road, and cannot see or anticipate a fast-moving wrong-way bicyclist approaching from the right."
How to ride to work without sweating?,"It is possible, but only in certain conditions. I live in a tropical country, so, 20 degrees centigrade is considered cold here. My conmute to work is almost flat, with only one climb, something a very steep 300 meters. If it were not for that, I'd be able to get to the office almost completely dry. What's the trick? I use a hardtail mountain bike with a small rack in the seatpost. The bike has a sporty position, but the trick is to pedal in the easy gears and making very little effort, accelerating very slowly. The effort should feel comparable to a moderate walk. Also, take as much advantage as I can from the downhills (Update: later on, I changed the tires to slick ones, that reduces the effort needed to move). However, ideal conditions are an exception. I have already told you that I have to climb a very steep hill, so I just put the easiest gear and pedal like a grandmother for that hill (While in ""sports mode"" I can climb the same hill in 4 gears higher and a quarter of the time). I sweat the minimum and I manage to avoid clothes changes, but there are other things I do to minimize body odor: All those tips are easy to implement, and can keep you from needing to change clothes. After you cool off and clean yourself with the towel, most people won't even notice a difference on you if you hadn't commuted by bike. As per anecdotal stuff, my grandfather used to commte exclusively by bike, in a small city located in the Valley of Sula (Valle de Sula) near the city of San Pedro Sula in Honduras. A valley in a tropical country has a very hot weather all year round. He used a bike similar to the ""Flying Pigeon"" (Google Flying Pigeon Bike for images). That is a heavy steel bike with 28"" wheels, a very high gearing and a very comfortable seating position. I remember that he was never sweaty, even if he commuted from workplace to his home for lunch, right under caribean sun at noon. Two elements had a big role in it: 1) the city is completely flat, no climbs, no downhills. 2) The bike he used is almost impossible to pedal in an sporty way, it kind of 'forced' you to pedal in a smooth fashion, with slow cadence, but after a while, you get some speed that is really easy to keep. It makes you feel you can go for hours without getting tired. (1) Perspiration (Wikipeia) (2) Body odor (Wikipedia) (3) Urinary system (Wikipedia)"
How to use drop handlebars properly?,"There are 3 basic hand positions that most people use on a drop bar: On the Hoods - This position allows you to reach the brakes and shifters without moving your hands and allows a fairly upright, and comfortable body position. Most riders spend 75-90% of their miles in this position. On the Drops - This position is ideal for more aerodynamic body positions, or more athletic efforts. When you want to go hard, go here. You can reach brakes and shifters, but may have to move your hands, depending on your setup. This is generally used for descending long hills, or an aggressive position. It is less stable, and it is used for maybe 10% or less of most riders' mileage. On the Tops - This position allows a comfortable alternative position for more relaxed riding. It is generally used when going at an easy pace, and in situations where you are certain of the road conditions, traffic and other hazards. You definitely can not reach the brakes or shifters from this position without moving your hands. It is less stable due to narrower hand position, though it may not feel like it. Most riders use it as a cool down position for 10% or so of their mileage. "
Why aren't Tour de France riders going any faster?,"What really struck me though was that the average speeds really haven't changed much The chart ranges from about 25km/h to over 40km/h, and that is a big change. As others have mentioned, increasing your average speed requires a non-linear increase in power applied to the pedals. In other words, to increase average speed from 25km/h to 26km/h is easier than increasing from 40km/h to 41km/h Say I were to steal a time-machine, go back and ride each TdF course, using the exact same bike. To match the winners average speed, this is the wattage I would need to produce (well, a very crude approximation):  (again, this is a very crudely approximated graph, designed to illustrate a point! It ignores stuff like wind, terrain, drafting, coasting, road surface and many other things) From around 60 watts to 240 watts is a huge change, and it's very unlikely that TdF competitors have increased their wattage this much over time.. Part of the increase will be due to more powerful cyclists (thanks to better training and nutrition), but certainly not all of it. The rest is likely due to technological improvements. For example, a more aerodynamic bike will decrease the power required for a given average speed, same with a lighter bike when going up hills. Source for graph: Although my point should remain valid regardless of how inaccurate the above graph is, here is the messy script I used to generate it It uses the data from here, exported to CSV (from this document) The average speed to required watts calculation could be simplified greatly, but it was easier for me to just modify the script from my answer here!"
What advanced cycling skills are useful for a commuter or city rider?,"Some important skills for commuters: This is a surprisingly difficult skill to master. When a rider looks directly backwards, it is common to turn in the direction they twisted their head. It takes a lot of practice to make resisting that turning automatic. The importance of looking behind you in traffic should be obvious. It is not uncommon to come up to an intersection when a vehicle in the crossing direction will come in front of you, and you will not have enough time or space to stop safely. Sometimes what is required is a countersteered* turn into the direction the crossing vehicle is traveling. This requires a quick turn of the handlebars in the opposite direction you want to turn, which will cause your center of gravity to rapidly swing to the side you want to be going. Returning the handlebars to turn in the direction you want to go completes the turn, and by doing so you can turn very rapidly with a very tight radius.  You might not be able to stop, but it can be preferable to make a sudden turn rather than crashing into something. Not many riders are highly skilled in using their brakes. Practice slamming on your brakes, especially using only the front, and get a feel for how much force it takes to get your back wheel off the ground. Practice to the point that when you are in a panic situation you don't simply clutch the levels with every ounce of strength, practice so modulating your brake power is a purely mechanical, automatic skill. Also practice stopping on sandy, wet, and icy surfaces."
"Do skilled cyclists really ""use the front brake alone probably 95% of the time""?","Reference - Cyclecraft by John Franklin A cycle takes more than twice as far to stop using only the rear brake compared to using only the front brake, which will usually stop the machine just as quickly as using both brakes. Nevertheless, you should always apply the rear brake, and slightly in advance of the front brake, so that a slight skid at the rear will warn you if you get close to the hazard point at which the bike may tip."
When or how often should I replace my bike helmet?,"Helmets should be replaced roughly every 5 years and after any crash where your head makes contact with the ground. Helmets will crumble, compress or otherwise deform in sometimes hard to see ways when you hit the deck. The structural integrity of the thing will be massively diminished after even a relatively tame fall. This is one area where you don't want to mess around much."
Can I ride home with a broken spoke?,"Yes you can ride home with a broken spoke. I'd probably unscrew the spoke from the nipple before doing so, so that it doesn't wobble around and get caught in other bits of the bike. Bike wheels are wonderful things that can easily put up with having a few spokes missing."
"What's the difference between All-Mountain, Cross Country, Freeride, Downhill bikes?","The following list contains the basic characteristics and differences for the aforementioned types of MTBs plus 2 types of bikes that you didn't mention. Note that I've tried to summarise and ""average"" the characteristics of modern MTBs used today by amateurs and pros. So 9 kgs for XC bikes means that you can easily find 8 and 11 kg ones. Cross country (XC) bikes: All mountain (AM) bikes: Freeride bikes (FR): Downhill bikes (DH): Dirt Jump bikes (DJ): Slope style bikes (SS):"
Periodic Maintenance Task for Bike Commuters,My bike service guys wrote a blog article along these lines. You may find it useful.  The article recommends four principals for basic bike care. These are
Hydraulic Vs. Mechanical disc brakes,"Hydraulics are used on higher end systems, cables are often a sign of a cheap brake set, so your observations are correct regarding ""professional"" bikes. However there are very good cable disc brakes (e.g. Avid BB7's) that are the exception that proves the rule. .  Cables have the disadvantage of friction that hydraulics virtually eliminate. It is significantly easier to modulate hydraulic brakes, you get more force delivered to the pads, hence more stopping power for the same input, and faster/more reliable and predictable pad retraction when releasing the brakes. 
As the Hydraulic system is sealed, grit and grime cannot get in to jam up the moving bits, making them virtually maintenance free (replace worn pads is about all need doing)
Hydraulic systems are also easier to set up and adjust (with the right tools - next to impossible without them). Cables have to the exact length, and need ""tweaking"" as they stretch from new.   That said - a good quality and well maintained cable system will out perform a poor quality, cheap hydraulic brake set, so you cannot state ""Its hydraulic therefore it's better"".   Disadvantages of hydraulics occur when you get a leak such as hole in a hose or blown seal. They are less ""field serviceable"" than cables, essentially the brake is rendered useless and unrepairable (in the field) by a minor fault - which fortunately happens very rarely, and usually caused by poor transport rather than while out riding.  Another reported problem with hydraulics is boiling of fluid. This is more of a problem on road bikes where mountain descents of 100's of vertical meters in a very short time are more common. With overheated fluid initially the pressure in the system stops the fluid boiling. When the brake is released (even for a moment), the pressure comes off and fluid boils, and the brakes no longer work - at all - the lever just goes all the way in. Another thing that can happen is the rider stops with no problems, but the heat in the calliper (no longer being cooled by airflow) migrates to the fluid over the next few minutes, so when the rider rides off there are no brakes.  (This is different to disc fade where the pads and disc overheat and brakes loss effectiveness slowly - both types suffer this equally.)  Watch out in the future for Hydraulic shifters.... Available now if you have the big $$$$, lighter weight than XT and XX level components, almost certainly more reliable and easier to setup.... (Update 2015- Electric shifters mean these will not become main stream.) "
How to store a bike outside and still avoid rapid decay?,"A small shed seems like the best option if you have space–some insulation inside the shed would help stop condensation.  A bike kept outside will rust given enough time, its gears, etc. will also not like being wet all the time.  Just as importantly, it is more likely to get stolen if it is just left outside, and I would always rather get on a dry bike than a wet/cold bike."
What is the best method to teach a young child to ride?,"My dad taught me, my two sisters, my neices and nephews the same basic way. On grass.  Get them on a two wheeler, no training wheels, but with helmet on, and start em up on the grass.  Find a field that is smooth (maybe a slight downhill to start on) and push them and let them go. Grass is harder to ride on, but soft enough to fall on without damage that will get Mommy mad.  "
Why don't cyclists wear all-encompassing motorcycle-style helmets?,"Some bicyclists do wear full-face helmets; in particular, downhill mountain bikers and BMXers will frequently wear full-face helmets, as the chance of a crash causing you to land on your face is greater. The problem with full-face helmets is that they're hotter; your head is great for getting rid of excess heat, and the full-face helmet helps trap more of that in. Motorcyclists aren't pedaling furiously, and don't need to lose as much heat; heat management is essential for bicycling. Furthermore, motorcycle accidents tend to happen at higher speeds. On a bike, you're pretty unlikely to wipe out at 60 MPH, while on a motorcycle, it's all too possible. Between the lower risk on a bike, the heat issues, and the extra cost of full-face helmets, for most people it's not worth it to wear the full face helmet on their bicycle. Any safety feature is a trade-off, between the costs of implementing the feature and the harm or damage that it prevents. When the cost of implementing the feature exceed the expected value of the feature in harm reduction (taking into account the likelihood of the particular form of accident happening, and how severe the damage is), then it doesn't make sense to use that feature. People all assign different values to certain types of harm or damage, and also have different risks based on how they ride and what their environment is like. For some people, wearing a full-face helmet may be worth the extra expense and heat, but most people don't find it's worth that trade-off. Sadly, for many of these decisions, we don't have enough information; there isn't very much conclusive real-world data on the efficacy of bike helmets, let alone different types of bike helmets."
What are the pros and cons of internal gears?,"The main advantages of hub gears over a 1xN derailleur system are reliability and being able to shift while stationary. Since there's no derailleur or chain tensioner it's easier to add a full chaincase which means chains last a lot longer and with mudguards added there are no dirty bits accessible on the bike. They're heavier and harder to maintain if you have to maintain them.  There's a whole style of bike that uses those advantages (and others) and from a US perspective is called a ""european"" or ""dutch"" bike. Broadly, it's a bike built for someone who is not a cyclist, rather they are someone who uses a bike for transport. It should just work, no special clothes or rituals required. Compared to a 3xN derailleur system a hub gear is much simpler to operate and maintain. All the gears are in order and you only have one shifter. The compromise is a smaller gear range (Rohloff being the obvious exception), ranging from a little smaller for the Shimano Alfine 11 down to ""yes, there are two gears"" for the back-pedal-shift 2 speed hubs. But in return you get extremely long life for the chain and cogs (10,000km or more for the chain, 20,000km+ for cogs) and a general low-fuss maintenance requirement. That also makes it practical to put a hub gear in places where derailleur gears could go but you wouldn't want them - under my load carrying quad, for instance, where the derailleur hung down between the rear wheels just waiting for a rock to break it off, and turning the thing over for maintenance is a pain. Removing the rear wheel on a hub geared bike ranges from nigh on impossible (some of the Shimano hubs, and some dutch bikes have chain cases that are just irritating to work on) to almost trivial (a Rohloff with QR). The problem is the shifter cable - you have to detach it to remove the wheel. Good ones just unhook, poor ones you have to undo the adjuster barrel and re-adjust the gears on reassembly. Shimano are getting better, but Rohloff and Sturmey Archer have it down pat. Servicing hubs is not often done these days. The manufacturers generally allow bike shops to swap out the internals for new, saving the hassle of building a new wheel, but that's about it. I had three Shimano Nexus 8 hubs fail at 5,000km intervals, and every time I just got replacement internals rather than the hub being repaired (the last time, of course, Shimano had stopped making the hub so I had to throw away the wheel). With Rohloff the same thing might happen, except after 150,000km or more... most people don't ride that far in a lifetime. Also, with Rohloff you change the oil every 5,000-10,000km, at a cost of half an hour of your time and about $20 for an oil change kit (or $10 for just the oil). I usually run a Schwalbe Marathon Plus on the rear of my hub geared bikes, which trades a little extra rolling resistance for huge puncture resistance. It's part of the ""my bike just works"" philosophy. I'd rather reliably take an extra 30s to get to work than at random intervals be 5-10 minutes late and dirty due to a puncture (because you know that you'll only get punctures when you're in a hurry and it's raining)."
Is listening to music dangerous while cycling? [closed],"It is worth noting that deaf people cycle perfectly well. @Joe's excellent comment merit's adding into the answer...
Edit It should also be noted that deaf people are used to being deaf. They never rely on sounds like hearing-abled people do.  Its OK to listen to music as long as  That said, I don't listen to music while cycling. "
What are the effects of completely filling tires with water instead of air?,"I happened to do just that. I took an old hand pump and an inner tube to the bath tub.  Submerged the pump and pre-filled the tube with water, complete with burping out any air bubbles.  With the tube moderately full and free from air, I put it on the rim with the tire.  Then the final pressure up. The first thing to notice is that the pump operates with lots of resistance (water flows a lot slower than air through those tiny parts).   As I pushed each stroke of the pump, the resistance difficult yet constant.  I kind of expected the resistance to increase as I pressured up the tire, but it didn't.  It was a solid stopping point, halfway through the last stroke the tire wouldn't take any more water. (I shouldn't have been surprised, water is one of the least compressible substances around!) Now out for a ride to test this out! Indeed to carry the bike the front was a bit heavier (heavier is exactly what most cyclists would not want; but hey, lets see if there's some benefits). Oddly, the bike didn't feel all that different.  Just slightly front heavy.  But once I got some speed the steering became really quite stable.  A ride through the forest and I could quickly pin point my leans for corners, it was soooo smooth!  Like the steering of a motorbike; I assume the extra rotational inertia in the front wheel added to the smoothing gyroscopic effect. Mucking about, I tried a wheelie.  It took a bit of getting used to for lifting it up, but once up it was also very very smooth.  I was never that good an wheelies, but now I seemed to be able to ride for as long as I wanted.  Try balancing a baseball bat with the heavy side down, it's actually much easier with more weight at the top!  And the extra gyroscopic effect made it easier to steer the wheelie. When stopped at a light or something, pick up the front tire and it would slowly start to rotate on it's own.   It was fun, so I kept it. The next phenomenon was a puncture.  sure enough, one day riding on a nice sunny day... I feel tiny sprinkles of water; I had a tiny tiny leak and I was actually spraying a very fine stream.  The tire hadn't lost much though, so I double timed it to my destination in hopes of avoiding changing in the field.  On arrival, the tire seemed really quite full still.  When off the bike the tire really wasn't getting flat. I left it.  I continued to ride for a week or so, sometimes the leak would come back... sometimes it would go away.   I'm speculating, as I only did this once... but it occurred to me that with water being incompressible, the small amount of leaking water was very little volume but nearly all of the pressure.  The tire was still full and held it's shape, but no pressure to force the leak when I wasn't on it (it was obviously a very small leak).  Eventually I had to add some air, now and again (too lazy to put water in, and too curious to see how bad the water/air mix would be).  Soon the water/air mix was sloshing inside and causing a lot of resistance, and that became the end of my experiment. In the end I did not see any improvement for hill climbs, or maintaining pedal momentum; only wheelies and cornering."
How can I make my bike (and myself) visible at night?,The obvious few things are:
What is a reasonable speed for long distances on a bike?,"Speed varies widely by cyclist, depending on fitness, road conditions and traffic.  Some of my observations (cruising speed based on a flat, paved road in good condition): (based on who I pass and who passes me when riding around 30km/h) Average speed will usually be slower than you think, once traffic stops and hills are factored in, especially over longer distances (like 80km).  On my 21km commute I'll hit 30+ on every long stretch I can, but my average still only works out to 24km/h.  For longer rides I cruise around 27-28 km/h, which is more sustainable; averaging 22-24 over a very long ride (200km) is a great pace for me."
How to prevent drafting?,"In road racing there are lots of way to try and gain an advantage (or not to give others an advantage).  Because this is a friendly race, I will break it down into friendly, indifferent and hostile tactics.  Update 1:
The OP updated their question to make it clear that they were a beginner and the other rider was a more experienced road rider. So I have added a paragraph at the bottom discussing the importance of how a tactic or strategy is executed.  Update 2:
A fun video:  How To Get Rid Of Wheelsuckers These tactics are intended to keep the competition friendly by letting your friend draft, but with the intent of making a decisive move at some point to win, which will clearly demonstrate that you were the stronger rider on the day. These tactics are a little more aggressive than (1) and may be fair game depending on your friendship and views on competitive behaviour. Depending on how much you value your friendship (e.g., frenemies), there are also some hostile techniques that I have come across in races over the years.  I document them for completeness sake to indicate what should generally not consider as a strategy. WARNING: In no way should the ""forcing an error"" tactics be used against your friend as these tactics can potentially send someone to the hospital. The tactics and strategy outlined above will rely heavily on execution, which can be difficult for beginners.  Many new riders will only partially commit to a tactic, holding back for fear that it might not work out. The ""secret"" is that once you decide on a tactic you really have to commit everything to it (i.e., willingness lose and look like a fool). Otherwise it is only a half strength attack which is easier for the other rider to survive. The more experienced rider will be practiced in the determination needed to knuckle down and survive an attack (even though they may be less fit overall).  This mental strength and experience can make them a formidable opponent if you do not fully commit to a strategy or tactic. It can take time and practice for beginners to develop the ""killer"" instinct needed for success, so don't get discouraged if a chosen strategy doesn't work first time out. Sometimes you just have to keep throwing mud at the wall to get some to stick."
