question,answer
Is blinking slowly at cats a way to tell them that you love them?,"In the Manual of Clinical Behavioral Medicine for Dogs and Cats, Karen Overall describes the slow blinking motion of a cats eyes as a sign of a fully relaxed cat. If a human is mimicking that action, the message they're potentially sending to the cat is that they're, themselves, relaxed and so trusting in the presence the cat. That consequence of that, in turn, may be to further relax the cat which then causes a similar response as well as, possibly, a soft purr. Basically a whole lot of contentment all around. If nothing else, the ability of any animal to be fully relaxed and comfortable in the presence of a human is a sign of trust and confidence and that's as much a sign of love as anything else we could choose to take. So, I think you're both right. :D"
Does purring tire cats?,"Purring is a sign of wellbeing for the house cat. She certainly purrs because you are petting her, but if she would be sleeping on you then chances are she would probably also be purring without you touching her. Imagine this. When you pet her it's sort of like when you get a massage. You might fall asleep or you might drift off a little bit. Your cat is the same. Petting her for 15 minutes if she's purring the whole time is equivalent to her being completely relaxed. It is only natural for her to fall asleep. If she is tired of the petting and want you to stop, she would just move or show you by play-attacking you. Cats can stop purring immediately if something makes them uncomfortable. Edit:
Like @Ross Presser mentioned, cats can purr while in pain, but this does not mean you should ever be alarmed when your cat purrs. However, it is important to check in on your cat and keep an eye on how they are doing. If they show any other new strange behaviour or react in a negative way combined with the purring, then a good suggestion would be to have a check-up at the vet."
"How do I ""apologise"" to my cat?","I wouldn’t start giving treats for small accidents - what kind of behavior are you trying to reinforce? The cat won’t understand the concept of an “apology” via treats. And if careless weaving results in treats, kitty may end up with receiving more kicks trying to elicit treats from the human who is stumbling to the bathroom at night. My preferred way to apologize is to show affection, e.g. a quick scratch behind the ears, “fussing” a bit, something like that, then continue as if nothing happened. The less drama you make out of the situation, the less reinforcement of “something bad happened” in the cat."
How do I give a cat a pill?,"Update : Zaralynda's answer below contains very important advice I wasn't aware of when writing this answer.  To summarize, you must make your cat drink water after pilling him/her, or s/he may suffer esophagus damage.  I believe the best is to wait for the cat to be thirsty or hungry before pilling him/her. After about one month of daily giving several pills to my cat, I managed to find the process not so difficult after all.  Only one person (with two arms) is required. First, firmly catch your cat by the neck's skin with your left hand (mirror this howto if your left-handed), where it is insensitive (you know, just as the cat mother catch them with her jaws to move them), while he's still on the ground.  You don't want him to be too uncomfortable, so if you feel your hand is not at the right place, move it until you find the right spot.
Edit : be cautious with this technique.  You may prefer alternative ways of handling your cat (like the towel technique, handling your cat with your arm under his throat, or help from a second person), especially if s/he is old, fat or becomes aggressive.  However I feel in most cases this technique is the most appropriate for pilling a reluctant cat.
Edit2 : I tried several times to handle the cat without scruffing him, but the results were always terrible and most of the times I ended up scruffing him anyway.  I feel it's much more comfortable for the cat to be scruffed during 15 seconds (actually less than 5 seconds when you're used to it and everything goes well) than to be gently tortured during 5 minutes or more. Then, bring his neck up so that he's on his back paws. Take the pill between the thumb and the forefinger of your right hand. Use your middle finger (or others if you find it easier) both to open his jaws and to keep his muzzle up.  (Now that our cat is used to this procedure, I find the opening of the jaws the most difficult part of the whole procedure, as he won't open his mouth willingly — in particular after the first pill…)  Once the jaws are open and the muzzle up, release the pill, aiming at the oesophagus.  You may have to wait for the cat to flatten his tongue before.  Finally, and it took me a while (and many many spitted pills) to figure this out, the key is to keep the cat muzzle up until he swallows.  This reduces drastically the spitting (thanks to gravity, I guess).  On a side note, actually I managed to give my cat a pill yesterday while he was laying comfortably, without steps 1 & 2, just by ensuring his muzzle stayed up. Caress his chest and release him.  Make sure he drinks something to help the pill get into the stomach (see Zaralynda's answer below).  If he doesn't, use a syringe to force him. Of course the cat may still spit sometimes, but just take the pill back and try again. Tip : if you have several pills, have them ready and don't release the cat until you're done. PS : I didn't invent anything, it's the way my vet taught me."
Can I rename a dog I get from a shelter?,"It doesn't really matter. It's a training thing. You can make the dog respond to either name it might just take some time, especially for older dogs. We adopted our second dog from a shelter and he was so conditioned on his name that he'd cower in fear hearing it, so changing it was not a question. If you think about it, training a new name is basically just training a new command/word for ""hey, attention""."
My cat is not eating or drinking anything after the death of the fellow cat,"If a cat isn't eating it's always time for the veterinarian! As Trond points out, make sure he is drinking water. And until you can see a vet keep the cat properly warm (not hot, but make sure he isn't cold). This could be a disease he caught from the other cat, or it could be a severe case of grief, but when a cat isn't eating veterinary intervention is needed urgently! EDIT: Since a vet has (hopefully) ruled out diseases it's time to go into caregiver mode. I'd try the following, roughly in order, until the cat is eating again: Wet food, first in a bowl, then trying to get him to lick it off your finger, make sure to try both chunks in gravy, and the pasty stuff. Treats, either hand fed, or mixed in wet or dry food. Try warming the wet food in the microwave, to make it more smelly. Fed in bowl, or by hand. Chicken (careful not to include bones), or cooked fish. Tuna, but make sure it's high quality, and never more than a little. It smells really good to cats, and I've never met a cat who will refuse it. But it does contain some traces of mercury, which will build up in the body and could cause issues in larger amounts. If none of the above works, it may be time to look into force feeding, I'd get back in touch with the vet to get instructions on how to do this, and with what. It is also important during all of this to give your cat extra attention, lots of cuddles, maybe having him in your lap on a warm blanket whenever your lap is available. And trying to get back to normal by playing with him. "
How to introduce my aggressive dog to other canines?,"I would really urge you to see a professional dog trainer that you trust, with experience with aggressive dogs, and have him assess your dogs and help you out. But after reading a bit more detail about your situation here than what you gave in another question on why he lunges at children, I'll take a guess at your dog's previous history, which might go some way towards explaining its current behaviour, and I'll try to give you some pointers as to what you can do to improve the situation. Dogs, by their very nature as social animals, are very non-confrontational. Because they possess very many very sharp teeth, they have evolved a multitude of warning signals that let other dogs know what they are up to*.  **Which is why cats, which are solitary predators, never let you know before they scratch you. Giving away your intentions is dangerous if every interaction with another member from your species is a potential fight.* Dogs will look away, lick their lips, turn their heads, pretend to sniff and present the side of their bodies in order to calm other dogs down. If that doesn't work, they start staring you down, raising their heckles, baring their teeth, snarl, growl, bark and snap at you, all in order to get you to chill the heck out. Only if none of these signals work will they start biting, and even then it's usually just a quick nip. However, many of those behaviours are seen as problem behaviours. Many people with a dog that has associated other dogs and people with bad things happening, and therefore constantly growls, lunges and barks at them, will punish the dog for these behaviours. Unfortunately, the dog will fail to pick up on the reason for being punished in most circumstances. Instead, his association of dogs/people and bad things happening will grow but he will start to suppress one warning signal after another until he goes straight for the bite. I'm suspecting this is what happened to your dog and, depending on how much this has been trained out of him, he could be quite difficult to rehabilitate. Given his history, he probably isn't safe to be off leash around other dogs at this particular time. The main problem is that, if another dog does anything to upset him, he won't let the other dog know that he's not okay with it but go straight on the attack. Your main technique for dealing with this issue, as with the lunging at children, is desensitisation. Slowly introduce him to other dogs in a manner that he is comfortable with. If that means the other dog has to stay twenty metres away, then so be it. Reward your dog every time he shows interest in another dog (i.e. looks at him) with lots of treats and praise. Be very quick in your reactions, you want to reward him for looking and before he starts deciding whether that dog poses a threat or not. Try to set him up for success as much as possible. Every time you judge his comfort zone wrong, he'll regress far more than the progress he gets from one good association. If your dog does react badly and starts lunging/barking, try to distract him any way you can but without anything negative, otherwise it'll simply reinforce his bad associations with other dogs. For example, try to get his attention with treats and calling his name in a really exaggerated high pitch, happy voice but only reward him after you've asked him to do something, e.g. sit or watch. If you can't distract him at all, lead him away to a distance he is comfortable with, which will likely be around the corner and out of sight of the other dog.  One thing you can do to let him know that you don't want him to do something is to introduce a no reward marker, i.e. a command that the dog associates with losing out on a reward. This can be a simple ""oh, oh"" or ""oh no"" in a disappointed voice, rather than the stern ""ah ah!"" or ""no!"" you'd use as a verbal correction. Once you have a no reward marker trained in (see below), you can use it to correct bad behaviour without forming bad associations. It won't be enough to stop him barking at other dogs, but if you're trying to distract him with a sit, and he keeps getting up and turning around, it might just make him more likely to listen to you.   In order to train in a no reward marker, you need to set your dog up to fail. This seems opposite to what I've said above, but he will only be failing some of the time. Ideally, get some treats that your dog loves but that you can eat as well. Cheese cubes or hot dogs work great, assuming you're not vegan or lactose-intolerant. Try and find a situation where you ask your dog to do something and you know he will fail a few times. Training in a new command is a good candidate for this. If your dog is a jumper, stopping him jumping up is even better. Taking that last example as a case study, with the dog sitting in front of you, hold a treat above your head and slowly lower it down towards the dog. Depending on how jumpy your dog is, only lower the treat a little bit before reaching down to it very quickly and rewarding him. The goal is to judge the distance at which your dog jumps and, normally, to reward it before reaching that threshold. You slowly set that threshold closer and closer to the dog's face, until it won't jump up at all and waits for you to give it the treat. Now, your typical jumpy dog will break its sit and jump up. In this case, quickly pull the treat back up out of its reach and mark that loss of a reward with an ""oh oh"". That way, your dog will begin to associate the command with not getting the treat. If that doesn't stop your dog jumping after a handful of tries, eat the treat yourself whenever he jumps up. That way, you really hammer home that that treat is gone! Be careful though to get the balance right, you don't want to frustrate your dog and lose interest. So for every time it gets it wrong, put the threshold further away from its face to a distance you know it can deal with and repeat the exercise from there a couple of times. A similar technique to desensitisation is Behavioural Adjustment Training. The basic idea is to retrain your dog to defuse situations rather than escalate them. For that you put your dog in a situation that he is somewhat uncomfortable with but doesn't react to yet. That is, you get your dog to walk towards another dog (or have the other dog come towards your unmoving dog) to a distance that he notices the other dog but does not lunge or bark at it. If your dog starts to show any sort of calming signal (averting his eyes, sniffing the ground, turning its head, licking its lips), you mark the occasion with a resounding ""good boy!"" and reward him by removing him from the situation, i.e. walk away with him. Your dog would be much happier if everyone else would just keep their distance, so removing him from an uncomfortable situation can be a powerful motivator for him. For this to work, it is even more important not to ""set him off"". If he does react to the other dog and lunges at him, help him out and move him away from the dog. Make sure to keep him at a much larger distance the next time, as he'll be more sensitive. For this to really work, though, you will probably need the help of a professional, as your timing and your reading of dog body language will have to be spot on. For a fantastic introduction to dog body language, have a look for a DVD called ""Calming Signals"" by Turid Rugaas. There's a five minute intro on YouTube that will give you a sense of how horribly produced it is, but if you love your dog, you will brave the sleep-inducing Norwegian accent and the horrible 90s camcorder look. Because for all the cheesiness and tackiness of the video, it is by far the best video on dog body language I have ever seen. Unfortunately, you might, to some extent, also be part of the problem. Having a reactive dog, it is likely you tense up whenever you see another dog or child in the distance, trying to decide whether they'll come close enough for your dog to react and how you can avoid them. Your dog will pick up on that, whether it is from your body language or because you hold the leash ever so slightly tighter. You being nervous is one more reason for him to keep other dogs as far away from him and you as possible. He will also have learned to associate you being tense with other dogs being around, so he will actively look for them. If you have a friend you can trust to be able to handle your dog under any circumstances, it would be interesting to see him take your dog for a walk to see whether he reacts the same if you are not around. Even just being on leash, however, also puts up his stress levels, as he knows his movement is restricted. Unfortunately, having a history of attacking other dogs when off leash, it won't be easily possible to see how much being on and off leash affects his interaction with other dogs. It will be very difficult and time-consuming to socialise your dog to other dogs, and you can probably never trust him fully around other dogs. But with time and dedication, you can alleviate his behaviour to an extent where you are both comfortable and happy to go on walks and be around other dogs without constantly worrying about what might happen.  "
"How can we find a dog to ""test drive""?","Fostering is a great way to see if you're ready to commit to a dog, contact your local rescues to see what kind of dogs are available. The perks with fostering are: 1) You're helping a dog in need. 2) You do not need to keep the dog or find it a new home if you decide it's not for you. 3) Shelters typically provide all food and vet care, no cost to you. 4) You may end up falling in love with the dog you foster and keeping that one instead! "
What to feed kittens that are only a few weeks old? (Their mother died),"At this young age the kittens still require milk, you can probably get some kitten milk from a vet store, a quality pet store with a knowledgeable staff, or make your own (only if not available elsewhere, as it is extremely hard to get the nutrition correct, but should be safe for a few days until you find a commercially available one). They will have to be fed with a bottle or tube of proper size. If you have a vet available, please get in touch with them as soon as possible as they will be able to give you advice and help you with the supplies you will be needing. From the first article linked below: Emergency Kitten Milk Replacer 3 oz condensed milk 3 oz water 4 oz plain yogurt (not low fat) 3 large or 4 small egg yolks - no whites It is very important to accurately age the kittens, as they may not be able to properly urinate or defecate yet, which is something they are able to do at about 3 weeks. If they are under three weeks, you can take a cotton ball or piece of very soft cloth moistened with warm water, and gently rub the anal and genital area; within one to two minutes the kitten will urinate and/or defecate. Washing: Most washing should be done with a damp cloth, to also teach them to groom themselves, but if they are very dirty it's ok to use warm water under a faucet to clean dirt out. Be careful not to get water in their noses, mouths, and ears. If these areas need cleaning use a dry or moist cotton swab or cotton ball, or a clean piece of cloth. It's important to not leave them wet for too long, as this is a sure way for them to get too cold. Links to help you along:"
Why does my cat put toys in my shoes?,"This is a common behaviour. There are a few different ideas as to why cats seem to like shoes in particular as stash locations. They are small spaces that seem hidden, which cats like - they want to hunt things and then  hide them for later, and the shoes seem like a good sneaky way to hide them away from the other people in the house (or other animals), as they are small and hard to see into and easy to overlook. They are bringing you a present! Cats tend to hunt and bring the kills to whoever they care for (other cats, people, etc), and since your shoes will retain a lot of your personal scent, especially if they are ones you wear often, the cat will associate them with you, and thus put the toys there for you to find as gifts and proof of their hunting prowess. "
Cat is tipping over bed-side lamps during the night,"The other answers are good, but I've had success with a more direct approach: outstubborn the cat. Rather than trying to minimize the sound/inconvenience of the falling lamp, try to maximize it. Be creative, e.g. put a bowl with glass marbles on the lamp (I used this + a metallic plate to create a really loud and startling noise). Anything that makes a racket will do. The idea is to teach the cat that knocking over the lamp is not nice. As you said, there's not much drawback to the cat when it gets knocked over now, so make the message clearer by making the experience even less nice. My cat did it twice after I started using the marbles, and never again. However, you will of course not enjoy the loud sounds so it requires some tenacity from your end."
Why do dogs eat grass?,"I have also been told by various sources eating grass helps dogs with digestive issues.  If the dogs are doing it every single time as you state yours are, they may have picked it up as a habit. According to ""A Vet's Take On Why Dogs Eat Grass"" (Modern Dog Magazine), the following possibilities exist:"
"Why do cats lick plastic bags, and is there any harm in it?","Extensive online research shows it is not just plastic bags which appear to be cat tongue attractants, but photographs as well.  The activity of bag licking varies among cats; not all cats lick bags and not all bags get licked.  There is no definitive answer, but most theories support @JohnCavan's answer of bags being rendered with animal fat or having acquired smells.   Unfortunately, the majority of answers found are incestuous, referring to each other. Here is the culmination of what I've discovered, with each reason listing the seemingly independent sites which support each conclusion: Due to the bio-degradable nature of the bag, it was rendered with something that created a lingering odor.  This could be anything from rendered animal fats (""tallow""), lanolin, petrolium products, gelatin, or corn starch.  As regards photographs, Manhattan Cats notes that gelatin is also used in the photo emulsion process, directly connecting photo licking to bag licking. The Feline Express article breaks down bag materials as it relates to cats, noting the manufacturing process may have simply created an odor which we cannot detect, but cats prefer.  Though Chron Blog proposes corn starch, Feline Express dismisses the ingredient, as corn starch bags were only manufactured for a short time among few vendors.  Feline Express continues by dismissing tallow and even fish scales, referencing quotes from manufacturers stating they are not used. Supporting Sites: Vetriscience, Chron Blog, Feline Express, Amazon AskVille, Manhattan Cats, HDW Depending on what the bag has touched or held, there may be lingering odors from the prior contact, which the cat can detect and is trying to taste, or is simply curious about. Supporting Sites: Vetriscience, Chron Blog The coolness of the plastic, or the texture of the material, feels good to the feline tongue, and may even taste good as well. Supporting Sites: HDW, Manhattan Cats Your cat likes the sound of the plastic bag being licked.  It may simulate the noise of a caught animal.  This is dismissed by some sites as unlikely since cats tend to dislike noise. Supporting Sites: Vetriscience, Manhattan Cats, Chron Blog Plastic bag licking is compensation for an unsatisfied dietary craving. Supporting Sites: Chron Blog Your cat may either have pica, the compulsion to eat things which are not food, or obsessive compulsive disorder.  Either seems unlikely since the licking activity is apparently quite common among cats.  HDW proposes the cat may be performing an orally compulsive act to replicate ""nursing"". Supporting Sites: Vetriscience, HDW, Amazon AskVille Per all the sites, you should not allow your cat to persist in licking a plastic bag, as this may tempt them to chew and swallow plastic pieces which may result from the activity.  Consuming these pieces could potentially create intestinal blockage.  Several of the cited sites refer to instances where plastic bags had to be removed from cats, or plastic pieces were found in excrement from the litter box.  Additionally, you might not know the history of the bag; it could have contacted a substance poisonous to cats. I recommend, when possible, that you do not allow your cat to continue licking plastic bags."
