question,answer
How can I start freelancing and get online projects to work on?,"(A bit on my background: I'm a PHP developer, and I do all my hourly contracting through oDesk - I have been doing that for quite a while now.) First, getting started can take some time. Not having a reputation / experience contracting is similar to not having a reputation / experience being a PHP developer. Don't be discouraged; I mention this, so you won't feel like you're taking a step back when it's hard to secure a project, or if you end up bidding at a lower rate than perhaps what you're used to making in traditional employment.  Just like you built up experience in your field, you'll need to build up experience in freelancing. But that certainly can be done.  Here's what I'd suggest. Be quick to respond: face it, on the freelancing sites a public posting will get a lot of responses. Use whatever tools are available to be one of the first responses the client sees. In the past, I'd use an RSS reader to track job feeds on oDesk. Give away the secret: in your bid, explain to the client how you'll implement / build / program whatever it is they're looking for. If it's a Twitter application, let them know why they want to use the streaming API instead of the REST API. Give them enough information that they feel like they should use your response to evaluate the rest. Find the right jobs: this is doubly important for oDesk, where you're limited to a fixed number of bids per week. Set up searches that either identify jobs that match your experience well, or jobs that generally have fewer bids and you're able / willing to put in the work so you become experienced enough to respond to those jobs in a knowledgeable way. (Again, oDesk search + RSS feeds can be great here.) Bring your own clients: do you have clients outside these online marketplaces / platforms? Transition them to billing through the platform you like best. That's an easy way bring a local reputation online.  Avoid the bottom: it may be tempting (all the while frustrating) to try to be the lowest bid. Don't do that. Yes, if you're starting out with no reputation as a contractor, you may need to bid lower than you'd want - but don't get caught up in trying to compete on price. This isn't a reverse eBay where the lowest bid wins - there are plenty of clients that ignore low bids, because they understand that reflects at least something about quality. Those are the clients you want.  The first three are what I did to establish my reputation. Anymore do I rarely bid on jobs; generally I just respond to requests (called interview invitations on oDesk). Still, when I respond I try to give the potential client a detailed response that illustrates I am the contractor they want to use.  The fourth is what I wish I could have done, but I started out my freelancing career online. I hope that's helpful."
"Dealing with ""friend"" who won't pay after delivery despite signed contracts","Is this a script from a soap opera?  There's far too much discussion taking place. Business is business and not friendship. Ignore anything not directly related to the business. All the back and forth trying to get the other to ""understand"" your position is, frankly silly. All you should be stating.. ""We have a contract. Pay me."" When he/she replies.. reply with, ""We have a contract. Pay me."" When he/she asks to go to coffee... reply with ""Okay, will you have a check for me?"" When asked to complete more work, reply with ""I'd be happy to after I'm paid for previous work."" Just stop trying to plea with him/her to understand. He/she FULLY understands, they just don't want to or can't afford to pay you. Every single thing you state should be asking for payment or facilitating delivery of payment. Who you are, what your ""Dreams"" or ""goals"" are, how much ""alike"" you may be, etc. are all completely 100% irrelevant and stalling tactics.  Stop being a ""friend"" or former friend and start running a business. If you had a boss... and this client wasn't paying, what would the boss do? Simply put.. file suit, small claims or otherwise... or, write off the money as lost. And if it were me... I'd write off the person who refused to pay me as well. ""Friends"" don't stiff ""friends"" out of paying for agreed upon work when a contract made it clear there was payment due. This person is not your friend. Relevant link: Mike Monteiro: F' You Pay me! WARNING: it does contain adult language. (It's a conference where Mr. Moneiro speaks, discussing issues with payments, contracts, those that won't pay, how to handle it, etc.)"
Fixed price or per hour for a web developer?,"Your best course of action with these kind of clients is to try and get the main scope agreed up front. You can then give the client a fixed price quote, based on how long you think it will take you. I would also be inclined to add on a contingency of maybe 20% to account for the inevitable small changes that they will want to make.  You will also need to make it clear that anything that falls outside of the agreed scope is chargeable on a per time basis. This is why it becomes very important to get as much scope agreed as possible before you start the work. If there are grey areas that you can see, ask for clarification and get that agreed in writing. It will save a lot of pain down the road."
Best approach to finding clients in your own city?,"About Me: I used to work as a Operations Manager with a BPO 4 years ago but I realized that if I worked from home, I would earn triple the salary that I was getting as an OM. So one day, I finally decided to take the plunge and start my own freelancing venture.  Now when I look back, I am happy that I took that plunge... Lot of books will tell you what needs to be done but honestly none of those helped me 4 years ago when I decided to start my own. If you are really serious in becoming a freelancer, here are some unconventional tips which comes from experience. My advice is based on KISS which is ""KEEP IT SIMPLE STUPID"" If you still need any help, you can contact me and I would be more than glad to get you started... like I have done with others in the past."
How to get over the discomfort of asking for money?,"[tl;dr: Clients are paying for more than a task to be done, they're paying for you. Understand that, and make that product unique, valuable, and worth every penny.] Here are a few things to keep in mind: Your time is limited: When you're working hourly, the client's not just paying for the work to be done, they're paying for you to do it. A subtle distinction maybe, but a good client (the kind you want to work with), understands that each freelancer brings more to the table than just the completion of a task. They readily pay a higher rate because you're easy to work with, communicate well, can grasp the work quickly, etc. At that point, your rate is not based only on the kind of work you do, it's based on your reputation / availability - and the fact that a client wants you to do the work, not just the work to be done. Be worth it: If you continue to feel guilty, make sure you really are providing the best service available. Are you billing hours to figure out things that it's reasonable for the client to assume you already knew? The higher your rate, the more careful / sensitive you'll need to be about that.  Figure out why your clients are happy paying your rate. Perhaps it's because you're faster than what they've worked with in the past. Realize that there are (depending on local law) various advantages to paying more hourly instead of hiring someone full time - and that's reflected in hourly rate higher than weekly salary / 40 hours. Don't do everything: I had a client that needed a web application fixed. He was very happy with my work. It was completed quickly, and (to him) it was obvious that I was more competent than the developers he'd hired in the past. Once the application was fixed, he also needed someone to edit content on his side (change field names, etc). There's no way he should have a senior developer do what anyone with a basic knowledge of HTML and PHP could do. I told him as much, but (see the first point) he wanted me to do it.  And that's fine - if the client can actually afford your rate. But if you feel guilty that someone who can't afford it is paying you (at a senior rate) to do something that could be done by a far junior freelancer - stick to things that require your experience / knowledge, and find them someone else to do the rest. (If you want your relationship with the client to continue, make sure you find them someone competent.)"
Should I bill my clients for bathroom breaks or other various interruptions?,"I have a simple rule, that guides me on anything related to invoicing the client: the ""sunshine test"". Imagine at some stage in the future your client figures out that you've charged him for X, i.e. although it might have been buried in some other item on the final bill, suddenly there's sunlight shining upon it. Then ask yourself the question: Could I, without hesitation, tell the client why I put this on his invoice - and feel confident that s/he would agree? If the answer is yes, I'll charge, else I won't. And if in doubt, I won't charge. So in your example, I would not charge for these ""events"" if it's a few hour project. If we're talking about a multiple day project payed by day rates, I sure would (assuming we're talking about a few minutes and not hours and hours) - would I work on site with daily rates, I'd have these breaks, too. Other examples where the sunshine test helps: Okay, now let me switch my toggl back to the project and continue working! ;-)"
How to make the jump from normal employee to higher level freelancing,"The obvious answer: Quit your job and don't apply to other jobs. I was in the same boat as you [literally: 6 years, degree, co-op] and have only been freelancing for a short period of time. I quit my job and moved to a new location due to other circumstances. I was initially looking for remote jobs since it was possible that I could be moving again shortly. None of the remote jobs actually worked out for me. In the meantime, I posted ads in classifieds stating my services are available, and I am now working with a few clients. To answer your other questions: How many years of experience is required? I think anyone could start freelancing at any experience level. How do I get started? Let people know you are available. Look in your local classifieds for work. Have a strong social network presence (LinkedIn). (and of-course, quit your current job) Is it just the age thing? Nope. I tried getting some contracts, and I have a hard time finding time on craiglist by just posting my resume. How do I become a contractor and still make full-time wages? It's definitely not easy at first but it is definitely possible. I recommend starting by showing people your skills, having recommendations. I thought the biggest barrier was not having a portfolio, but there are people out there that are willing to take risks and will value that you took a risk in quitting your job. Good Luck! The main reason for saying 'quit your job' is that, if this is something you want to do, you have to just do it. The motivation and learning will come. If you are already in a nice cushy job, you definitely won't be making the jump."
How can experienced contractor survive outside Elance/oDesk/Freelancer?,"I have never used any online freelance service to acquire work. Ever. Not even for one project. Without any direct experience as a worker, they all seemed like a less-than-ideal business venture for me to make market-level money.  I have hired workers from guru.com and have ultimately never been impressed. The hoops one has to jump through make the entire process highly non-customer-friendly. My personal opinion is that good clients aren't using these services and good workers are impossible to discern from the herd of hobbyists. And I know there are good workers using these sites. I've been freelancing for over a decade successfully. While my field (design) is different than programming or development, I have several friends who are developers and pretty much work the way I do. I don't seek, and rarely accept, the small ""one-off"" clients. If they want something quick and easy and then they are done, they aren't the clients I want. That is not to say I don't do these types of project. I will. But I'm fully aware I'm doing this project just so I can earn an extra $XXX quickly to pay for xxxxx. I consider these type of projects as ""bonus"" projects. I never go looking for them and most often turn them down. But if I need a bit of extra cash I may do one here or there.  What I really want is long-standing, good client relationships. I want clients that have ongoing needs. Clients that will repeatedly return to me for more work. Clients that are continually exploring marketing avenues and different ways of pulling customers or clients and continually update, and improve their products or services. I want clients as invested in maintaining their brand and products as they are in making money.  Actual location means nothing in the digital age, especially for certain types of work. I live in a fairly small town and I constantly have enough work. If I had to actually survive on the local market here, I don't think I could.  All that being posted, the local market can be a goldmine for connections.  If I'm doing a simple project and need support from a developer, I contact those I know. In many cases this leads that developer to retaining the client I initially needed support for.  If I'm in need of marketing and list management services, I contact those I know who do that. And again, often this results in that marketer retaining the client I needed assistance with.  I do this whenever needed and in turn, when they have a client in need of my services they contact me. This often results in my retaining their client for the services I provide. Note I'm not referring to sub-contracting the work. I refer the client to these people for the work. I make nothing for the referral except ""good will"". I could choose to sub-contract these sort of things. However, if doing so I then become a project manager and am responsible for the work of others. I'm then dependent upon my ability to translate what the client wants into terms the sub-contractor can use and understand. It's much easier to step away and let the client deal with the service provider directly. I may be forgoing some income in doing this. However, I gain a lot of return referrals. Those referral greatly surpass any possible income I'd generate via sub-contracted labor. These referrals are not competing for my services, they are services which are needed in addition to my work.  If you don't know anyone in tangent fields, start looking. I'm in the US, so obviously this answer is biased in that way. I have no knowledge of foreign markets and what may or may not work in them. All I can post is what's worked for me. Online services reduce you to a username, not a person. I know almost no one that feels any sense of obligation, loyalty, or even cognitive remembrance of a user name. Even reading this answer, you may remember the content of this post but a month from now you probably won't remember who posted it. This is where online services kill your business. You want people to remember you, your name, your work. Not that they ""hired some guy on freelancer.com"". Only direct, face-to-face interactions or specialized services tend to lead to this. TL;DR: In short, you need to expand your circle. Look for those tangent services that would be used to support your work. If you are a developer, look for designers that need development help. If you are an app builder look for designers or developers who are in need of apps or look for marketing professionals who coordinate all this. Those are the relationships you want. They will lead to better clients who are repeat customers. And repeat clients are how you can effectively sustain a freelance business without the stress of constantly looking for work."
How can I mitigate not being part of a big team?,"I know my finances are sound, but how can I reassure the client that I am not going to disappear tomorrow You can't, because there is no guarantee. You could get hit by a bus tomorrow and you and the client need to be prepared for the possibility. How can I word contracts so it doesn't look like a single person but isn't being deceptive You shouldn't. The client should know that it's a one-man show and if they know they shouldn't care if that is shown on the contract—on the contrary, the contract should reflect your situation, otherwise you might get yourself into real trouble. As an example: big companies are usually not dependent on one employee and they can carry out the contract even if one of the key employees can't continue with the project, but you should negotiate a force majeure clause that lets you void the contract with no or minimal penalties if you get hit by a bus and break both your arms. Is it ok for me to ""hide"" that I am, ultimately small time even though I pour my heart and soul into this? Personally I think that trying to give the impression that you are more than one person is not ok, especially if you are selling your personal skills and commitment. Companies are accustomed to hiring individual talent. It's better not to give false impression if you can't live up to it if need be (""You broke both your arms? Can you just pass the project to your coworkers? No? But you said you were 100% sure your company could meet the deadline!"") It's somewhat different if you sell something like an online service through a web site where you might not want to emphasize the size of the content provider."
Client wants to pay a percentage of revenue generated by website,"Don't do it.  If there were actually a prospect of the site making any real money (thus commissions being worthwhile) the guy wouldn't be offering to pay you in commissions. He's offering this payment structure because he knows the return on commissions will be far less than any standard fees you may want. In general, those offering this type of structure don't have enough faith in their own business model to pay for your services up front. If they did, they'd realize in an instant that paying any fees you have directly would be more cost effective than giving up commissions. TO be fair, many would-be entrepreneurs may also see the commission structure as ""Hey! I won't have to pay him/her anything until I start making money."" It may not be a malicious offer, however it's generally not a good offer unless the site/project is already making money and there are already figures for what your commissions would be in place. If he insists upon a commission structure you need to alter it to ensure you get paid enough to compensate you at least a little. A flat fee per month plus commissions. But even then only do that if you really want to do the project. It may be better to lower the initial project fees and supplement that with commissions. For example... standard project fee minus 30%, then 5% royalty on all sales. Working solely on commission creates an unstable client relationship in my experience. If the site makes no money, you make no money. What if the client wants you to spend 60 hours changing the site in order to increase sales? You'll be doing all that for free. What if the site merely trickles in sales and your commissions are less than $50 a month? Are you going to feel it's worth spending time to improve the design in order to increase your commissions? Realize that this may be a ""hobby"" for the owner, a simple secondary income venture, while in most cases it may be your primary job or source of income. So your needs may be much greater than your clients. He may be okay if the site goes 6 months without making a dime. Would you be? If you really want to get into commission-based payments for a business site you should be treating the site as any investor would. Because, make no mistake, he's asking you to be an investor in the business. Not in terms of venture capital or direct money input, but investment in terms of your time and work. However, that's still an investment position.  What's the business plan? 
What's the anticipated user base? 
What's the cost of user acquisition? 
What are the monitization methods? 
What's the rate of user decay? 
What are the projected sales for the first month? quarter? year?  
What type of products is the site selling?  
What's the current market demand for those products? 
How are sales for the current (ebay) system? 
How much time, each month, is anticipated to be needed on your part? 
How long can you expect to wait before you recover your costs? 
Do you like the business? 
Is it something you want to be involved in? 
Are you willing to work without payment in order to try and improve your returns?  Most web designers/developers get approached with ""partnership"" or commission structures regularly. These ventures do not pay well 99.9% of the time. If you think you've got the something in that .1 percentile, go for it. But be aware the odds of you getting paid even your base rates are stacked against you. As for ""knowing he's paying you the right amount"".... as an investor (because that's what you would be) you should have the right to view sales for any given period and those amounts. Put that in a contract. If he's unwilling to do that, then don't walk, run away from his offer."
Too many projects and no one to outsource them to - how is this possible?,"Probably, everyone who's in freelance/outsourcing business have had these problems. I'm not thinking my answer will contain an exhaustive list of your possible mistakes, but here are several ones that caught my eye when reading the question.
Prepend each item with ""possibly"", ""IMHO"", ""YMMV"", etc. A bit of philosophy to answer a question raised in a comment. This is a pure opinion. There's no ultimate answer on how to keep with own tasks.
My (a bit idealistic) understanding is that if I'm getting paid for a job, the job is mine. I can outsource it partially, but I can't avoid personal involvement, quality check, etc. Think of a large company (call them A) outsourcing at a subcontractor (B). B well may have different quality standards (not necessarily weaker than A's, but anyway). In order to place A's label on a product they have to be involved, e.g. run their own testing. This is why you may find cheaper ""copies"" of electronic equipment labeled B (or illegally labeled A). Chances are that you will find absolute copy, but out of a shipment of 100 items, say 5 would fail, while the A's quality allows maybe 1."
"How should I respond to requests to work ""for exposure""?"," This is one of the most prominent red flags which indicates a bad client, in my opinion. It's really not that complicated. Sorry, I do not work pro bono or without payment on request. There's no need to explain any further. If they are persistent.... Unfortunately I do not work for free. Like anyone with a mortgage/rent and the desire to eat regularly.... I expect financial compensation for my work. ""Exposure"" won't pay my bills. If you are actually open to a barter deal.... Another ploy is to ask then for an equal amount of product/services to your fees.. i.e if they sell dog food and are asking for a $6,000 project to be done only for ""exposure"", assuming you have a dog...  ask them for $6,000 worth of dog food and watch how they waffle and waiver. This only works if they already have a product/service.. never let them agree to give you something ""in the future"" or ""when the product is in production"", etc. Because they'll back out or conveniently forget. You can pretty much forget about ""getting a paying client"" out of any such request. If someone offering this proposal had any intention of ever paying for any service, they wouldn't ask you to work for free. If you won't work for ""exposure"", chances are they will go find some other person who will and take advantage of that person rather than pay you anything. If they tell you they will pay after they see you won't accept ""exposure"", they'll low-ball the payment or be very slow to pay, or simply promise to pay and never send a check — knowing that chances are you won't legally follow up on any non-payment. The simple truth is, say ""no"" and move on. Don't waste your time further. There's no need to negotiate or converse further. Good clients never offer such structures. Seriously, never. Because good clients will value your time and skill and will understand that your abilities are worthy of compensation - even if their budget is low, a client worth speaking with won't ask for anything free. It's one thing for a client to state ""that's higher than we can afford"" after seeing a quote/estimate. It's an entirely different matter for a client to approach you and ask for something free. The next red flag would be when they promise you ""a lot of work in the future"" if you help them out with this project by completing it for ""exposure""."
Unprofessional to leave before project ended for better paid project?,"Is it unprofessional - Yes.
Should you skip a lucrative opportunity - probably not. Now, these two things are in collision, as they always are. The only thing you can do here is work the lucrative job in regular work hours, and do the bargain job after that (probably late afternoon and night). So paid jobs are done in the prime time, and low-paid jobs after. Before you do that, you should explain to your friend that you gave them an extra low price cause you are friends, and that you got a lucrative opportunity (2, 3 times more money) and that you have to prioritize that.  They should understand this, though they will not be glad. They may offer you the same money to keep you focused on the job, though they probably won't.  But plan your time carefully, because you MUST NOT leave project unfinished. That's the most unprofessional thing to do and you must not get used to it. The only case you can leave the project if work conditions are horrible (interpersonal relations), but never because at some point you gave them your work for small money.  PS. I am in the same situation. Gave the client 2.5 lower hourly rate cause I was out of work. After that I got 2 lucrative projects, and now I am doing his project a couple of hours at night. I explained to him about this, and he did not complain. "
When is it a good idea to start considering an LLC or incorporation?,"LLCs were created for just this scenario: you're an individual or small business who wants to enjoy the protections being a company or corporate entity entails without becoming a full-blown corporation. An LLC allows you to operate as an individual without putting your personal assets at risk. You pay taxes as an individual (in the US anyways) but enjoy protections against lawsuits and other risks operating a business brings. Given that the costs of establishing an LLC can be trivial depending on the state you incorporate in, it's better to set up an LLC and protect yourself than to take on personal risk."
Non-US citizen freelancing in the US remotely,"From poking around the IRS website (http://www.irs.gov) it appears as if you will not owe income tax in the United States. I am not a lawyer or a tax professional, so I can't definitively answer this for you.  Most of the information is about nonresident aliens working in the US or having a US spouse. However, you may find something applicable in this publication from the US Internal REvenue Service.  http://www.irs.gov/pub/irs-pdf/p54.pdf Tax Guide for U.S. Citizens and Resident Aliens Abroad because there is a section discussing tax treaties. You may have to write (email) the IRS directly with your question.  But from where I sit, it seems to me that the US company hiring you is treating you as a business entity (i.e. a Sole Proprietorship), so it would be handled as a company doing business with a US company. If your hiring company does not send you a tax form showing your US income, you are very likely in the clear. edited to add I discovered this paragraph in the publication noted above (on page 16). I think you are NOT obligated to file or pay taxes in the US (emphasis mine):  The source of your earned income is the place
  where you perform the services for which you
  received the income. Foreign earned income is
  income you receive for working in a foreign
  country. Where or how you are paid has no effect
  on the source of the income. For example,
  income you receive for work done in Austria is
  income from a foreign source even if the income
  is paid directly to your bank account in
  the United States and your employer is located
  in New York City."
What do web developers charge for site maintenance (not changes/updates)?,"Okay, after reading all the answers and comments here, I would like to add a few additional points to my answer. First off, as freelancers we normally trade our time for money. So it seems natural to base the price of a monthly service off of how much time it takes us to do it. And that might be fine if you're just getting started, but like Joe (OP) said, how should you charge for something that took you time to setup, but doesn't take any time to continue running, like a cron job? I think the answer (as hinted at in the comments of some of the other answers), is to look at the value you're providing. Or another way of looking at it: what does the client miss out on if they don't buy your service? There are plenty more, that's just scratching the surface. What's not on the list? ""Joe must be at his keyboard at least x hours per month"" They could care less about the mechanism of how the benefits are delivered, all that matters is whether they get the benefits. Okay so what should you charge? That depends on two factors: What I charge and offer in my maintenance service:
$150/month for the following: I chose $150/month because I figured maybe once per year each client would need some extra attention to resolve a plugin conflict, crash, or something similar. So the months where everything went smoothly would help subsidize the one problem per year, and they don't get stuck with a $1000 repair bill. The last 3 components of my service are mostly automated, but help to round it out and make it look more enticing. "
Do you fix hourly estimation or accept your mistake and do for free?,"I either contract for a fixed price and stick to it - and only those jobs that can be well defined - or contract for an hourly rate and expect the client to stick to it. They can't have it both ways. If you're going to protect them from the cost of an over-run, make sure you've covered yourself for it. The client can choose anytime to reduce the scope, stop the project entirely, or limit me to billing no more than X amount per week. The point of a fixed price is to protect the client's budget and I take the risk, charging for it in my price. The point of billing time and expenses is to allow the client flexibility in the scope and direction of the project, protecting me against changes and unknowns, for which the client takes the risk but with the available ""outs"" I noted above.  Once, when I had to discard some work through my error, I credited the client some hours at his request to retain his good will, but I normally expect to be paid for hours worked if that was the upfront agreement. As an analogy, I once owned an old house. When I'd put jobs out for estimates, the contractors understood ""estimate"" to mean what I would call a ""bid"" - an upfront agreed-upon price. And I'd ask them ""Is this a bid or an estimate?"" It was always a final price. Old houses being what they are - with each task bound to expose another task needing doing first - and the contractors being neighbors and/or people I might like to hire again, I'd offer to let them take the job on a time & materials basis. I'd ask for an estimate but with the understanding that it was just that, an estimate, but that they'd bill - and I'd pay - their labor and materials cost. They were almost always relieved to not have to allow for unknows, and I usually got jobs done for less, but in any case, for the real costs without just-in-case padding. You and your client choose the working arrangement that best seems to fit the job, and then stick with it. If it really starts looking likely to go south for either of you, sit down and re-negotiate."
