question,answer
"My female and male cats get along and are healthy, but when male goes up to play with female, she hisses and growls","Let them work it out. ""I'm not in the mood to wrestle"" is a legitimate response. They'll figure out their own ways of interacting. (I presume they're both neutered, or there may be subtexts...)"
Kittens ate entire bag of treats! Please help,"Like a kid getting into the cookies, this isn't ideal but won't do much if any harm. In fact, some treats are nutritionally complete enough that a cat could live on them; they're just too expensive and not a well balanced meal. Read the labels. (I wish I'd realized that last when Harry was in palliative care for cancer. He was not eating well and losing weight, but was still interested in cat treats. I might have been able to give him another month or two if I'd just fed him those.)"
scab on cats head,"It is likely (albeit not definite) that it is caused by someones claws--could be her own or the other cat. It is even more likely if your cats are indoor only (if they go outside, obviously there are more ways she could get a scratch/scab like that). If it is in the same spot on both sides of her head, she could be trying to scratch her ears and is hurting herself. My cat sometimes has scratches/scabs in a similar area and the vet thinks her itchy ears are the way her allergies manifest. As long as it is healing, it's probably fine, but checking with the vet is always best. You could also make sure to keep both of their claws trimmed regularly so that these types of scratches are less likely to happen."
What flooring material is best for cleaning off cat pee?,"There's specific enzymatic sprays that react with, and remove the smell of pee, so in theory they're less likely to pee there. If there's pee smell, they will pee. Tiles are better since the pee won't soak into it, but most animals tend to pee in the same places so destroying the smell is important. The products you'd have depend on the market you're in, but the stuff we bought was labelled 'urine eliminator' and purchased at a pet store."
Acid reflux (GERD) in a dog with chronic kidney disease,It may not be GERD. Kidney disease is often accompanied by nausea. Ask your vet about proper diagnosis and treatment.
What is wrong with my dog’s butthole,"You should follow up with your veterinarian.
The black dots may be from soft dried stool, or from leaky anal glands.
If it anal glands, she should have them expressed and examined.
If it is soft stool, she should be evaluated for the cause.
If the area needs to be cleaned or is raw, best to let someone handle her who can do it safely, since she has already been snappy about it.
Please tell the Veterinary staff that she has been snappy about it."
Balcony time causing tension,"Assuming non-destructive approaches to attach netting are out of the question, here are some possible ideas to ease the tension. Make balcony breaks a dependable routine: Cats like routine and a clear schedule, having your smoke breaks always at the same times, and always the exact same number of breaks in a day will help the cat settle into a schedule, and reinforce the notion that balcony time is going to be available again later and doesn't need to be defended with claws. Take longer breaks: Since working from home sometimes comes with the benefit of more flexible hours, you could try taking longer breaks. Have a cup of your favorite beverage on the balcony after smoking, giving the cat a little extra time on the balcony while giving yourself some additional time to clear your head for work. Feeding time or jackpot treat after balcony breaks: Incorporate the balcony breaks into your feeding schedule, depending on your current feeding regimen you might feed smaller portions, but more frequently and always after a balcony break. Alternatively, offer a jackpot treat (something special that the cat is absolutely crazy about) after returning inside, and reserve this treat just for this occasion, reinforcing the notion that returning inside when asked is a good thing. Trade for something better: Outside time, even if it is just on a balcony, is a big deal for indoor cats. I would suggest trying to get the cat to accept a harness, and after the work day is done go for a short walk on a leash. This could help reduce the relative importance of balcony breaks in the mind of your cat, and help to ease the tension when it is time to leave the balcony because something even better is coming later."
"Algae will not go away!!!! And snails, too!",Clown loach fish is known for Snail control. Practically any loach should do. I have used them in past with great effect. Also I have always kept two bristlenose plecos to control algae in my 55 gallon freshwater tank. I have tried chinese algae eaters before but they are too territorial. Give these two fish a try. Natural way to control things instead of trying out equipment or manual labor.
Chronic illness meds and trust,"Unfortunately, handling pets is like handling kids. Sometimes you do have to do something they won't like, and they may be grumpy about it. Youngsters in particular may object because they don't have the experience to know this isn't seriously threatening. In the end, you just have to decide that ""I don't wanna"" is not an acceptable answer, give the cat the medical treatment they need, and trust that they'll forgive you. Which they will. They may continue to object to treatment, but they'll figure out that it's normal. Rewarding them afterward with a treat, or extra cuddling, may help with that process. Like giving a kid a lollypop after they've had an injection, it helps them decide to accept the annoyance."
Bovine colostrum for infant puppy,"I have no practical experience with feeding infant puppies, so please understand this as a theoretical answer. Colostrum is the first milk a mammalian mother (human or animal) produces for each baby. It contains all the proteins, minerals and antibodies of normal milk, but in higher concentrations. It provides the baby with the initial immunological defense after being born. But the mother's body usually only produces it for 2 - 5 days after birth and quickly switches to producing ""normal"" mother's milk after that time. So if your puppy is older than 5 days and had a chance to suckle milk from it's mother in those first days, it doesn't really require colostrum in it's diet. That's especially true if your puppy received a booster shot for the immune system from a vet. Since your puppy is still very young and colostrum also contains growth factors and nutrients in a very concentrated form, it will certainly be beneficial to feed some colostrum for as long as the puppy drinks milk, but it's not a requirement. And seeing that there are quality issues with colostrum, I would probably forgo it: From Wikipedia: There is also research suggesting that a large proportion of colostrum is not fit for human consumption ""due to tremendous bacterial loads"". Salmonella was also detected in 15% of unpasteurised samples.[51] Pasteurisation reduces the bioactive proteins many of the benefits rely upon, however. However, colostrum has some additional health benefits, especially for the digestive tract. So if your puppy is suffering from any infectious disease or diarrhea caused by bacteria or any other problem with the digestive tract, feeding colostrum can have some benefits even later in life. Colostrum itself is a laxative, so feeding too much can actually cause diarrhea, but it can help with constipation. Please be aware that the beneficial compounds in colostrum are destroyed if it's heated above 42°C. To sum it up: it's complicated. Colostrum does have beneficial effects for the immune system and gut health of newborn animals, but only if it's of good quality and not contaminated with bacteria itself. From Wikipedia: Bovine colostrum's components benefit the immune and digestive health of animals of all ages and species. Bovine colostrum's vast array of bioactive components collectively increase resistance to infection and disease caused by a wide range of pathogens including bacteria and viruses. The quality of the colostrum is essential in providing the essential benefits. Both contaminated early bovine colostrum at the farm level or late transition milk or milk are poor sources of the important colostral components necessary to maintain life and achieve and maintain healthy animal maturation and homoeostasis. Bovine colostrum also is beneficial in repairing or healing intestinal damage as well as increasing the absorption of nutrients from the GI tract. These properties and benefits are consistent among human and animal species."
Cat adjustment period when starting Zonisamide,"Just like with humans, medication side-effects with animals should be reported to a doctor (veterinarian) right away. You can additionally contact the medication's manufacturer. If your government has a regulating body to which you can report animal medication side-effects, you may want to report the side-effects to them as well. We wish Claude the best!"
"Rescued 7 pounder at puppy stage very receptive to people, now barks, growls and sometimes will bite","Despite being smaller, Mini Schnauzers have... really strong guard instincts. They are also very very vocal and excitable.  They're telling you there's a stranger there. As the former owner of a Schnauzer cross - you need to get people to ignore him when he barks, and reward appropriate interactions. If you're giving him treats when he's barky, he's associating the treat with the guard dog behavior. He did good! He gets treats! He even gets attention! They are smart dogs but environment matters a lot - and the behaviours you reinforce."
How much monthly costs can I expect if I get a kitten or two?,"As far as I know, breed is not a strong indicator of what to expect for cost when it comes to cats; their general health is a larger indicator, and something that can't always be determined as kittens. There are, of course, some good ways to estimate what you might pay to own one (or more) cats. I'll include some price estimates; because I am located in the US, these estimates will be in USD and based off the pricing on the online retailer Chewy. Pet Rent: This is the very first thing to check before you go any farther. Will your landlord allow you to have a pet? If yes, what (if anything) extra will you be charged? It's not uncommon to have an additional monthly fee as well as an additional deposit, commonly assessed per pet. In my home state, an article from 2019 cites an ""average pet deposit [of] $185 per animal, with an average monthly pet rent of $25 [each]."" Cats and small dogs will typically land on the lower end of pet rent scales, while larger dogs can go much higher. Adoption Fees: These will vary by area, rescue, and age of the cat. Kittens typically have higher adoption fees than senior (the next most commonly adopted range) or adult cats. Speaking from personal experience, my two older cats were $150 each, and the younger was $175 (though I paid $180, giving the extra to the rescue as a donation). These fees cover the cost of food and veterinary care prior to your adoption of the pet, and frequently do not cover the full cost. Veterinary Fees: Just like you need to see a doctor regularly, your cats will need to see a vet on a regular basis, both for vaccinations and for regular health assessments. You'll want to get them spayed or neutered, if they didn't come to you that way; these prices will again vary by area, as well as whether you use a standard, premium, or low cost clinic for the service. The amount you pay can flex as well based on whether the clinic you choose takes monthly payments or offers service packages; I personally use a service that costs around $35 per cat per month, but covers all office visits, vaccinations, and several other routine procedures. All of this is outside of any ""extra"" fees when a cat gets sick and needs additional treatment. Basic Supplies: There's a few things you'll have to have: an appropriate food bowl for each cat, at least one water bowl, at least one litterbox (recommendations are for one per cat plus one extra), a litter scoop and a good way to dispose of the litter. Prices on these can range; a basic melamine bowl from Chewy goes for about $2; ""whisker fatigue"" bowls (lower bowls that are more comfortable for cats to use) start around $3. As you start getting into fancier styles (elevated, ceramic or metal, etc.) the price can reach around $25 per bowl. A water bowl will start around the same, but many cats prefer fountains, which will range from around $20 for the most basic plastic styles, to $100 for fancier styles. Litter boxes, again, will range in price, with your most basic small litter pan on Chewy at around $5 (much too small for an adult cat) up to $100 for more elaborate standard pans, and even higher for automatic cleaning options. These can be considered ""semi-one time purchase"" options--you may need to try different bowls, litter boxes, or waste management systems before you find the one that suits both you and your cats. You'll still need to cover all of these up front, after which experience will start to guide you on what to replace with better options. Consumable supplies: Here's where your monthly costs will start to come in. Your cats will need food, litter, and treats (useful for enrichment, still to come). Kittens will need extra calories; my personal approach is to free-feed them with a kitten formula kibble, as well as scheduled feedings with wet food; I transition my cats to an all-wet diet as adults, as it tends to be better for weight management and urinary tract health. A basic bag of low-end kitten kibble is about $6 for three pounds; a good brand will start around $10 for a similar size. Wet food for kittens starts out around $7 for a case of six-3 oz cans (which is not a lot of food!), and again goes up from there. My adult cats get about 160-180 kCal/day, which with their current brand of food is about 4-5 oz of wet food per day. If you choose to get into freeze-dried or raw/fresh made options, the price can go up even farther; mine, personally, have rejected these types of diets. Litter, similarly, varies in price based on type and material; basic non-clumping litter is about $5 for a 7 lb bag, but you probably will want one that clumps for easier clean-up. A basic box of clumping litter starts around $10 for 14 lbs. Avoid scented options (other than ""cat attract"" type options), as the scents can be a turn-off to the cats and lead to litter box avoidance issues. And like everything else, treats can vary in price and quality. A basic bag of treats runs around $3, give or take; freeze dried options or ""premium"" ones will go higher. Enrichment: This is where people tend to let their cats down; many tales of cats who ""are miserable indoors"" or ""just won't behave"" are ultimately tales of cats who lack enrichment options. Proper enrichment isn't just a stuffed mouse or a ball with a bell in it--you need a range of options to cover multiple play styles and behavioral needs. Yes, do get the stuffed mouse and the ball with the bell in it; also get stuffed balls, pompons, crinkle balls, kicker toys, catnip plush, crinkle plush, real fur toys, coil/spring style toys, ""trapped ball"" toys (tracks and boxes), and other types in the self-directed play range. Your cats will decide what they like and don't like, and you can continue to purchase in the styles they gravitate toward. Thankfully, most of these toys can be found fairly inexpensively, often for $1 or so, though with very cheap ones you'll want to make sure they can't easily be pulled apart--and always remove damaged toys from play. Additionally, get some wand toys (a toy attached to a stick with a string) for interactive play--keep these put away when you aren't using them. Lasers can be a good option here too, though some controversy exists around whether they're enriching or frustrating to cats. Mine, personally, do enjoy them and don't find them frustrating; treats can be used to reduce the ""frustration"" as well by giving them a prize. Treat dispenser balls and puzzle toys can be good for directing energy and giving them a reward for their activities; treats can also be used for direct enrichment by tossing them to the cats to be chased or using them to teach simple tricks. Beyond toys, you also need furniture. Start with scratching surfaces--these aren't just ""scratching posts,"" but a variety of textures and orientations. Mine have choices of carpet, sisal (rope), and cardboard for materials, and flat, angled, and vertical for orientations, and they use all of them, each with their own preferences. Scratching surfaces will run you around $10 and up. You'll also want climbing surfaces, also called ""cat trees."" Cats naturally are inclined toward climbing, napping, and perching in elevated spaces; these also give them great locations to watch both interior and exterior (if placed near a window) spaces, and with multiple kittens, a great place to chase each other around. These typically include scratching surfaces, which can help cover those needs as well. A small cat tree typically will start around $40 and go up from there; test for stability when purchasing taller ones to be sure they won't be able to tip it over. Additionally, cats like hiding spaces; pop up cat tents, ""condos,"" and even plain cardboard boxes can be great for these options. I even have some inserts for Ikea's Kallax shelf that are designed for cats to tuck themselves into. Hiding spaces are the most budget-friendly option, as they start at free when you cut a door in a shipping box. Many cat trees also include condos as part of the design; a good cat tree can easily cover many enrichment needs. Miscellaneous: There are some additional things you'll want to consider beyond the categories above. Do you want collars for your cats? You'll want to be sure to get a good quality, breakaway collar--cats can become hung up on their collars, as they tend to sneak into narrow spots where they can become stuck, so a collar that pops off easily can be the difference between life and death for that cat. Prices here will start around $7. You should consider some enzymatic pet cleaner; accidents happen, and regular household cleaners aren't generally sufficient for cleaning pet messes. These will run around $5 and up. Do you want to leash-train the cats? You'll need harnesses and leashes for them, usually around $20/set. (Note: never leave a cat unattended in a harness!) To summarize, you're looking at an initial cost starting at a bare minimum of around $30/cat, assuming you have no pet deposit, and somehow get a ""free"" cat that's fully vetted already. This is extremely unlikely to happen, making the more likely initial minimum around $200/cat (again, assuming no pet deposit). Add to this a bare minimum monthly cost of around $25/cat for low-grade food and cheap litter, with no pet rent or vet costs factored in; this cost goes up with better quality food (which brings vet costs down in turn), and may shift depending on the calorie needs of the cats and how fast they go through food and litter as a result. None of these estimates include veterinary fees or any kind of veterinary coverage plan; with a coverage plan, you can assume another $20+/cat per month. Lastly, note that while many of these costs are less frequent than others (I haven't bought a litterbox in years!), by adopting a cat you are committing to these costs for 15-20 years."
How to properly lower PH while cycling a tank?,"Your alkaline pH implies tap water is very hard. Likely it is most practical to use mostly distilled , deionized water or rain water with very little tap water ( some minerals are needed). Adding anything such as an acid like vinegar is only a short term remedy."
