question,answer
Is it legal in racket sports to pass the racket from one hand to the other?,"Yes, it is LEGAL to switch racket ""handed-ness"" during play. From the USTA web site: Q. I am a left-handed tennis player. During play, I have found that I
  can hit the tennis ball almost as well with my right hand as I do with
  my left. Do USTA rules forbid players to switch hands during play? A. No. You can play with either hand. In fact, three-time USTA
  national champion Marty Devlin of Trenton, NJ has employed this “two
  forehands” style since he started playing tennis. The old joke when
  people were preparing to play Marty was to hit to his backhand. But,
  alas, he has no backhand. Also, I have cousins in the Miami area who have played tennis with Jai alai players who will switch handed-ness frequently even during the same point / rally."
Which is more likely to result in a goal: a penalty shot or a power play?,"Since the 2005-2006 NHL regular season, penalty shot opportunities consistently yielded a higher conversion percentage of goals made than power play opportunities.  *graph does not include data after the 2012-2013 NHL regular season 2015-2016 NHL regular season (82 game season): Penalty Shots -- 16/58 = 27.6% 
Power Plays -- 1429/7658 = 18.7% 2014-2015 NHL regular season (82 game season): Penalty Shots -- 14/41 = 34.1% 
Power Plays -- 1403/7520 = 18.6% 2013-2014 NHL regular season (82 game season): Penalty Shots -- 21/69 = 30.4% 
Power Plays -- 1441/8055 = 17.9% 2012-2013 NHL regular season (48 game lockout-shortened season): Penalty Shots -- 8/34 = 23.5%
Power Plays -- 872/4785 = 18.2% 2011-2012 NHL regular season (82 game season): Penalty Shots -- 27/69 = 39.1%
Power Plays -- 1408/8132 = 17.3% 2010-2011 NHL regular season (82 game season): Penalty Shots -- 27/78 = 34.6%
Power Plays -- 1571/8179 = 18.0% 2009-2010 NHL regular season (82 game season): Penalty Shots -- 16/55 = 29.1%
Power Plays -- 1664/9136 = 18.2% 2008-2009 NHL regular season (82 game season): Penalty Shots -- 23/59 = 39.0%
Power Plays -- 1938/10227 = 18.9% 2007-2008 NHL regular season (82 game season): Penalty Shots -- 19/64 = 29.7%
Power Plays -- 1871/10536 = 17.8% 2006-2007 NHL regular season (82 game season): Penalty Shots -- 25/70 = 35.7%
Power Plays -- 2099/11935 = 17.6% 2005-2006 NHL regular season (82 game season): Penalty Shots -- 35/103 = 33.4%
Power Plays -- 2545/14390 = 17.7% (goals made/opportunities) Notice the range for penalty shot conversion percentage during 82 game seasons is 11.5% (39.1 - 27.6) and the range for power play conversion percentage is 1.6% (18.9 - 17.3)."
Why would you ever allow an opponent to score?,"In that particular situation, the Patriots were allowing the Giants to score because of 2 important reasons. The Giants were already in scoring position - well within field goal range and The Patriots only had a slim lead (2 points) - so a field goal from the Giants would mean they would be trailing and need to get the ball back and score again. So they allowed the Giants to score in order to get possession of the ball back ASAP to try and re-gain the lead."
"""53 has the Mic"" means what in American Football?","In most cases he is actually saying ""53 is the Mike"". There are four types of linebackers that are used in typical 3-4 and 4-3 defenses, respectively: While the Mike Linebacker typically carries a microphone, the quarterback is not referring to the microphone that he is wearing, instead he is talking to his blockers and informing them who should block the ""Mike"". The term Mike linebacker has been used since well before any electronic communication was worn in the helmets. The Mike is considered the ""quarterback of the defense"" and is typically one of the biggest and most athletic players on the field and deserves much of the blockers' and running backs' attention. So, when a quarterback says ""53 has the Mike"" he is not saying ""53 is in possession of the microphone"" but instead he means ""53 is very important and deserves your attention"". Now, it is important to note that when the quarterback calls out the Mike, it is not necessarily what the defense considers the Mike, nor is it necessarily even the middle linebacker.  In running plays, the offensive tackles and guards are typically responsible for blocking the defensive linemen, which leaves the center and fullback left looking for someone leftover to block. When the quarterback calls out the ""Mike"", it is typical that the guy who is being singled out will get a lot of attention on that play (maybe they will run right at him, or right away from him). If a fullback's defensive assignment is to ""block the Mike"" but not necessarily a particular player, the quarterback is basically saying ""[for this particular play, and for your blocking assignment purposes] 53 is the Mike [so block him!]"" In passing plays, the Mike is called out similarly for pass blocking reasons. Often when a team is in a ""max-protect"" scheme (where running backs stay in the backfield to help block for the the quarterback), the Mike is called out to the running backs to let them know that they need to block him if he blitzes. The reason that this is important is that if the Mike Linebacker does not blitz, then the running back is often free to running a short passing route into the flat in support of the quarterback."
Why do I get out of breath so quickly when swimming?,"How much are you kicking?  Try holding a flutterboard/kickboard/buoy between your legs and continuing the arm motion of front crawl. This does two things. The main trick in efficient swimming is to learn to swim downhill.  You want to 'Press the Buoy' which is push your chest (full of air) down, and use it as leverage to get your legs higher.  You sort of eventually end up swimming downhill a bit. Another trick is to tuck your chin into your chest, imagining you are pulling your neck and spine far enough to tug your legs up.  (Its just a trick to teach you to lean forward and press the buoy, but the image works).  If you try to feel yourself pulling your legs up by your chin it can be effective. Basically these are approaches to being more efficient."
Why do players enter with children on the ground?,"The children are mascots. Each club may employ a different policy about how to become a mascot, but generally includes some of the following criteria; Being a mascot gives you an experience which again depends on what team you're a mascot for but could generally include: From searching ""How to become match day mascot"" on Google, you can see some of the packages each each offers (taken from the first page of results);"
Why is the word Love used as a score for Tennis?,"There seems to be some debate on where the term started.  One common explanation is that it was adapted from the French word l'oeuf (pronounced ""luff""), which means egg or zero. In American sports, we often use a similar term of goose egg to refer to a score of zero. The Oxford Dictionary also believes that the term ""Love"" could have been adapted from the phrase ""to play for love [of the game]"". Meaning that, if you have no score then you must be playing for the love of the game because you are obviously not very good."
Why are substitutions commonly made right at the end of the game?,"I always thought those substitutions are just used to buy time. The clock doesn't stop during a sub, the player that is substituted never hurries, so it buys some time for the team. The referee has to add the time to overtime, but it will not be the same amount. "
Can referees change their decision?,"FIFA's Law 5 from the Laws of the Game 2011-12 notes: Decisions of the referee The decisions of the referee regarding facts connected with play,
  including  whether or not a goal is scored and the result of the
  match, are ﬁnal. The referee may only change a decision on realising
  that it is incorrect or, at his  discretion, on the advice of an
  assistant referee or the fourth ofﬁcial, provided  that he has not
  restarted play or terminated the match. If play has not restarted, the referee can change the ruling. However, if play has restarted, no change can be made. EDIT: Changed answer to quote FIFA's Laws of the Game regarding referee decisions."
"If the basketball goes through bottom of rim and re-enters, is it a basket?","You are correct in your ""most prevalent"" observation. A ball that enters the basket from below is whistled dead and a change of possession occurs.  The NCAA and FIBA see it as a violation. This is addressed for the FIBA in its rule book under ""THE GAME"": Rule 1, Article 16, 2.4 (certain emphasis added) RULE ONE – THE GAME  Art. 16 Goal: When made and its value 16.2.4 If a player causes the entire ball to pass through the basket from below, it 
  is a violation. The FIBA's definition and handling of violations. RULE FIVE - VIOLATIONS Art. 22 Violations 22.1 Definition - A violation is an infraction of the rules. 22.2 Penalty - The ball shall be awarded to the opponents for a throw-in at the place nearest to the infraction This is addressed for the NCAA in its rule book under ""VIOLATIONS AND PENALTIES"": Rule 9, Section 6 RULE 9 - VIOLATIONS AND PENALTIES Section 6. Travel, Kick, Fist, Through Basket from Below A player shall not travel or run with the ball, intentionally kick it, strike it 
  with the fist or cause it to pass through the basket and enter the cylinder from 
  below. This is addressed for the NBA in its rule book under ""PUTTING BALL IN PLAY - LIVE/DEAD BALL"": Rule 6, Section I, e(2). RULE NO. 6—PUTTING BALL IN PLAY — LIVE/DEAD BALL  Section I—Start of Games/Periods and Others  e. On the following infractions, the ball
  shall be awarded to the opposing team out-of-bounds on the nearest
  sideline at the free throw line extended:  (1) Three-seconds (offensive) (3) Illegal assist in scoring  (4) Offensive screen set out-of-bounds  (5) Punching foul  (6) Free throw violation by the offensive team  (7) Flagrant foul-penalty (1) or (2) (8) Defensive three-seconds (offensive team retains possession) (9) Jump ball violation at free throw circle  (10) Ball passing directly behind backboard  (11) Offensive basket interference  (12) Ball hitting horizontal basket support  (13) Loose ball fouls which occur inside the free throw line extended  (14) Five second back-to-the-basket violation"
Do they ever pull the goalkeeper in football?,"It would certainly be allowed, but it would likely be a failed strategy in soccer.  So subbing in a field player for a keeper is probably a loser as it's a poor use of resources and leaves you in a bind if you succeed. However, most keepers are capable players and can play the field in a pinch. Thus it's not hugely uncommon for you to see the keeper pushed way up in a situation where his team must score. However, there are some good reasons to not do this in normal play: Most soccer league regular season games aren't hugely meaningful, but it can be a lot better to lose 1-0 than it would be to lose 2-0. Which means risking a greater loss to try to tie the game is not beneficial. Keepers aren't usually good field players. While they may be capable, and they usually have a solid kick, they aren't strikers, and at best, a keeper playing high frees up a mid or back to go up and play a striking role. It's a long run from the defending third to the attacking one. Most of the time it doesn't make much of a difference to have an extra player on the attack (see how often a team of 10 can play even with a team of 11), so it doesn't make a lot of sense for the keeper to come forward and play a role he's relatively unfamiliar with. Overall, this strategy can pay, especially on very late set piece opportunities, but in general, it just doesn't seem worth it."
"In the history of Formula 1, when has the fastest qualifier not started the race on pole?","I was so interested in this myself that I wasn't going to stop at anything to get a good answer.  Sadly, small research didn't get me the answers I was after so eventually I spent 14 hours reviewing the reports of every Grand Prix since 1950.  To the date of this answer there have been 864 of them, which is why it took so long. 1955 Indianapolis GP - May 30, 1955 Jack McGrath set the fastest qualifying speed but actually started in grid position 3, on the outside of the track. Jerry Hoyt started in pole as he was one of only two drivers to complete a qualifying event on ""Pole Day"" due to strong winds and the threat of heavy rain. Hoyt was actually only the eighth fastest in the field and his speed (140.045mph) is the record slowest ranked pole speed. 1994 Monaco GP - May 15, 1994 This was the first GP to follow the deaths of Ayrton Senna and Roland Ratzenberger at the season's previous Grand Prix at San Marino. Whilst Michael Schumacher did start at pole position and is officially documented as such, grid places 1 and 2 were left unoccupied and painted with the flags of Senna and Ratzenberger's respective nations as a mark of respect. 1996 French GP - June 30, 1996 Michael Schumacher qualified with the fastest lap, earning him pole position for this race.  However, Schumacher's engine failed during the formation lap at Magny Cours and did not take his place on the grid. 1998 Japanese GP - November 1, 1998 Schumacher was involved again here, this time stalling from his hard-earned (one tenth of a second faster) pole position. As a result of this he was sent to the back of the grid. The race started successfully on this, the third, attempt after Jarno Trulli had stalled his car on the first attempt. 2001 Monaco GP - May 27, 2001 David Coulthard was sitting happily in pole position but his McLaren failed to pull away for the formation lap.  His team managed to get him moving eventually but by this time he was resigned to starting from the back of the grid. 2005 US GP - June 19, 2005 This is the one they called ""IndyGate"".  Jarno Trulli was fastest qualifier and therefore in pole position.  However, due to safety concerns regarding the Michelin tyres, all drivers of vehicles with these tyres retired to the pits during the formation lap. Only six cars started the race with drivers in grid places 5, 7, 17, 19, 18 & 20.  2005 Italian GP - September 4, 2005 Kimi Räikkönen qualified with the fastest time but was given a 10-place grid penalty for changing his engine. Juan Pablo Montoya took up pole position as a result. 2007 Hungarian GP - September 4, 2005 Fernando Alonso recorded the fastest time in qualifying but a stewards' inquiry before the race adjudged Alonso to have impeded Lewis Hamilton during Q3.  Alonso was subsequently relegated 5 places on the starting grid, moving Hamilton up to pole. 2012 Spanish GP - May 13, 2012 In this event, Lewis Hamilton was excluded from the qualifying results due to having insufficient fuel to return to the pits.  As a result, Hamilton had to start the race from the very back of the grid. 2012 Monaco GP - May 27, 2012 The fastest qualifier at Monaco was Michael Schumacher.  However, Schumacher was carrying a 5-grid penalty from the previous race in Spain for causing an avoidable collision with Bruno Senna, thus moving him back in the grid. It nearly happened in 1990 Japanese GP Ayrton Senna had secured pole position but was unhappy that pole was situated on the side of the track which was not on the racing line.  Senna requested that he be moved and the stewards agreed, only for the FISA president to overrule the decision, meaning Senna started in pole at the original location. And to close, you ask: There is a reason for the question as the Fantasy F1 game I run gives the pole-sitter bonus points but I am not sure what to do in this kind of situation! You'll have to decide!  Perhaps give the bonus for fastest qualifier instead of pole position? You can see my spreadsheet with all the pole positions since 1950 here."
How to recognize baseball pitches when watching television games?,"You're not alone; sometimes even the commentators, who have the same ""over-the-shoulder"" long-lens view that the folks at home do, will simply refer to a pitch as a ""breaking ball"" if it drops sharply or curves outside, even though a number of specific pitches can do that. The fundamental theory of pitching is that the batter gains an advantage over the pitcher proportional to his ability to predict the pitcher's next move, and conversely, the pitcher gains an advantage over the batter inversely proportional to the batter's ability to predict the next pitch. Your better pitchers have a number of weapons to accomplish this, but key to all of them is control over three elements of the pitch; speed (and thus timing), vertical axis (drop), and horizontal axis (slide). From the very good diagram Dor linked to, here's a basic breakdown of the most common RHP's pitches as seen by a RHB: Fast Pitches (usually 85mph+ in the major leagues): Off-speed pitches (between 70-85mph) The variation of speed and breaking action produces a host of possibilities, which a good battery can use to keep the batter guessing. A pitcher can also aim pitches differently to make them look like other pitches; a pitcher can throw a fastball high and fool the batter into thinking it was going to be a sinker or splitter, or can throw a two-seam wide and the batter may think it's an errant four-seam until it breaks back over the plate.  Batters like a variety of different pitches; exactly what the batter likes should be known by the pitcher and/or catcher, and a combination of what the batter flat doesn't like, and pitches that look like what he does like but then change, are generally the order of the day. From time to time a pitcher may give a batter exactly what he wants, hopefully when he's least expecting it; this is often necessary to avoid showing the batter the same pitch too many times, and a missed opportunity can also put the batter ""on the tilt"", throwing off their concentration as they mentally kick themselves."
How are the number of laps in an F1 race determined?,"The number of laps are decided by taking a distance of 305 km and dividing it by the length of a lap (rounded up), which varies from racetrack to racetrack. (1) quoting the official regulations (from 2011): 5.3
  The distance of all races, from the start signal referred to in Article 38.9 to the chequered flag, shall be 
  equal to the least number of complete laps which exceed a distance of 305 km (Monaco 260km). However, 
  should two hours elapse before the scheduled race distance is completed, the leader will be shown the 
  chequered flag when he crosses the control line (the Line) at the end of the lap during which the two hour 
  period ended. However, should the race be suspended (see Article 41) the length of the suspension will be 
  added to this period."
Why is the referee treated so different in soccer and rugby,"I think it has to do with the traditions. I believe originally rugby was played by the higher class, with a certain upbringing. I have a colleague who works as a part time rugby ref and he's puzzled as to why the ref doesn't send off half of the players in a football game. I, on the other hand, am often puzzled as to how the refs command so much respect in rugby.  Another point of view could be that football's expansion to take over the world is based on the fact that one really doesn't need much to play football. Compared to some other sports (e.g. ice-hockey), it's cheaper and easier to play football, all you need is a ball (or something that you can use as a ball) and a good imagination (to define the field and goals). ""What does that have to do with anything?"", you might ask.. Well, if anyone and everyone can play football, however they like, you might argue that people take their local manners and traditions and incorporate it into the game. I play football on amateur level, and the ""quality"" of the game especially with regards to manners and temperament has been very closely related to which nationalities were present on the field.  Finally, and perhaps most importantly, football has become such a huge money-maker so that football associations do not dare/want to impose serious penalties for inappropriate behavior. I mean there isn't a single person in the football world that could imagine giving a 10 match ban to Lionel Messi or Cristiano Ronaldo, for diving. Or a seasonal ban to whatever player for shouting at the ref's face. I believe the situation has gotten this bad because bad behavior has been tolerated for just way too long. "
Why are there different stars on table tennis balls?,"I've played with 1, 2 and 3 star balls. I'm not sure 4 or 5 star exist. Some companies have brands that they say are 4-star but they aren't actually rated above 3-star because a 3 star rating means the highest quality ball possible. The factors that go into the rating are durability, visibility of the seam on the ball, balance of the ball and elasticity. The legal colors to play with are white and orange, though you can find all kinds of different colors in most sporting goods stores. Typically 1 or 2 star balls are bought in bulk (packs of 100 or 200) and used for rallying or practice - and the 3 star balls are saved for real competition (matches). You'll notice that after ping pong balls see some action, they slowly lose some of the smooth matte finish when they are new out of the package."
What do all these Runners Lingo abbreviations like PR and HR mean?,
Can the opposing team's goalkeeper take a kick in a penalty shootout?,"Yes, they can. Example: During the 2012 UEFA Champions League final, Manuel Neuer of Bayern Munich took a penalty against Chelsea, when the game went into penalties. Please refer this wikipedia link. Also, when a game is being decided by penalties, then all players must have taken one penalty each, before a player can take a second penalty.
So, a goal keeper would have to take a penalty, before any other player gets a second chance."
What is the on-field role of the captain?,"The FIFA Rules of the Game published for the 2011-2012 season make the following rules applicable for the captain; However, outside of the laws, it is often expected the captain has the responsibility of... Off the field their most important role is that they are one of the most recognised people of the team; the manager, then the captain. They are the leaders of the team, and (rightly or wrongly) the teams public image can be strongly affected based on the image and actions of these people. The other players in the squad inevitably fall behind these two people. Of course, all members of the squad are public facing, and should act as such, but this is even more so for the captain. Being specific to the John Terry incident, the worst scenario the FA could have is the captain of the England Football team being criminally charged with racism. Sure, a squad member being criminally charged hurts, but eventually it gets brushed under the carpet... there's 22 other squad members to think about. It is not that easy to forget about the single captain and single manager, however."
Screening in volleyball,"The official rules (as you cite in your question) prohibit screening. Unfortunately the rules themselves do not give an exact definition that you could use. In referee trainings, however, you will get more info on how to judge screening. Everything that helps the serving team to prepare for defense is allowed. So each player of that team can take any position on the field (within the constraints of the rotation rule) which ""makes sense"". Therefore the front players are allowed to group near the attacker(s) and raise their arms as preparation for blocking. Also the back row players are allowed to take reasonable positions. What is definitely not allowed is to move during your own player serves in order to block the sight. (It is not allowed to leave a line of sight between reception player and serving player and then ""closing"" it shorty before the service is hit.) It is also not allowed to take ""unreasonable"" positions in the field. I.e. a back row player is not allowed to stand directly in front of the serving player, if he normally would take another position. In practice, I have never seen a referee penalizing a screening fault without the receiving team claiming it first. So, as a best-practice, take ""reasonable"" positions to block the sight between service and reception player. As soon as the opponent team claims a screening, take care that you are not overdoing it"
What's the justification for this rarely-invoked NFL fumble rule?,"To answer your question(s), the rule is to discourage intentional fumbling.  It was added following the 1978 season in which the famous ""Holy Roller"" play occurred: The rule was put in the rule book after the Raiders beat the Chargers on an intentional forward fumble in 1978.  Once the season was over, the rule as you have quoted was put into effect. Losing 20 to 14 with a few seconds remaining in the game, the Raiders QB Ken Stabler fumbled the ball forward from the 24 yard line.  From there two of his teammates batted the ball towards and into the end zone.  The Raider's Dave Casper fell on the ball in the end zone and the following extra point won the game, 21-20. After the game, Stabler admitted to fumbling on purpose. Wiki on Holy Roller Video of the play"
"Are all oval-track races done counter-clockwise? If so, why?","Not all tracks are counter clockwise, The exceptions being the Australian version of NASCAR (AUSCAR) and horse racing is often run clockwise outside the US such as England(St Leger - wikipedia.), Continental Europe, Australia, and Hong Kong. also some of F1 races are clockwise like . The decision to run horses counterclockwise in the US dates to the American Revolution era. In 1780, the first circular US race track was established by William Whitley near his home in Lincoln County, Kentucky. A staunch supporter of the Revolution, Whitley insisted that horses race counterclockwise, as opposed to clockwise as was the custom at the time in England. In IAAF (International Association of Athletics Federations)
IAAF Rule 163.1 states:  The direction of running shall be left-hand inside iaaf there are explanations for counterclockwise races but none is formal: Read more: wiki.answers.com,   answers.yahoo.com You can look on different interesting paper that tool about the directions types in generally and not only in sport - straightdope"
Why do tennis players keep an extra ball in their pocket?,"A tennis player is allowed to serve two times. If your first attempt (serve) results in a fault, the player is allowed a second attempt. When you commit a fault, in many, if not all competitions, you are discouraged to go and retrieve the ball that resulted in your fault. This would cluster the job of the the ball-boys on the court who's job is to collect dead balls. Also according to Rule 20 (Second Service) in the ITF Rules of Tennis it states; If the first service is a fault, the server shall serve again without
delay from behind  the same half of the court from which that fault
was served, unless the service was  from the wrong half. I would think that if a player would take time to go and retrieve the ball, this would most likely cause a minor delay. So a player has two options. The first option is to request another ball from a ball-boy who is located on the side of the court. Very few players do this because it results in loss of concentration and with some players it changes their rhythm. The most common option is for a player to request two or three balls before he/she serves. If the player requests two balls, he/she uses one to serve and uses the other in the case of a fault. If the player requests three or more balls, this is when you will see the player examine all three and then toss one or more of the balls back to a ball-girl/boy. What the player is doing in this situation is getting rid of the worst ball out of the three, keeping the best ball for the first serve and the extra ball in the case of a fault."
What is this three-against-one game with red and blue balls?,"This sounds like a variant of Boccia, or at least a game being played using Boccia equipment on a Boccia field-of-play. Boccia Rules (link) Simple Boccia Rules (link)"
Why does a foul ball not count as a third strike?,"This is mostly to encourage more at bats to end with a ball in play. Baseball is most exciting when a batter can put a ball in play. It also gives the batter a slight advantage in that he can continue to foul pitches that he cannot achieve solid contact with and ""keep himself alive."" This balances the pitcher's competitive advantage of knowing where the ball is going, how fast its traveling and what kind of pitch is being thrown. In 0 and 1 strike counts the strike on a foul rule exists to advance the count and to speed up the game. Advancing the count in this case serves to add drama and keeps the batter from engaging in a long series of foul offs with no consequence. There are however 3 situations in which a foul ball can result in an out. Basically the rule exists to foster more and better competition in the sport."
What baseball rules or calls have become customary despite them not being in the rule book?,"There is an interesting unwritten rule that actually gets contradicted in the official MLB rules.  The ""tie goes to the runner"" claim is one that most baseball fans have heard. Rule 6.05j states that ""a batter is out when after a third strike or
  after he hits a fair ball, he or first base is tagged before he
  touches first base."" So in this case the rules claim the ball must arrive first.  Giving the tie to the runner. However...  Rule 7.08e states that ""any runner is out when he fails to reach the
  next base before a fielder tags him or the base"" In this case it is the runner that must reach the base before the ball, giving the tie to the defensive team. So the tie goes to the runner, you know, sometimes or something."
