question,answer
pratityasamutpada - Learning materials for Dependent Origination (Paṭiccasamuppāda) in Theravada Buddhism,"
Here's a few of resources from our tradition:
http://www.aimwell.org/dependentorigination.html - a book by the Mahasi Sayadaw, one of Burma's greatest meditation teachers
https://www.youtube.com/watch?v=n_llBSCXt6c - a video by me, some monk from the Internet
http://www.sirimangalo.org/teachings/lessons-in-practical-buddhism/practical-dependent-origination/ - a written piece based on the above video.
You'll find a lot of stuff centring on the debate over three-life/one-life, which is terribly unhelpful, IMO. Here's a piece I appreciated from one of Thailand's top scholar monks:
http://www.dhammatalks.net/Books3/Payutto_Bhikkhu_Dependent_Origination.htm
Edit: here's something I wrote about practical application of PS:
http://yuttadhammo.sirimangalo.org/2009/07/three-teachers-or-buddhist-addiction.html
"
What's the value or harm of a literal belief in rebirth?,"
I think you're right to question the importance of rebirth; the Buddha himself didn't seem to dwell on the concept, though remembering one's past lives does have obvious practical benefits - lots more experience to draw upon :)
Bhikkhu Bodhi wrote a couple of things about the subject you might find interesting:

Dhamma Without Rebirth?
Does Rebirth Make Sense?

As he says in the first link,

If we suspend our own predilections for the moment and instead go directly to our sources, we come upon the indisputable fact that the Buddha himself taught rebirth and taught it as a basic tenet of his teaching. Viewed in their totality, the Buddha's discourses show us that far from being a mere concession to the outlook prevalent in his time or an Asiatic cultural contrivance, the doctrine of rebirth has tremendous implications for the entire course of Dhamma practice, affecting both the aim with which the practice is taken up and the motivation with which it is followed through to completion.

I've talked about the subject before myself, and the conclusion I make is that it's not that Buddhists believe in rebirth, it's that we don't believe in death - the latter being merely a concept referring to the change from one set of experiences to another. True death only occurs either at every moment or at the experience of nibbana.
In any case, as useful as rebirth may be in reminding us of what's really at stake in our dhamma practice, far more useful is an understanding of the present moment, something that really has little to do with past or future lives.
"
What is required to achieve Nirvana in Buddhism?,"
To answer your question let me draw an analogy. What is required to become a professor?
According to Wikipedia, ""A professor is a highly accomplished and recognized academic, and the title is in most cases awarded only after decades of scholarly work to senior academics"". Being a professor is not a concrete state, it is a label they put on years of hard work, culminating in professional realization.
Similarly, Nirvana is not a concrete state, it is a common name for the condition of a highly accomplished spiritual practitioner. This condition is not something you can contrive knowing the requirements, it is a result of years of personal transformation.
Nirvana can be characterized as condition of having transcended suffering & death. The requirement for this is said to be a complete cessation of Attraction (obsessing over something as desirable), Rejection (obsessing over something as undesirable), and Ignorance (mistaken understanding of how everything works). One of the key components of Ignorance is a deeply lying conviction in existence of substantial self and a tangle of reflexes that grow around that. Much of Mahayana practice is targeted at destroying this belief, not just at conceptual level, but at the level of basic day-to-day instincts.
If we could simplify the requirement for becoming a professor to ""complete cessation of ignorance in the field of study one specializes in"", we could perhaps make a stretch and define Nirvana as ""complete cessation of ego complex, along with negative experiences and behavioral tendencies it generates"". As any simplification, this is not entirely accurate: just as becoming a professor requires tons of practical skill and experience outside of the primary field of study, attaining Nirvana requires cessation of all mental and emotional obscurations, a tendency to get stuck on anything, not just on self.
Now, for the purposes of this discussion I'm equating Nirvana with Enlightenment, which depending on a school may or may not be the right thing to do. Specifically in Mahayana, Nirvana is considered a conceptual projection (a shadow of ego so to speak) that has to be transcended as part of awakening to Self-Existing Buddha Nature (=Enlightenment).
"
"What are the main differences between the Theravada, Mahayana and Vajrayana branches of Buddhism?","
This question, indeed, requires a whole book in order to be answered completely. Let me address only Theravada and Mahayana here.
In two words:

The most important aspect is that Theravada is focused on your own liberation from suffering, while Mahayana is targeted to all sentient creatures;
There are many consequences here:

Theravada assumes that you have to practice for yourself, while others can only suggest you. Mahayana says that you can (and have to) share your experience and accomplishments with others, thus making followers for yourself;
Theravada suggests to seek enlightenment for yourself first; Mahayana is up to delaying breaking off Samsara in order to help others;
Theravada practices are mostly silent and very personal while in Mahayana it is more often ""wrapped"" in some collective rituals like chanting;

In Theravada, the final goal for a Bodhisattva is nirvana. In Mahayana, prominence is important by itself;
Each teaching is more or less localized, e.g. at a certain country/territory there's usually only one;
If you'd like to read scriptures in original language, you should be aware that Theravada is written in Pali (Pali Cannon) while Mahayana is written in Sanskrit (Sutras);

Of course, there are also big differences in texts, ritual, etiquette, and so on.
This Comparative Study between two traditions provide with greater details.
"
Does rebirth or reincarnation occur in Buddhism?,"
Disclaimer: My answer to this will be non-exhaustive. My answer will be scoped as close to that of the question as possible. (General). I will also answer your question (which is actually 4) piece by piece.

You asked:

Does reincarnation/rebirth occur in Buddhism?

Yes it does. The concept of rebirth and reincarnation in Buddhism is complex and can differ slightly or largely from tradition to tradition however.
You asked:

Will everyone be reborn?

Every sentient being (people, animals, etc) is in a cycle of rebirth. They will all be reborn after death. The only exclusion to this will depend on the tradition. Most traditions, in a general sense, state that one may leave the cycle of rebirth if they attain enlightenment or nirvana. This is only possible when you are a human, though. 
You asked:

Are people always reborn as people?

The answer is no. Please see next section of this answer for elaboration.
You asked:

How is rebirth/reincarnation handled in Buddhism?

In Buddhism, there exists the concept of Samsara. This is the continuous cycle of rebirth throughout six different realms. These realms include the realm of Gods, Titans, Hungry Ghosts, Hell, Animals, and Humans. One may be considered more preferable to another, for example Gods to Hell, yet all are imperfect and involve some level of suffering. Depending on past lives and karma, one will move from realm to realm during each rebirth. The Human realm is generally considered to be the best because it is the only one in which one may obtain enlightenment and exit from this wheel of Samsara and therefore end the cycle of rebirth and suffering.
For more information, you may find this article to be useful.

Side Note: My professor of Eastern Religions once told me that being in this cycle of rebirth can be a great source of anxiety, hence one source of motivation to exit from it.
"
learning materials - Introductory books to Buddhism,"
First off, I wouldn't recommend Tibetan Book of the Dead, since it's not exactly a primer in Buddhism, I don't think. There are lots of introductions from various traditions; the perennial favourite is What the Buddha Taught by Walpola Rahula. He's also written pieces on the difference (or lack thereof) between the various schools, so he's pretty unbiased that way.
Indian Buddhism by A.K. Warder is a great in-depth look at how Buddhism evolved, though like everything by the author it is terribly dense.
Bhikkhu Bodhi is another modern author who has some good resources; his introductions to the nikayas, e.g. in The Middle Length Discourses of the Buddha, are well-done. He also has an audio series on-line about the same that seems well-received.
I guess I'd be careful about modern sources either from the West or East as an introduction, since without a solid background, it will be easy to become swayed by skewed teachings. Reading the words of the historical Buddha himself would most likely help to provide such a background. Again Bodhi's translations are a good choice.
"
The spiritual significance of the sand mandala in Tibetan Buddhism,"
According to The Tibetan Monks of Drepung Gomang Monastery



When finished, to symbolize the impermanence of all that exists, the colored sands are swept up and poured into a nearby river or stream where the waters carry healing energies throughout the world.


In general, all mandalas have outer, inner, and secret meaning.  On the outer level they represent the world in its divine form; on the inner level, they represent a map by which the ordinary human mind is transformed into the enlightened mind; and on the secret level, they predict the primordially perfect balance of the subtle energies of the body and the clear light dimension of the mind.  The creation of a sand painting is said to affect purification and healing on these three levels.



"
What is the purpose of using a wand to hit a monk in Zen meditation?,"
Supposedly it is used to help meditator fight drowsiness. It is said that drowsiness comes from stiffness, from meditator trying to artificially restrict their micro-movements and to severely narrow their scope of attention. While right concentration is said to feel open and flexible, with body actively balancing in meditation posture and attention wide open (but not engaged nor scattered). When supervising monk sees somebody nodding, he reminds meditator of the need to expand their awareness, by gently ""massaging"" the shoulder with the stick :)
"
What is the difference between rebirth and reincarnation?,"
Reincarnation implies a soul that takes a body; rebirth does not, so it is preferred.
Note that neither term has a widely used cognate in the Pali texts, perhaps because the concept of ""re-"" anything implies the continuation of an entity. Buddhism tends to talk about birth and death in a more linear fashion; rather than being reborn, it's ""being born again"" (e.g. dukkhā jāti punappunaṃ).
Further, the focus in Buddhism is on individual mind states and ultimate reality rather than the conceptual reality of birth and death, so it's not really a core teaching. Death is a concept; at the moment of a being's death, one body/mind experience ceases and the next one arises, just as it did through the entire life.
"
"terminology - What, precisely, is kamma/karma?","
There are two main interpretations of how karma is accumulated.
In Sarvastivada branch of philosophy, past actions can be directly related to new consequences, because fundamentally ""everything exists"" and only the modus of time changes. As things aren't losing the status of existence, they can cause new things. There is a special additional property (called prapti) to relate or un-relate action to the stream of consciousness. So when you perform an action it doesn't need anything else to be able to cause karmical fruit. (Of course it requires other conditions to work.)
In Sautrantika branch of philosophies, actions are accumulated by means of traces (bija-vasanas) in some sort of storehouse consciousness (alaya-vijnana). It works similarly to when you plant the seed of a tree into the ground; the seed disappears but the tree still contains the ability to ripen into certain fruits. Thus, action could be accumulated in something completely different from the action itself. So when you act, you actually change yourself as a whole in a way that accumulates the potential to acquire karmic fruit.
Yes, intention is kamma, but there are two types of kamma (SN 35.145) old kamma and new kamma. Where new kamma is intention (as thinking) and what-is-after-intention (actions of speech and body), while old kamma is your body as whole (i.e. the totality of all organs). In that way you have your old kamma always with yourself in your body (including all organs of perception and intellect).
"
nirvana - Is it harmful to the Buddha when we request he or she to continue teaching instead of entering parinirvana?,"
As I pointed out in my answer to ""are earthworms our mothers?""  these kind of questions often assume incorrect frame of reference. The reason we request Buddha (or our local teacher as Buddha's substitute) to continue teaching instead of entering parinirvana, is not because it can literally make Buddha (or teacher) change their mind and stay. The idea is to create a mental context in which A) the teacher feels motivated to continue teaching because he sees the teaching is in demand, B) the students stay aware of the fact that existence of the teaching in this world depends solely on Buddha and then generations of teachers passing it to one another, and now to the students, and C) the student clearly realizes that the teacher could very well leave this place but is instead making effort to stay and teach solely out of compassion for the students. When this context is established the teaching can happen effectively, because both the sides will engage actively and with no resistance.
Granted these are entry-level practices, but they are very important to establish as foundation. Otherwise what happens if you skip straight to advanced teaching, the student may get as arrogant as to metaphorically grab the teacher by the hair and swing around. Needless to say, it hurts the student first and foremost.
"
Do Arhats slp? - Buddhism Stack Exchang,"
According to the teachings I received, once the practitioner attains certain level of mastery in meditation, their sleep acquires a character of meditation. It's not like they don't sleep at all, but they do retain certain level of deep awareness during their sleep.
Specifically, when they see a dream, they know it's a dream. They remain aware of their body lying down on the bed. They remain aware of the content of their consciousness no matter how disjointed it gets during a deep sleep. If something happens around them, they wake up easily to provide their help if needed.
"
What are the major sects of Buddhism?,"
Mahayana is not a sect at all; it is a vehicle.
Major traditions in Buddhism are usually country or region related. We can distinguish three major branches of Buddhism in the World by what they keep as canon.

Tibetan, Mongolian, and Russian Buddhism share Tibetan canon.
Chinese, Japanese, and Korean Buddhism share Chinese canon.
Sri Lanka, Burma, Thailand, etc share Pali canon.

Some countries mix several aforementioned branches.
"
sects - Is there an Orthodox Buddhism?,"
Well, Theravada is often argued to hew most closely to the original teachings of the Buddha. See, e.g. ""Two Main Schools of Buddhism"" for a very brief overview of this. 
As I understand it, this has much to do with the fact that Theravada is the oldest of the extant Buddhist schools of thought, predating Mahayana by a few centuries. Theravada practice is also more localized to geographic regions nearer the birthplace of Buddhism (that is, Sri Lanka and Southeast Asia), and never strayed far from it; this is thought to have contributed to the ""orthodoxy"" of the school - it mixed less with other intellectual and spiritual traditions.
Additionally, Theravada Buddhists draw primarily on the Pali Canon (the Tripitaka), whereas Mahayana Buddhists draw primarily on Chinese sources. These Chinese sources are relatively more distant from the original teachings of the Buddha in terms of both time and language. As a byproduct of this, the Pali texts are often more ""authentic"".1
That said, the term ""Orthodox"" has no specific meaning in the context of Buddhism, i.e. there is no such school as ""Orthodox Buddhism"". There are only lowercase-o ""orthodox schools of Buddhism"", and what counts as ""orthodox"" will probably differ depending on who you ask. I should add that pre-sectarian Buddhism is almost definitionally the most ""orthodox"" school of Buddhist thought. The only problem is that, well, it doesn't exist anymore.

1 See, e.g. Rupert Gethin's The Foundations of Buddhism, p. 44: ""it is likely that [it] is generally the case [...] that the traditions [the Pali recension] preserves are [...] the oldest and most authentic available to us"" (elisions/etc because the original sentence was inverted)
"
Does studying mathematics or science lead to a practitioner of Buddhism acquiring wrong philosophical views and mental afflictions?,"
If you are looking for enlightenment you should be concerned of not being attached to these studies, or averse to what you disagree. The same fits to Buddhism itself, you should't become absorbed, or obsessed, to the Dharma.
All philosophies are mental phenomena, they aren't either good or bad in themselves. But they can hinder your search for enlightenment if you are too concerned about them.
Math and science share a side of problem elaboration and solving. So it would contradict Buddhism if you enjoy or think it is meaningful to be worried about all those problems. Over-thinking about anything and having a heavy attitude over theories or facts are opposite to the practice of meditation.
The point of meditation is to not being absorbed to mental elaborations. So there is no sense to think all over a sitting session. Then this extends to daily life, there is no sense to have a sharp and clear mind when meditating and daydream in the rest of the time.
For short, the point isn't what phenomena you engage, but it's how you engage to phenomena. If you can elaborate on any philosophy in a detached way it wouldn't be a problem at all. So the practice would be to think while being present and aware. (yes, this one is quite paradoxical)
"
five precepts - Is killing vermin and insects justifiable?,"
The beauty of the precepts is that they are impossible for ordinary human beings to fully observe.  The precept against killing is an example of this. My body's immune system kills all lifeforms that it doesn't recognize.  I step on and crush innumerable microorganisms.  But the first precept asks us to minimize the amount of harm we do in the world.  In the teachings of Thich Nhat Hanh, the precepts are trainings, not commandments.
"
iconography - Why should we worship statues of Lord Buddha?,"
I am not sure we should worship statues itself as that would be some sort of idolatry. Buddhists worship Buddha, and statue or other image is just symbol, something that bring into our memory good qualities of Buddha. It's mindfulness of Buddha. Statue is a symbol, and symbol is communication which states about its subject, Buddha in our case. Thus, showing respect before statue should be directed to Buddha as Jewel, and not to statue. Mindfulness and respect to the Saint and Teacher is good action.
Btw, Buddha is not disappeared, he stated that he will remain in his Teaching (Dharma).
"
