question,answer
Minimum re-raise in Hold em,"In limit games, the only raise amount allowed is the big blind during preflop and flop play; double the big blind during turn and river play. The correct minimum raise in big bet games (no limit and pot limit) is to increase the amount of the bet by the amount of the previous bet (e.g. double the previous raise*), or to raise all-in if you do not have enough in your stack to actually double the previous raise. Reference: http://www.learn-texas-holdem.com/how-large-is-the-minimum-raise.htm Note that doubling the previous raise is different than doubling the previous bet. If I were to bet 100 and you raised to 300, someone could raise to 500, even though it would take 600 to double your bet. In the case of an all-in, there is a distinction between what it allowed for the raising player, and what constitutes a raise to the rest of the players at the table. If a bet is considered to be a full raise, it reopens the betting, allowing another player to raise again if they choose. In the case of an all-in for less than the minimum raise, the all-in is allowed, but it does not constitute a full raise, and as such it does not reopen betting. In many cases, betting will reopen for an all-in raise that is a fraction of a full raise as well, though this varies a bit from casino to casino. Typically, if this is the case, the most common amount required to reopen betting is 1/2 of a full raise. As noted in the comments on the question, one place where the definition of what constitutes a minimum raise is in the situation where a three-way pot occurs with the smallest stack acting third and shoving all-in for less than a true raise. That is: Player A raises to 300, then B raises to 500, then C shoves for 599. If A calls, then in most casinos the only options B has left are to call or fold; since no one made a full raise after his last raise, he is not permitted to raise again. Had C shoved for 600 or more, many casinos (but not all) casinos would allow B to raise again."
The state of the art of the pokerbots of poker academy," It's totaly about artificial intelligence issue. They read the poker table window as an image, and each part of the table with information specific to the hand is analyzed and recorded for computation. No matter how they were written well, no matter how they created in a good intteligence, no bots can be successful as such as a person. Because poker is not only a card game.  What is the truth about them ? The truth about them, they play in in poker rooms more than you think. But today's technology prevents a lot of them. ""I believe that poker sites should allow bots, but only on clearly defined tables. Players should know who the bots are, and have the choice if they would like to play them or not,"" says Barry Greenstein. How good are they in playing poker ? Giving an answer to this question is subjective but they are playing good. In the summer 2005, the online poker room Golden Palace hosted a promotional tournament in Las Vegas, at the old Binions, with a $100k giveaway prize. It was billed as the 2005 World Series of Poker Robots. The tournament was bots only with no entry fee. The bot developers were computer scientists from six nationalities who traveled at their own expense. The host platform was Poker Academy. The event also featured a demonstration headsup event with Phil Laak."
How good are the best poker bots?,"From what I've heard and read, one of the most advanced poker bots is PokerSnowie, an artificial intelligence built using a neural network. That's only being used in training software though. As for online poker bots actually playing, and avoiding detection, on PokerStars for instance... I'm not sure. Any poker bot not based on a neural network is liking just playing a static maximally exploitative strategy vs. population tendencies, with pre-programmed adjustments for certain player types and frequencies. They likely can grind out a profit, albeit not a large one. Certain Vegas casinos are also offering limit Hold'em machines where you can play against AI. These are built using neural networks as well. I can't find the article but a poker player/programmer spent years developing a limit Hold'em neural network that he fed millions of hands into, effectively teaching it the population tendencies. He then won contracts with some of the Vegas casinos for LHE machines. I don't think online poker bots are a huge problem yet. It's fairly easy to detect them and PokerStars is quite diligent in that regard. They will throw up captcha's if their system flags someone as potentially being a bot. I myself have had to do a captcha while multi-tabling a large amount of tables. And of course it's considered cheating. Once a computer program is taking actions for you, most poker sites consider it cheating. They'll allow software that helps you make better decisions, but anything that acts for you generally isn't allowed."
How do you hide your tells?,"Even though seeking to completely control one's tells is a good goal to aim for, it may be a good idea not to give them a chance of happening. One way of accomplishing this, noted in Phil Gordon's Little Green Book, is not to look at your cards until it is your turn to act (before the Flop in Texas Hold'em).
Or, to state it in a more general way:
The less we know, the less we can give away.  Of course, knowing less is often a disadvantage, so we'll have to weigh up carefully how much information we'll keep from ourselves in order to keep it from attentive opponents. However: Not looking at our hole cards before we have to means less time for our opponents to get a read on us, while we would probably not profit from knowing our cards at this stage. Furthermore, it prevents us from losing interest in a hand prematurely when we could be observing our opponents carefully, trying to put them on a possibly range of hands.  Another solid strategy (also taken from the Little Green Book) is not to vary the size of your bets according to the strength of your hand. This seems weird at first, but when combined with a tight-aggressive approach, this can go a long way in concealing your hand from your opponent. After all, the real reason we are trying to avoid tells is that we don't want our opponent to know, or have a good guess about, the actual cards we are holding - betting medium hands weakly and strong hands strongly while checking/calling when we have a draw will give our opponents a good idea about what cards we are holding.   Corollary: play less hands (tight), and do not vary your bet with the strength of your hand (i.e. bet the same amount with JJ, AK and maybe even occasionally T9 suited before the flop). However, once in every few hands, reverse your betting pattern by slowplaying a big or medium-strength hand, confusing those who are trying to analyze your play.  Every time we bet or raise, we are forcing our opponents to make decisions. The way they react to this forcing serves as an indicator of the strength of their hand and their willingness to play it - we are forcing them to give us information about their hand, while simultaneously representing a strong hand (whether we have one or not).  This answer contains just several small aspects of the big picture - a true answer to your question could fill books (and books have been filled with just that topic). However, I hope the above thoughts provide a starting point."
Is online poker legal or not in the United States ?,"Please, before you continue reading and make any decisions based on what I'm about to tell you, you must understand two important things: I'm not a lawyer.  I can't even say that I dabble in law.  I'm not an expert on these matters, and many people who are expert disagree with one another.  As simple as your question may seem, it is not easy to answer. Everything I'm about to say applies to the United States only. I've heard that online poker is not legal, and also that it is. Which is it? Unfortunately, it seems to be both in the United States. Bottom line: There is no Federal law that makes playing poker online illegal. There is, however, a Federal law (UIGEA) that makes some financial transactions to and from an online poker site illegal -- this law applies to the site itself, not the players.  If there are any laws against playing online poker (as is the case in some states) and you add money to an online poker site, or withdraw money from an online poker site and use a US bank to do it, the poker site has broken this federal law by facilitating this transaction. To get around this problem, these foreign poker sites use 3rd party processors and non-US banks to issue checks. Also, since 2015, all of the major sites have begun accepting crypto-currencies as these appear to be treated differently than USD in a legal sense, as well as offer a way to bypass the US banking system. Each state in the union has different laws regarding the legal status of gambling activities.  So, even though it might not be against Federal law to play online poker, it might be illegal in a particular state.  Do some research. The Federal Wire Act of 1961 is often cited as a law that makes online poker illegal. However, this too applied to the sites and not the players. Moreover, the DoJ in 2011 released a formal legal opinion that the Wire Act applies only to sports betting. The US Circuit Court of Appeals issues a similar ruling. EDIT - UPDATED 2017: I think still more needs to be said here.  Although there is no Federal law that says ""playing poker on the Internet for real money is a Federal crime,"" the legal environment is still a gray area. Many jurisdictions within the USA have no laws against online poker, but no laws supporting or regulating it either. The DoJ shut down 3 major online poker sites (PokerStars, FullTilt Poker & Cereus) and seized all the money held by the players there. After some time, one of those sites, PokerStars, was able to settle with the US DoJ for $700 million. This was a combination deal where in PokerStars paid off all of their own players as well as the players from Full Tilt Poker which it was found to have been using player funds for operational purposes and was thus insolvent. The funds were returned to players via the Full Tilt Poker Claims website. Not all players claimed funds however, and the remainder of funds were used to settle player debts from Cereus Network (Absolute Poker and Ultimate Bet), which were also found to be operating on player funds/insolvent.  Full Tilt was eventually purchased and integrated into PokerStars and Cereus Network went out of business completely. PokerStars has since re-entered the USA, via the regulated market of New Jersey, where it operates PokerStarsNJ, along side other regulated operators like Borgata, Party Poker, and 888 - see full list of regulated NJ sites at the NJ Division of Gaming Enforcement. Even after their success in getting a toehold in New Jersey however, PS has yet to succeed in their attempt to get a Nevada gaming license due to ""bad actor"" clauses and active intervention by other gambling trade groups.   In 2012, the Department of Homeland Security shut down another poker network (Everleaf Gaming). Yet very few people, even executives of purported illegal gambling operations have ever faced much legal backlash. For example, Calvin Ayre, the founder of the Bodog gambling brands was once wanted on the FBI's top 10 list. Yet after over 5 years hiding out in Antigua, all of his felony counts were dropped, he pleaded guilty to a single misdemeanor, and was only fined $300,000 USD. This was the founder of a billion dollar business and just goes to show that there is not much political will to stick it to gambling companies, much less individual players. Any American who chooses to play poker online for money is taking a risk with that money. However given the recent legal changes, i.e. the DoJ changing stances on the Wire Act of 1961, Federal judges ruling that poker is not gambling but a game of skill, Kentucky State losing a court case of seized domain names of many gaming sites, Black Friday players being reimbursed and sanctioned by the US DoJ and a slew of other pro-poker decisions, most people firmly believe that the risk is greatly reduced circa 2017. It is worth noting that the States of Delaware, New Jersey, and Nevada, all of which have regulated online poker and various forms of online gambling, have seen no intervention whatsoever from the US Federal Government. Some would say that you might conclude from this that the Federal government is of the opinion that playing online poker for real money is itself an issue of State's Rights. Even though there is nothing black-and-white that says that actually playing is illegal, the Federal government has appeared in recent years to be breaking down the hurdles for state sanctioned Internet gambling making it possible for Americans to play poker online for real money if their state agrees to regulate it and/or if they are willing to take their chances at offshore online poker sites."
A TAG LAG paradox?,"The books your are reading are telling you to play this way as it will help you to exploit these kind of players and its correct. Its not telling you how they need to react to counter your play style. If you are playing against a tight player you can definately open up your range a lot more and make aggressive plays. If they miss the flop then they are likely to fold and you win the hand uncontested. If you are playing a looser player then you should try and only call with your premium hands and when you get them play them aggressively. If you call with AA and there is an Ace on the flop, chances are that a loose player is going to try and represent that Ace not knowing that you have got him dominated. So you are going to get a lot more value out of them. In this situation you can just call there raises as they are likely to keep c-betting. Then on the river shove (assuming you havent let any draws in) and you are likely to get paid off. If they are an intelligent player and think you have a tight image, any sign of aggression should make them realise that you have a monster. The majority of the time though this isnt the case and you can take their stacks easily by sticking to your game. So in conclusion you want them to play loose against you when you are playing tight because that is how you will get the most value out of them. If they are tight and showing aggression then you know that you should let the hand go and wait for a better spot. Hope this helps in some way."
When should I use a polarized vs. a merged range?,"There is no time when an exclusively low value range is optimal.  The purpose of including low value hands in a range is to extract additional value from high value hands, or to play more hands in general against opponents that fold too often.  In the first case, you need high value hands in your range to make the strategy work.  In the second, there is no reason to limit yourself to low value hands. Against loose-passive opponents, who will play most hands and take them to the river, you will want to play high-value hands.  Since these players can't be bluffed, you need hands that can get to showdown and win.  Your ""high value"" range can expand to include some medium hands depending on how light opponents will call down (if they call down with any pair, hands that make second pair can be played profitably), but it will not include low value hands. This is the best strategy against a level 0 player. As your opponents become more able to fold hands in certain situations, it becomes profitable to start adding bluffs to your range.  When adding bluffs to a range, it is best to start with hands that have little-to-no showdown value - the 72o-type hands.  There are a few spots this can be applied.  A polarized range can be used when 3-betting in position pre-flop against a good opponent.  A good opponent will not call with many hands out of position - they may have some high value hands in their calling range, but for the most part they will 4-bet or fold.  In this situation, you will either want to get your money all-in, or fold.  You go all-in with your high value hands, and fold the rest.  So if you 3-bet with a hand like AJs, but have to fold to an all-in, that is a waste of a hand that can be profitably played in position.  This is why we polarize our range - when we get 4-bet with 72o, and have to fold, we aren't losing value. A similar place where a polarized range can be useful is a flop check-raising situation.  When the board comes out K 8 4 rainbow, and you check-raise, you are representing a very strong range - mainly sets, possibly AK.  To balance that range, you can add hands like small pocket pairs or missed suited connectors - these hands have little-to-no value against the range that your opponent will continue with. This will be the best strategy against a level 1 or level 2 player. A merged range comes into play when your opponent starts adjusting to your polarized range.  On the previous flop of K 8 4, an opponent may start adjusting to your polarized raising range by calling down with second pair, or a pocket pair like 99 or 77.  Suddenly, we can start raising hands like KJ and QQ for value.  A merged range will put opponents to many more difficult decisions, which will likely lead to them making more mistakes. This strategy will be best employed against higher level thinkers, where there are significant meta-game factors and constant adjustment of ranges as the match proceeds."
"What is the""Top Five Cards"" rule and how does it apply to splitting pots?","If you are playing a 5 card game (like Hold-Em) then only the top 5 cards play. So, in this case, there are 4 on the table (6-9) and you each have a 10, for the best possible hand a 6-10 straight.  It is also possible that you have AA, and friend KK, but the board comes out 3-4-5-6-7 and you split as you both play the best hand - the board."
How to detect tells online?,"In online poker the only tells you can get are: You should treat bet sizing as a FACTOR of the hand, and consider it and keep it in mind in EVERY hand, not handle it like a tell. Tells can help you win the hand, make better decisions, and are necessary to notice. Sometimes they can get you huge advantages, but USUALLY you can make optimal decisions without them. So, when someone make quick calls, usually it's a tell (it's not a tell though, if someone always makes quick bets); on draw heavy boards, a quick call is a draw most of the time. When someone waits an extremely long time before they raise, usually they have a big, nut-type hand. When someone makes a bet and starts talking, they are trying to make you either call or fold, but it's a general good rule that players who are bluffing try to avoid paying the other players attention, so it (might be) more likely that he wants you to call. (Again, if he talks a lot anyway, this could have no meaning at all.) It can be a tell also if someone never makes quick bets and now he made one; this could mean he already planned the hand, before the card came, or he had such a hand he doesn't need to think at all (maybe the best or worst hands can be these types of hands in situations). These are the types of tells you look for in online poker. But be aware! A quick change in the players behavior doesn't always mean something, if you don't know what the opposite thing means with this player. And it's obvious but when someone says ""I have to pee"" obviously it has nothing to do with the hand (except that you can steal his big blind on the other table :D) Oh and I almost forgot, you shouldn't always rely on timing tells because connection issues can cause them too..."
What is a proper starting bankroll?,"Now then... SoboLAN's answer was a great one for MTTs. For SNGs, you can probably start out a bit lower than that - around 60% of his recommendation should be ok if you are playing a relatively low number of games simultaneously and/or you are playing regular-speed games. If you are multi-tabling turbo SNGs, you should probably stick with the values he gave. For cash games, Toby's answer listed a lot of the factors that you should consider. I'll add to that with some specific recommendations. If you're willing to deposit more money into your BR should you encounter a bad run AND/OR you are willing to move down in stakes, then you should be ok to use 25 buy-in base. As you move up in stakes, your edge on the field shrinks while the money becomes harder to replace and more meaningful. That should, generally, cause you to require a larger bankroll. In mid-stakes, a 40 buy-in minimum is pretty reasonable. Some prefer more.  Then as you move into high-stakes, you should increase further. I have pretty limited experience with any stakes that would be called ""high"" (e.g. over $1k buy-in cash games), but when I was flirting with those games, I wanted at least 50 buy-ins. *As another posted noted in the comments on the question, the one exception to my statement that 200 times the big blind is never enough is if you are playing fixed-limit games. In limit, it is proper to use a multiple of the blind to determine your BR requirements, however big bets are a more common measure than big blinds. Typically a big bet (e.g. the bet size on the turn and river of limit games) is double the big blind and 200x the big bet is probably fine for starting out. As you progress to higher stakes, you'll want to move to 300x the big bet or more."
Positions in Poker,"When it comes to seat positions in poker, you have to keep in mind that it varies depending on how many players there are at the table. So, here they are: (There are some variations on this, from place to place. This is normal since these positions are not actually formally and officially defined; they're just based on intuition and informal agreement. For example, sometimes you'll find that, in the case of 5 players, there is no Cut-Off, but UTG+1 instead.) So the early/middle/late positions depend on how many players you have. Also, when it comes to the blinds, it depends on the context: if we're talking about pre-flop, then the blinds are part of the late positions; otherwise they belong to the early positions. You will find in most places that the blinds are part of the early positions. There are 2 reasons for this: All this matters from a theoretical point of view. When it comes to strategies and decisions, position is obviously a crucial factor. But the name of these positions don't matter at all at this point. All that matters is: You can see this tendency in advanced poker strategy: the complexity rises and the precision goes down. Everything becomes more nuanced instead of exact numbers. This includes all the odds. Suddenly, the difference between a 2.5 pot odds and 2.9 pot odds is completely irrelevant. You don't hear about UTG+1 and Hijack anymore; instead you hear about ""early position / late position"" or maybe ""in position / out of position"". The actual mechanics, hand ranges, mental processes and body languages behind the strategy are what's important, not the cold precise mathematics."
Should I call this river overbet with an overpair?,"I think the only realistic options for villain are a missed draw or Tx.  I think he'd have gotten more aggressive earlier if he had you preflop.  Your line looks a lot like an overpair to me, and as such, he would want to get value out of you if he had trips or a full house.  As such, I don't think he shoves the river here if he wanted a call.  He knows you are not thrilled about the river and is trying to get you to fold."
What's the optimum time to enter a tournament with late registration?,"You should enter the tournament as early as possible. Presumably, you're participating in the tournament because you have some sort of edge against the field. In other words, you should be playing the tournament because it is profitable for you to do so. Playing the earlier stages of the tournament lets you play more hands against your opponents, which (particularly in the long run) reduces variance (see the law of large numbers). Playing the earlier stages of the tournament also lets you play against the weakest players who are likely to make massive mistakes early on that get them eliminated quickly. Being able to capitalize on these mistakes and get a large stack early is a huge opportunity that you shouldn't pass up. Finally, the earlier stages of the tournament have deeper stacks. Instead of getting into lots of marginal spots where you're coin-flipping preflop you'll have more room to navigate postflop. Your skill over your opponents is more easily realized with deeper stacks."
Publicly available poker stats,"Not sure if it covers the games you're looking for but it's a useful resource to mention anyway. University of Alberta Computer Poker Research Group Database has something like 10 Million hands for free to download. Check it out. As a side note, their papers about Poker AI and decision making are always very insightful."
Classic Books for Texas Hold'Em,"The big four are definitely: I'd throw the Harrington on Hold'em books in there as well for No Limit Hold'em tournaments, but Al G already mentioned them, so there's no need for repetition."
Is Small Ball Poker In Cash Games A Good Strategy?,"Your second question is unanswerable. Estimating what the mix of styles in a tournament will be on average is too inflexible an assumption for any strategic use. Your first question is more interesting and problematic. Can we play small-ball poker in a cash-game? Yes, but it takes far greater personal involvement from the player, and frankly doesn't lead to vastly improved results. It's more useful against smarter opponents, but the poker community represents a bell curve of skill. Unless you're playing the top few percent, it's rarely going to matter. Seriously. Read on if you're interested in my reasoning. The short version Considering most game dynamics in cash games, I advocate playing slightly larger than small-ball, and don't overdo the aggression. That may sound arbitrary, but you'll soon know what I mean when your opponents won't let you play a small pot with any high frequency, and are constantly testing your weak bets and small raises with re-raises and all-ins when you inevitably have weak hands.  Big pots impact your win rate differently in cash, and small-ball will make it an incredibly difficult path to tread, where one mistake will be close to unrecoverable. If your opponent is too aggressive, it's not so bad to small-ball. Try to play a wider range, but stick to being aggressive when you have a value-hand. The long version Almost all things in poker come down to frequencies. Either you're doing something too much, or not enough. e.g. you fold too much, you call too little, etc. It's easy to call it balance. Small-ball, and conversely, big-ball strategies are about these frequencies. Small ball advocates you play a wider range, and play it more, perhaps very aggressively. Big-Ball poker advocates the opposite, tighter although not overly passive. In the linked article we see this... ""Small-ball poker benefits from players who call you down with
  mediocre hands because they do not give you credit for holding a
  strong hand."" We can flip that statement to this... ""Big-ball poker benefits from players who fold to you with mediocre
  hands because they do give you credit for holding a strong hand."" Both of these statements concern your image, and using it deceptively. That's not a narrow subject. Without maths, that's about all of poker! Finding the balance between them is good poker. Small-ball in my mind has its place, correctly, in tournament poker. The majority of anyones time in a tournament is short-stacked (less than 50bb). That's about all . How often do you have 100bb or more at a tournament table? How often does more than one player have that? At your table? The answer is rarely. There is a perpetual mindset of survival in tournament poker, which isn't there with cash games. Although it's useful to know who's scared of losing and who isn't at any table type, the result is definitive in a tournament. When you bust, that's it, game over. Extracting bluffs in this environment is more difficult than average. This pot-to-stack ratio issue, and this survival mindset, lead to inevitably poor implied odds in a tournament for each hand. Which is why playing a high frequency, high aggressive style will reap greater dividends in this case. The idea that you steal small pots very often, balances the negative effects of increasing blinds and dwindling stack sizes. If you get in a pot for stacks, it's unusual without two big hands showing up. Small-ball wins the day. If a tournament is about survival, then a cash game is about opulence. In cash, big pots are king. Implied odds are far more important.The small pots are just for positioning your image. Small pots are crucial, but they are not the desired outcome like in tournaments. Try this out. If you track your stats, filter for your own hands where you won/lost <5BB; 5-15BB; 15-40BB; 40-65BB; >65BB. Look at where you're earning your profit from. Invariably, big pots are where most profit comes from. What you're likely to see is that big pot profitability bears a striking resemblance to your overall profitability. Gear your game to focus on deceiving your opponents into big-pot mistakes and you'll improve your win-rate. You might say that ""By winning small pots, I'm setting them up for a big one later, right?"". True, but the frequencies you represent by playing small-ball will mean you have to adjust your understanding of what is a big hand for you now. Your value hands later will have thinner equity than what is usually considered value for a TAG, e.g sets, straights, flushes, etc. You'll have to be ready take down medium and large pots with top pair-mid kicker type hands, regularly, to cover your losses and avoid being exploited by the inevitable increase in bluffs you are faced with. From my experience, there are better ways to crush poker than using a small ball strategy in a cash game."
"What does ""run it twice"" mean?","When: The two players may: Mechanics: The cards that have been dealt so far will be part of all the outcomes Deal out the rest of the hand (including burnt cards) as usual and
decide the result   Move the cards that were dealt out in step 2 out of the way Repeat steps 2 and 3 until you have run the hand the desired number of times (n) Result: Motivation: Player may do this to try to reduce the variance impact of very large pots on their win rate.  For some players and some games, the outcomes of very large pots can dominate your win rate Because very large pots are comparatively rare you might have to play for a long time before your actual win rate from these pots approaches you expected win rate. Running it twice is like doubling the number of times the situation occurs. As the number of trials increases the likely-hood of your actual win rate being close to your expected win rate increases. In very large pots, very rare events, like a player hitting a 1 outer can have a large effect on your overall win rate. Running the hand multiple times reduces the statistical impact of these rare events on your win rate, especially in the short term. If a player doesn't have multiple buy-ins, running the hand multiple times reduces the odds of them being knocked out of the game completely by any single hand."
When Is It A Good Tactic To Slowplay A Hand?,"Ask yourself what Btn is likely to have for his pre-flop raise and continuation bet, and if you just call what are the chances he will bet again on the turn. Check raising here just screams that you have hit your hand (set or two pair) so you're unlikely to get further action. If you want to check raise, much better to at least give him another chance to bet on the turn. What are the chances that he's :- a) already way ahead and you're drawing to one card (10 10 or 8 8) b) behind but with some chance of outdrawing you (J 9 or 9 7 - is he aggressive enough to raise pre-flop from the button with this?) Even if he does make his straight on the turn, you still have 10 outs on the river to make a full house.  c) well behind and unlikely to outdraw you, but likely to bet again if he hits his draw (e.g. A 10) - this is your ideal scenario and most likely to produce a big pot. d) got two pairs (e.g. 10 8) - can you avoid going broke in the unlikely event of the board pairing the right way (for him) on the turn / river.  e) got an over pair, again unlikely to outdraw you, but hard to spot when he does. What's your reaction going to be if an over card comes on the turn and he bets again? f) two over cards (e.g. A K) - how much further action do you expect even if he hits his hand on the turn / river? g) runner runner flush draw. How will you react if the turn matches one of the existing suits and he bets again. g) any other hand - what range of hands will he raise from the button and continuation bet (any two cards?) Is he likely to keep bluffing with nothing? I would say that on this particular flop, you're unlikely to be losing (unless you're already a mile behind), so much better to give Btn another chance to hang himself rather than scaring him off."
What is a straddle bet?,"A straddle refers to an extra blind bet made preflop. Typically, this is made by the first player after the big blind (e.g. the Under-the-gun player), however in some variants that is not the case (some allow the button to straddle; others allow straddles from any position on the table). In the end, it depends on the rules of the casino. In almost all situations, the player who makes the straddle is given the right to act last preflop. Postflop order of play is unaffected (and proceeds the same as it would if there were no straddle). For more information on the types of straddles and when they might be useful, see http://www.parttimepoker.com/understanding-the-straddle-in-texas-holdem-poker-facts-thoughts-and-strategies"
How to best teach poker to a novice in 1 month?,"I would suggest you play some online freerolls to get the feel for online poker. If you can deposit (not sure based on the US rules) then I would deposit as much as you are comfortable losing. Dont deposit $200 if you can only really afford $75 for example. Then you need to stick to some strict Bankroll Management. With regards to books, there are hundreds of books out there that you could learn from. The ones that always crop up are the Harrington on Holdem. There are 3 of them and they are a bit dated, but they will give you a good solid foundation to build upon. I would also suggest you watch youtube strategy videos and any live poker you can to pick up tips. Then you just need to put in some volume and learn as you go along. One thing to note is that online play and live play are totally different, you may be really good at live poker but not to good at online, or vice versa. Only you can decide when you are ready in my opinion. I could write all day giving you things to research to help you improve but you would be better off just reading poker forums such as Two Plus Two and Pocket Fives and of course browsing through this site. Software There is a lot of tracking software out there. The two most popular are  I have only used HEM2 so cannot comment on PokerTracker. HEM2 will track all cash and tournaments on certain sites, you will have to check if its compatible with any site you decide to play on. It will also give you a HUD on each table that shows you each players stats which helps you to make decisions based on what kind of player they are. HEM2 also has several addons available such as: The top two can be used to help you analyse your own hands and see where you are leaking chips and help you to learn places where you should be getting your chips in to try and pick up good sized pots. Again i could write a lot more about software, but its probably best that you look into each one yourself. They are not free, but you can quite often get special deals through sites like the ones i mentioned above. Tracking other players There are a couple of good websites that will allow you to track other players to see if they are profitable players or losing players. I recommend the following: They dont cover all sites, but the main ones are covered. Hope this helps.
Gareth"
