question,answer
Are there better alternatives to closing questions?,"
I too find it a little strange that Jeff said that a closed question is a question on its way to deletion, yet Joel stated that he wants each question asked in every way possible.

Many times questions can be specialized instead of being closed.   This doesn't always apply though.  
2 questions may have the same subject, and 99% of the people think they are the same.  But the body of the question is asking slightly different things.  In these cases specializing the subject to make it clear about the distinction in each question is better.
"
Is Stack Overflow a business success?,"
2022 Answer
As of 2022, Stack Overflow has its ""Teams"" product, which is a private version of Stack Overflow for organizations.
It has also been purchased by Prosus (a Venture Capital firm; though this acquisition feels more ""private equity""-ish).
How do they make money today? Teams, and Ads in the form of normal ads and Employer Branding.  Is that money enough?  That's wholly unclear since it's now in private hands that aren't as forthcoming about their revenue and designs as the original founders were.
Talent (as we knew it) is gone. Careers (as we knew it) is gone.
The original answer is still relevant in its broad strokes; but going forward I anticipate we'll see more direct monetization attempts.
Original Answer (2009)
Stack Overflow as a business model is highly dependent upon its advertising model -- which is directly related to the value of advertising on the internet.
In an effort to branch out from this dependency, They've released the ""Stack Exchange"" product as well as careers.stackoverflow.com and jobs.stackoverflow.com.
I'll discuss each in turn.
Advertising: The tried-and-true business model of the internet. In times of recession, ad-revenue is down across the board, but it's still the lowest friction way to make money.  It requires the least resources from a business perspective.
Stack Exchange: This one puzzles me.  I don't know if Stack Overflow LLC licenses the Stack Overflow source code to FogCreek (which would seem to make the most 'legal' sense since they are two separate entities) or if they 'sold' it outright.  Or, as a third alternative, they have a business agreement that allows for a split of the revenues and they promise to share the improvements to the source code model.
The main problem with Stack Exchange is that it is an unproven business model.  How many 'pay for private knowledge exhcange' sites do you know of?  The cost is also subject to change.  If they charge too much, they make too little, but if they don't charge enough, they don't make nearly as much.  It's also dependent upon how the people that use it either monetize it, or write it off as a business expense.  The latter depends upon Stack Exchange bringing some sort of business value that justifies the expense.  Only time will tell.
Jobs:  As Joel points out the jobs board brought about 1 million in revenue in its first year.  I can only assume it brings in more now -- and with Stack Overflow and its sister sites, I'm sure Stack Overflow LLC gets a cut of that revenue as well.
Careers: The first effort by Stack Overflow LLC that doesn't seem dependent on Fog Creek support (even the monetization of Stack Exchange requires Fog Creek support, as Aaron is a Fog Creek employee).  It requires that developers and businesses pay to get a seemingly 'high quality' pool of applicants.  It deserves its shot; but I'm leery since it's trying something very new (charging applicants!).
Success is a subjective factor, but business success isn't.  Stack Overflow is able to pay three employees (not including the Ad guy) and cover its hosting cost.  It's currently the new hotness in the programming world.  Where else can you have Jon Skeet, Eric Lippert, Alan Kay, Joel Spolsky, Jason Cohen, Jeff Atwood, and many other 'rockstars' of our industry participate on a daily basis?  It sounds like hero worship, but the quality they bring is immeasurable.  It's an exciting time to be a developer.
"
Encouraging people to explain downvotes,"
The comments are there for people who want to explain their downvotes.
The only thing I can think of is an AJAX <div> reminder for users when they cast downvotes:


Please consider adding a comment if you think this post can be improved.

After the first downvote, we can't say we didn't remind them, and honestly that's as good as it gets. Forcing a comment will end in even worse results.
edit: this is now status-completed and live for users with reputation below 2000. It is shown on every downvote until you get to 2k.
"
Why should I upvote a question?,"
I will upvote a question if:

It is clear and well-written, including sample code where appropriate, useful tags etc. Ideally it should indicate that a certain amount of thought has gone into the question too, e.g. ""these are approaches I've already tried, but they don't work because of X, Y, Z.""
It is a non-trivial question which tackles a common source of misunderstanding (e.g. ""pass by reference"" vs ""pass reference by value"")

I very rarely downvote questions though - I usually add a comment or vote to close instead.
I've blogged in more detail about why I vote one way or another, if you want to know more...
"
Rputation for Badgs - Mta Stack Exchang,"
I don't think so. Badges tend to come via the same sort of actions which gain you reputation anyway... I don't think it makes sense to make the reputation system even more complicated in this way.
"
Would it be helpful to be able to link to specific answers?,"
It's already possible - if you see an answer you want to link to, just right-click the ""share"" link and copy the URL. When you visit this URL you will be automatically taken to that answer.
"
Rp transfr from Mta - Mta Stack Exchang,"
Hopefully not.
Talking endlessly about the site and repping like a WoW gold farmer doesn't mean squat when you're in the other box and that rep is focussed on programming knowledge. 
Even at any kind of exchange rate, the level of trust that builds up in the number next to your avatar should correlate to the time and involvement you expend on that particular site.
"
Should downvoting cost you rep?,"
Personally I think that when a post is deleted by moderator or the community that any downvotes for it should be refunded back to the users who gave them. That would make the system fair. Normal downvotes should cost even a nominal amount of rep (which 1 rep is) to discourage their abuse. But, for me, the rep cost of downvoting a spam/offensive question means I just don't other than voting to close and/or flagging, as appropriate.
After all, what's the point of paying rep to downvote someone on 1 rep who is no doubt a throwaway account anyway?
"
Is the taxonomist badge really needed?,"
No, coming up with ""c' as a badge is so obvious I'm not sure why it justifies a silver badge. What's more, it leads to people mass tagging answers with new tags they create just to get this badge. We've had issues with this in the past. IMHO Taxonomist not only adds nothing, it's actually detrimental.
"
"Should we rephrase or clarify ""subjective and argumentative""?","
In the name of consolidation and simplifying the existing standard close reasons, we're changing this reason from ""subjective and argumentative"" to

not constructive
This question is not a good fit to our Q&A format. We expect answers to generally involve facts, references, or specific expertise; this question will likely solicit opinion, debate, arguments, polling, or extended discussion.

"
How frequently are data dumps going to be released?,"
The information is cleverly hidden in plain sight!!
https://blog.stackoverflow.com/2009/06/stack-overflow-creative-commons-data-dump/

Our plan is to create a new data dump every month, reflecting all data in the system up to that month. We will seed the latest and greatest dump (at a low bitrate) as long as we can, ideally permanently.

"
How about newlines within comments?,"
This is particularly relevant when one comment is being used to reply to more than one other comment, for example:

@Foo: Yes, that's certainly a problem. Will edit.
@Bar: No, ""pass by reference"" and ""pass reference by value"" aren't the same thing.
@Baz: You should definitely be using Joda Time.

That's a lot easier to read (IMO) than:

@Foo: Yes, that's certainly a problem. Will edit.
  @Bar: No, ""pass by reference"" and ""pass reference by value"" aren't the same thing.
  @Baz: You should definitely be using Joda Time.

Personally I'd like a few other bits of markdown to be available in comments, but I know Jeff wants to discourage more significant comments - it ends up leading to discussion rather than Q&A. Personally I like discussion, but it's Jeff's prerogative :)
"
Should there be anonymous answers (and questions)?,"
Great idea -- should be an option for both poster and reader.
Poster/answerer should be able to remain anonymous as an option, and change that option.
Reader should be able to set an option to, by default, not show names of posters/answerers.  Maybe a global default setting, with mouse-over to reveal specific names when they really want to see.
"
Should users answer homework questions?,"
Yes:
When the user has stated that it is homework and what issues they are having with it, and it shows that they have done the basic background work.  The benefits of getting answers on SO are that you have some indication of reliability of the answers and you also get varying viewpoints all together.
e.g. Why is this particular algorithm O(nlogn), when it looks like O(n^2)?
No:
When the question is poorly worded, they have done no background work or they haven't even indicated that they have started to understand the problem.
e.g. Tell me the difference between an apple and an orange?
So basically, the rules are the same as for any other good SO question!
"
What is a reasonable way to articulate in the question that answers need to revolve around the legacy language?,"
I think this is one specific example of a more general rule:
If your question has an ""obvious"" answer which you can't use for some valid reason, state that in the question.
If any answer ignores that part of the question, downvote it. The possible grey area would be when an answer explains why your restriction makes the question impossible to answer, or when it suggests a way of working round your original reason for avoiding the obvious answer.
"
Monitoring Stack Exchange sites of interest to me,"
Sorta kinda.  Check out this Yahoo Pipes example for StackOverflow done by Sam Hasler.  You can click View Source under the pipe and modify it for your own needs.  In the String Builder box, you can customize it to match just the tags you want to search on, and then clone the pipe.  You can build 3 different pipes - one for each site, each monitoring the tags you want - and then subscribe to the results via an RSS reader or with email alerts.
"
Duplicate question etiquette: to delete or not to delete?,"
If there are good answers on both, flag for moderator review and ask for a merge.
If not, then leave the dup as a signpost for future researchers...
"
How do you react to an apparently uninterested questioner?,"
Use the time to answer more questions instead. The questioner will probably come back eventually...
"
Answr Ordring - Mta Stack Exchang,"
Personally I always view answers in the sort order of ""newest first"". I like the idea of using rep as a tie-breaker when sorting by votes, but personally I'd order it the other way round. High rep users already have the benefit of name recognition - I think display order should try to mitigate that rather than exacerbating it.
"
How should a questioner indicate they want links to documentation?,"
Have your questions specifically said ""I'd love to RTFM, but I can't find the relevant bit of the docs - links would be very welcome!"" This feels like it's another symptom of this more general issue.
Sometimes answerers won't read questions carefully, admittedly - I know I've been guilty of that on multiple occasions - but at least if you have requested documentation (and potentially explained how you've tried to find it) it's reasonable to disregard and possibly downvote answers which ignore that.
"
How long should you have to wait after posting a question before accepting an answer?,"
As soon as your problem is fixed (by your definition). Since you can always change the accepted answer.
"
Meaning of downvotes in Meta vs Main sites?,"
Now that Meta Stack Exchange is the only Meta site that maintains a separate reputation, I thought that this question should be revisited.
The problem with Meta-rep is this: while reputation doesn't mean the same thing on a regular site as MSE, it still affects what you can do on the site. Downvotes take reputation and upvotes give it. But reputation is still how you get privileges. And that's a problem.
At this moment, I've got about 970 MSE rep. If I post a number of suggestions that I see as perfectly valid, but the people on MSE don't want to see adopted, I lose a lot of rep. It's not necessarily that the ideas are bad; all it would take is that they were not… accepted among the community. And thus, simply by adding ideas to the site, I'm pushed farther away from greater privileges.
Indeed, there have been some MSE conversations that I've been reluctant to even consider bringing up, in part for these reasons. Questions about what forums are, what SE is, whether forums still have a place in a post-SE world, how best SE-style sites should build a community, the nature of a SE-based community vs. a forum, etc. My views on these issues would certainly be … controversial and in some ways antithetical to the prevailing wind of the people on MSE.
So if I were to talk about them, I lose rep. Not because I'm right or wrong, but simply because of the general feelings of the collective of people on MSE.
And that would be fine… if rep didn't give me abilities. The ability to create tags, to cast close votes, to see the up/down votes on a question/answer, unreviewed edits, etc.
For regular SE sites, reputation is a relative measure of the actual worth of the person. A person who has high rep has contributed significantly to the site. And thus, this person is more deserving of powers over the site. On MSE, this is not the case.
So my suggestion is this: leave the rep the same, but make MSE privileges based on the privileges you have for the highest rep site on your account. Since MSE is effectively shared (it's the default discussion place for Stack Exchange), it makes sense that being a member in good standing for any Stack Exchange site would transfer over. So if you are a 10,000 rep user of Super User, you would have the same privileges on MSE.
"
Adding incntiv for diting - Mta Stack Exchang,"
I think there is already sufficient encouragement to get people to edit posts.

People edit because they earned that ability (sufficient reputation to allow editing).
There is a badge awarded for editing a certain number of post.
Recognition - The post is marked as ""edited"" and tagged with their name.
Some people just find an intrinsic reward by helping out and adding to the site.

There are currently over 1,800 people with ""editor"" status on StackOverflow. I just feel that the developers have struck a good balance... a sufficient incentive to provide an appropropriate amount of editing. I would hate to see an ""over-incentive"" for people to over-zealously mangle other people's posts. The overall quality of posts I see here is uncharacteristically high.
"
"When the answer to a question exists on another site, what is the proper way to respond","
My usual practice is to link to the resource but either quote a short but relevant section (e.g. the ""remarks"" section of an MSDN page) or praise it. Creating a verbatim copy of a large amount of text is only good in the face of the resource being removed - which I suspect isn't going to happen for MSDN .NET documentation, Wikipedia or JavaDoc as three common examples. (I'm hoping the last MSDN re-org was the last for a while.) However, the document may very well be updated to become more accurate as time goes on. Copying more of a document than could reasonably be called ""fair use"" could run into legal issues, too.
Where possible add some extra value:

Explain how it's relevant to the specific question
Balance multiple points of view by referring to other documents
Give some sample code around the general point stated by the document

"
Can closed questions be edited by their owners?,"
Yes, as owner of the question you can always edit, vote to close/reopen or delete it.
"
Rcursiv mta - Mta Stack Exchang,"
Time to re-read ""Gödel, Escher, Bach"".
"
Rputation for commnts? - Mta Stack Exchang,"
Rather than 1 point for a single up-vote on a comment perhaps if it was 1 point (or 5 points) for 10 or more up-votes that might work.
Having said that, I'm not in favour of rep for comments. It would change how they were seen and used. They are there to ask for clarification etc. and as such can become obsolete and should be deleted. If they earned reputation people might post even more ""clever"" comments to try to earn that reputation.
I'd only go for it if there were a really convincing argument that it would work.
"
Grey badges for Meta SO theme?,"
""All badges should be silver on meta-SO. :)"" -- Bill the Lizard
No, the badges should be tin, silver, and platinum.
"
How does reputation on meta work?,"
You have to earn it here.
There are some discussions about reputation transfer between the sites, but the prevailing view seems to be that because the areas of discussion are different the rep should be kept separate.
"
What about th IRC channl? - Mta Stack Exchang,"
While we're on the topic of IRC:
#SOMafia on irc.slashnet.org is NOT associated with Stack Overflow!
I've gotten several email complaints:

Yesterday, just out of curiosity, I joined #SOMafia on irc.shashnet.org and there was a JeffAtwood op there. If it wasn't you, then I'm sorry, please ignore this email, but if it was - what the hell man?
I understand I stumbled upon a private chatroom, and it's all fun and games, but I didn't expect to be called a ""flaming homosexual"" from someone like you, a man I admire and read his blog for several years. It was probably an inside joke with you guys, but still - not cool. I'm not going to pretend to be offended - I really could care less, but it was just juvenile.

another:

Please delete my accounts on all Trilogy sites including Meta. I am no longer interested in SO after the verbal abuse today on #somafia by JeffAtwood

another:

I am an avid reader of your blogs and recently I stumbled
  across #SOMafia IRC channel which had somebody who called himself as
  ""Jeff Atwood"" and abusing those who are entering the channel. At first
  I was shocked, then after some googling, I found
  What about the IRC channel?
  and realized that it was bogus. As one of the comments for your post
  pointed out, It would be nice to see some blog post from you
  pronouncing the channel as fake. Keep up the great work.

In general I never use IRC, so you can very safely assume if you see ""me"" on IRC it is not me.
Also: not cool.
"
"We should remove the ""Badges"" link from here","
puts on the joke hat
Ok, ill get right on it. Gimme a sec.
Here, how does this look.
But yes I agree.
EDIT:
I read somewhere that there will be badges on MSO. Here is my source, this is a quote from Jeff.

there will be badges on meta-so – Jeff Atwood

*giggles a little*
"
Is there any point forcing a post to Community Wiki after 6 owner edits?,"
Personally, I'd rather that there was a vote-to-wiki that functioned like ""close"" etc; this would prevent the ugliness of people editing deliberately to force wiki, and avoid the accidental wiki you sometimes get by people tidying up a post
"
What should happen with a question that has both ignored and interesting tags,"
I prefer 'ignore' having precedence over 'interesting'.  I'd like to see every 'java' question, but I don't need to see the 'fun, offtopic, not-programming-related, java' questions.
"
Theoretical question: Hide rep above 10k?,"
Reputation does three things. 

It controls the access you have on the site.
It shows the reader of the answer / question how highly the user is regarded in the community (one note though: high rep != good programmer and good programmer != high rep)
It gives the user a goal (like gamer points on XBOX), it has no real value but it gives an incentive to shoot for a higher goal. (even though past a certain point you get minimal value)

So hiding the reputation at all past 10k removes point 2 and 3. Hiding it from others lessens point 2.
For me I wouldn't like it, I'm in this for the game. I like challenging myself to try getting many upvotes for each answer and to get the reputation cap each day.
"
Whats Wikis questions and answers principles?,"
A Community Wiki is supposed to be a way to have a collection pot of information on some subject from the entire community.
So a CW does more things than you post. For example if you post an answer on a CW question and I edit this answer, your name will no longer appear. Since I am the last editor.
So any notion of ownership does not exist on a CW question.
Many users misunderstand CW's and many use them to ask subjective questions and prevent rep whoring on answers which many agree with. A CW question was not originally supposed to be about that.
"
Batch rtagging? - Mta Stack Exchang,"
Good news
This is now available as a moderator-only function, thanks (as always) to Jeff and the team.
So; if you have a need to merge two (or more) tags, please propose it here on ""meta"" (so it can be discussed etc), stating:

which site
which master tag (the one to keep)
which tag or tags to migrate and delete

and if appropriate it will enacted by a moderator
To reduce the scope for error, I would anticipate:

a grace period (to allow discussion/disagreement along the ""no they're very different"" lines)
a question back on the affected site (tagged with all the tags involved) along the lines of ""tag-merge proposed [link]: are these the same thing?"", so that the people who know those areas have visibility (the moderators can't necessarily be expected to know the area(s) well enough to directly approve/veto the merge)

"
What to do about old orphaned questions?,"
I expect a lot of these are casual users - i.e. not really invested in the site. They have their answer, they leave.
Accepting by proxy is... subjective, and I'm not sure it can be automated; and I'm not sure that the (few) moderators would want to invest hours each week doing this? I know on MSDN forums (over the weekend) they do a blitz on this (when I participated I would get the regular e-mail stack on a Monday morning); it must take ages, and they have more admins.
"
