question,answer
"When traveling to a country with a different currency, how should you take your money?","I think the current usual solution is to get a debit card (or failing that a credit card) with low/no foreign transaction and cash withdrawal fees. (In the UK, the Halifax Clarity Card is the best for this at the moment) Then, when you get to the country, take out cash periodically. Not too much in case of issues, but don't assume you can do it too often as you may not always be able to find a cash machine depending on where you are. It's worth getting a little bit of currency before you go (if you don't have it left over from another trip), so you can buy a coffee while you wait for everyone who got off the plane quicker than you to finish using the cash machine at the port/airport/station! Edit: Since you've said you're in the US, I can't suggest the best card for you to get to avoid/minimise foreign transaction fees, but asking on the personal finance SE site is likely the best bet for finding out what that card is."
"OK, we are all adults here, so what is a bidet for and how do I use it?","The bidet is a sanitary installation which looks like a shallow toilet bowl with water taps. The purpose of the bidet is to clean up after you've done what you came to do in the toilet. The rationale here is that sometimes toilet paper isn't enough and you can't always shower after you went to the toilet. Enters: the bidet. I feel like I have to mention this: the bidet is not a toilet. You go to the toilet first and then you use a bidet. The way a bidet works is fairly intuitive: you get tempered water and a piece of soap and you clean yourself. Like a targeted shower, if you will.  There are two ways you can sit on a bidet: The way you sit depends on what you want to clean up, and also on the way you feel more comfortable. Below is a picture of a person straddling a bidet facing towards the taps: 
Image courtesy of WikiHow, CC-by-SA You might need to remove your trousers to sit in this way. Having found your seating comfort you are now ready to turn on the water. You'll want to do this slowly so as to control the jet strength and the temperature. Once you are satisfied with both you start washing yourself using whichever cleaning product you require. When washing yourself you can either fill the bowl and splash water on your body or use the water stream directly. This will depend on personal preference. Some bidets have nozzles you can use to direct the water flow (top left). Others don't and sometimes provide holes from which flows a weak water jet (top right). Some have a vertical spray nozzle (bottom left) which is commonly used to clean the anal region. A more technological bidets can be integrated in the toilet bowl in the form of a water nozzle (bottom right). Below are pictures of these types of bidets: 


 To avoid any surprises turn on the water slowly and cover the jet with your hand so as to get a warning before the water hits you. When you are done washing you can either use a towel or toilet paper to dry yourself.  Here is a nice instructable video on how to use a bidet. You can also find a text-based guide here. For completeness sake, note that you can also use bidets to soak and clean your feet. To do this you lower the toilet seat lid, sit on that, and put your feet in the bidet, provided the two are installed close together."
Took airline plane blanket by accident; didn't realize it was forbidden. What should I do?,"To avoid any lingering feelings of guilt, you can call the airline and ask them what they'd like you to do with the blanket.  Explain that you took it by mistake because you were not fully alert when you left the aircraft. Most likely, they'll tell you to keep it, because it would cost more for them to receive it in the mail and return it to the blanket pool than it would simply to buy a new blanket.  But if you have their explicit instructions to keep it then you won't have to worry about anything.  Furthermore, in the (less likely) event that they do ask you to send it back, you can send it back, which will also relieve you of any lingering guilt. You can find out how to get in touch with them at https://www.aerlingus.com/support/contact-us."
Immigration officer that stopped me at the airport is texting me. What do I do?,"Taken from How CBP Handles Traveler Complaints: The U.S. Customs and Border Protection takes allegations of employee misconduct and discrimination very seriously. CBP INFO Center
OPA - MS1345
U.S. Customs and Border Protection
1300 Pennsylvania Ave., N.W.
Washington, DC 20229 How to file a complaint? Please see the complaints section of the customer service page. In addition, ""complaints section"" is a link, which, after a couple of steps, will lead you to Submit a Complaint/Concern. The behavior may be argued to be discrimination, but it is certainly misconduct.  The text message ought to serve as clear evidence of the misconduct, so your cousin's complaint would likely have a real effect."
Which museums have artworks of all four Ninja Turtles' namesakes?,"It seems that the National Gallery of Art in Washington DC has works by all four artists in their permanent collections, but for Michelangelo they may only have some simple drawings. I don't know if they are all on display though. I came to this conclusion by using the website artsy.net. There you can look up individual artist and it will give a list of artworks by them, which can be sorted by institution. I did this for all four of them and there were several who had Leonardo, Michelangelo and Rapahel, but Donatello seemed to be the ""bottleneck"". Here is what I found for the National Gallery of Art: All works by all artists are of course not listed on this website, so there may very well be other institutions that also have works by all four artists. Update: After reading @Pere's answer, I realized it might be possible to find information about which works are on display on the museum's website. Here is what I found: So you probably cannot visit the museum and see originals by all four artists on display."
Passing through airport security with autism,"I understand that logic doesn't always help in times of stress, but the first thing I want to assure you is that people are not going to run off with your things. This is something we all worry about but that essentially never happens. The folks who manage the checkpoint are monitoring and your things are not out there without you for more than a few seconds. Second, you mention that your plush helps you. Could you procure a small square of plush fabric? You could keep this in your pocket - there's no requirement that your pockets be empty, merely that they be empty of metal. Fabric alone will not set off any detectors and you can put your hands in your pocket and calm yourself if you have to wait a moment before you go through the scanner. Third, forget the people behind you. The pressure you feel is not really from them. You owe them no obligation. They are waiting, they have their own issues, but they will never say ""great trip today, the guy in front of me in the security line was so quick!"" What's more, if such a person existed, they would say that about you because you're not pulling things out of 4 different bags and pockets, having to go through the scanner twice because you left your keys in your pockets, and so on. You're already faster than most of the people in the line. You have no obligation to set some sort of land speed record by not hesitating, not waiting with your stuff (I do that), or just walking at the pace you prefer. Fourth, reward yourself for completing this worst part of the journey. Whether it's an expensive coffee, a magazine, a bar of chocolate -- buy something fun and frivolous right after the security check. Something you wouldn't normally get yourself. The day may come when you're planning a trip and find yourself looking forward to that dark-chocolate-and-orange bar waiting for you on the other side of security."
How can I deal with people asking to switch seats with me on a plane?,"""Sir/Ma'am, no thank you."" or ""Sir/Ma'am, I am not interested."" Followed by (if needed) ""Sir/Ma'am, I am sorry, but I specifically requested and was given this seat. I am not willing to change to another seat for any reason. Perhaps someone else might wish to help you."""
"Canadian citizen, on US no-fly list. What can I do in order to be allowed on flights which go through US airspace?","As you've discovered, US regulations apply not just to flights to or from the US, but also to flights that pass over the US.  Before such flights the airline will send APIS data (basically the details of the everyone on the flight) to the US Government, who can flag certain passengers as appears to have happened here. Your only real recourse is to apply to the US Department of Homeland Security Traveler Redress Inquiry Program (TRIP).  This will trigger the DHS to investigate you specifically, and if they determine that you should not have been blocked from boarding (which could be as simply as them confusing you with someone else, poor data on their behalf, etc) then they will remedy this. As a part of the TRIP process you will be given a ""Redress number"" which can be used on future bookings, and will allow the government to match up your TRIP application and determination with your flight. Of course, it's very possible that the DHS will determine that you are on a blacklist, and that fact is justified, in which case there's really nothing more that can be done."
Flight tickets: buy two weeks before even during holiday seasons?,"TL;DR:  If you know you're going, and there's a fare you can afford, book it. Waiting will almost never save you money, and never enough to offset paying double or triple the cheapo fare because you waited too long. Detailed explanation, with pictures:
The problem is that there is no single ""the price"" that goes up and down. On any given flight you can buy as many as a dozen different tickets, each at a different price. They carry different privileges -- eligible to earn frequent flyer miles, lower change fees, lounge access, seat selection included, less credits needed to upgrade, free meal, etc -- depending on the airline. Often, some or all of those privileges mean very little to you and you will just buy the cheapest one. When all of the absolutely cheapest ones are gone, you have to buy the next most expensive class, and that means you will pay more. So how do prices go up? By the cheapest seats getting bought. How do they go down? By those seats being cancelled and returned to the pool (unlikely, since they have high change fees and are bought by people who have firm plans), by discount codes or overall ""seat sales"" being issued, or by seats being moved from one class to another. That last thing is called ""yield management"" and it is what some very smart people do for a living. They don't want a plane to go out with an empty seat (getting $0 for it) but they don't want to sell it to you 3 months in advance for $200 if somebody with an urgent need to travel would pay $1500 for it the week of the flight. So they might decide to move an unsold seat from the $1500 fare class to the $200 fare class, but only if they are sure that's the only way they'll sell it. You can see that they can go out with an empty seat 5 times, and the 6th time sell the seat for a premium, and still be ahead overall. They are pretty good at guessing how many ""urgent needs"" are likely to arise in a given week. And trust me, the holiday season is rich in ""urgent needs"". The chances of cheaper seats being available right when everyone wants to fly are slim to none. There are ways to watch the fare classes on a given flight. For example Air Canada offers Tango, Tango Plus, Latitude, Discount Business, and Business. Tango and Tango plus actually have some smaller fare classes inside them. If you look at a random city pair on a random day, you will see something like this:  You can see that already, on many of the flights, all of the Tango fares are gone. There are clearly two prices for Tango, and only one flight has the cheaper one left. Similarly there are 3 prices for Tango Plus. And so on. As it gets closer and closer, fares will disappear from some flights. Over time, you can get familiar with the patterns between two cities. You might notice that the 7am flight is alway last to lose its cheap fares, and wait till you see a pattern like this one before you buy. As always, it helps to be unusual. If you prefer a flight at a time of day most people don't (like 7am) you can pay less. If you aren't trying to fly the Friday before Xmas, you'll pay less. And so on. But look at the difference between Tango and Tango plus here. When all that's left is $597 fares on every flight, they can have a 20% off sale and bring it down to $477 - but you would have been better off with $364 in the first place.  If you know you're going, and there's a fare you can afford, book it. Waiting will almost never save you money, and never enough to offset paying double or triple the cheapo fare because you waited too long. Update Nov 7th, two weeks later: Look what has now happened to that same YYZ-YVR flight on the same date, Dec 23rd:  Every flight has gone up dramatically, except (for some strange reason) for the last flight of the day. Waiting a few weeks to book would have cost you hundreds of dollars.  Let's also look at a flight two weeks later (the same distance from today as my first set of prices, but not a holiday)   See how much cheaper those Dec 23rd flights might have been before Oct 23rd, when I took the first screenshot? The cheapest is 229 (each way, before taxes and addons, but that's not the point) while today the cheapest for the 23rd is 374, almost double, and if landing at 1am Vancouver time, 4 am body time, doesn't seem feasible then it's going to be $607, almost triple. Ouch. I see no benefit to waiting... but I plan to update this answer again in a few weeks :-) Update Nov 24th, two-and-a-bit weeks closer to Xmas: Still looking at YYZ-YVR on Friday Dec 23rd, same airline:  Now it's really awful. The cheapest is $607, in fact some of the economy classes now being sold cost more than sitting in business class would cost! Again let's advance to some point as far away from now as Dec 23rd was when I started this.  Say Jan 23rd.   Wow! Now some flights are as little as $199! Notice also that there are two less flights on Jan 23rd than on Dec 23rd. The airline has added as much capacity as it can for the route on the popular day - the tickets just keep getting bought! Update Dec 16th: So now it's less than two weeks to that Dec 23rd flight home for Xmas. What bargains has the waiter achieved?  The lowest possible price is still $607, so there hasn't been much lost by waiting. And that last flight of the day has become cheaper somehow. Some particular flights are cheaper (the noon flight has gone down $100) than they were Nov 24th. But they are ALL far more expensive than they were in late October. I think for the case of Xmas, if I had a time preference, having left it to one-month-before I might try to gut it out to two-weeks-before in the hope of getting my preferred time. But the smart thing to have done was to book two-months-before, or more. $607 might look good compared to $1279 (all these prices are one way before fees and taxes) but it's actually brutally high considering you would normally see $199 or less one way before fees and taxes for that city pair. Remember, too, that this is not the airline ripping you off because it's Xmas. They always had $604 tickets and $1279 tickets on sale for every flight every day. Normally speaking, people don't buy those tickets. That's the difference. Other people beat you to the $199 ones. Update Dec 21st: I think this is as last minute as anyone would dare. How are we looking?  The cheapest price has not changed, it's still $607, and there are still 5 times of day you can get that price, though they have swapped around a bit.  Final update, 11m eastern Dec 23rd: Believe it or not, they sold them all:  Some people REALLY needed to fly today, I guess."
"Airline reservations require name to exactly match passport, but won't allow entering name that way","Many of the systems involved in air ticketing have been around for 50 years or more, and definitely show their age as you've seen... The good news is that these restrictions are very well known, and there are standard ways to work around them. The Hyphen.  This one is simple - just leave it out. ABC-DEF and ABCDEF are treated as exactly equivalent according to the rules.  The fact the passport has the former whilst the ticket has the latter is NOT an issue. The length.  Presuming the issue here comes down to the middle name only, then the easiest is to simple leave it out.  Whilst the name on the ticket must match the passport, than requirement does NOT apply to the middle name which can be either omitted completely, shortened to a single initial, or shortened to the number of characters require to meet the maximum length.   eg, if the middle name was Jonathan, then all of """" (ie, nothing), ""J"", or ""Jonat"" would be considered valid. Note that at Check-in there will almost certainly be different requirements.  Depending on the countries being traveled to/from/through, you may need to provide the full name, including middle name.  If this is required, you will be able to enter it on the airlines website in advance (often under the heading of ""APIS""), at online check-in, or at the airport check-in."
