question,answer
Is there a way to measure the consonance or dissonance of a chord?,"Yes, there are ways to measure it, though there are many different algorithms claiming to be more correct than the others.  This formula by Vassilakis is recent (2007). These measure ""roughness"", which is similar to dissonance.  (Dissonance is basically roughness, but weighted towards certain intervals due to cultural conditioning, which is obviously hard to measure quantitatively.)  For two sine tones, roughness vs frequency difference looks like this: 
 (Source: William A. Sethares) For more complex signals, made up of multiple tones: The roughness of signals corresponding to spectra with more than two sine components is calculated by summing the roughness of all sine-pairs in the spectrum. For tones with harmonic spectra, the net effect of the roughness between all the harmonics present produces graphs with notches of consonance at intervals that we're familiar with, like 3:2 perfect fifth:   The black curve is from the older Plomp-Levelt 1965 paper, with this description: We assume that the total dissonance of such an interval is equal to the sum of the dissonances of each pair of adjacent partials ... these presuppositions are rather speculative ... In this way, the curves ... were computed for complex tones consisting of 6 harmonics. ... shows how the consonance of some intervals, given by simple frequency ratios, depends on frequency. (So the Plomp-Levelt curve is based on summing up the roughness of adjacent partials while Vassilakis sums ""all sine-pairs"".  (Sethares wrote me and says the ""adjacent"" thing is just because computational power was limited in the 60s.  Comparing every pair is more appropriate.)) Further descriptions of this curve can be found in Marc Leman - Foundations of musicology as content processing science (which also talks about deriving the slendro and pelog scales from the same algorithm applied to inharmonic gong instruments) and Plomp and Levelt's Hidden Ratio The blue curve is from Sethares Relating Tuning and Timbre, which uses this MATLAB calculation, also based on the Plomp-Levelt curves.  (And here's my Python translation.)  Here's a MATLAB-based app that uses the 2007 Vassilakis model to also calculate the same curve for 6 harmonics (and has the M3 as more consonant than the m3). You can see the two curves disagree on whether the m3 or M3 is more consonant.  I'm not sure if this is due to calculating only adjacent partials vs all partials or if the partials have different amplitudes or what. Of course, real instruments produce lots of variation in their harmonic spectra, even playing the same note on the same instrument, so these curves are all inherently approximations.  Here's a plot I made of violin vs clarinet, showing that the M3 is more consonant when the violin is playing the higher note, due to clarinets producing mostly odd harmonics. Also, for more than 2 tones, the Sethares algorithm ranks minor and major chords as equally consonant, which is not the usual interpretation.  So Erlich and Monzo interpret Sethares' number as only a measure of ""roughness"" and require ""dissonance"" to include both ""roughness"" and ""tonalness"", where major chords are more consonant because they are closer to the root of a harmonic series (4:5:6) while minor chords are farther away (10:12:15).  I don't know of a way to quantify that for arbitrary frequencies, though."
Ten Minute Practice Techniques For Guitar?,"One thing I often do in that situation is pick a scale and play it in different positions on the neck. Or vary it further by double-picking or triple-picking each note, or using hammer-ons/pull-offs. This video has Joe Satriani showing a few exercises that would fit well in the short time frame as well. Last but not least, if you have a song you're working on and some part of it is giving you trouble, you can isolate that part in a short exercise that you can do even without going through the whole song."
How to play a song without making mistakes?,"You will always make mistakes, so the key is practicing in a way that eliminates mistakes.  ""Practice makes perfect"" is a Big Lie. If you don't practice in a smart method you will never get that good -- so what is important is not just practice itself, but good practice technique. When practicing a piece of music or song, there are really two modes I would practice in: With both of these the idea is practice makes permanent, not perfect. If you just keep hammering mindlessly away at a passage and playing it wrong, you get get better at playing it wrong. That is why you want to think before you play, and start slow. When you do this, you basically never or rarely actually play it wrong. Remember this stuff takes time, playing the same section over and over and over again for an hour in one day is a waste of time. Play a section slowly maybe 2-5 times, then speed it up. When you hit your speed limit for the day, just move on to the next section. The reason is that these skills actually develop while you sleep, so you can't really force it. "
How do you draw a quarter rest with a pen/pencil?,"From: Music Notation Drawing Rests  Theory Project 2: Preparing Scores To draw the quarter rest, draw the
  right side of a letter “R”, omitting
  the vertical, or start with a number
  “2”, but pull the horizontal line down
  on the right. Put the hook on the
  bottom and it’s done. The quarter rest
  is a letter “R” suitable for being
  placed next to a letter with a
  vertical right side. It’s right out of
  Gutenberg’s Bible. The hook on the
  bottom is merely embellishment. The “classical” quarter rest is a
  mirror-reversed 8th rest. Don’t use
  it. Some people draw a version of the “S”
  rest which was introduced in the very
  early 1800’s to replace the
  “classical” rest. The “S” rest is like
  an S or backwards “Z” with the top and
  bottom concave instead of convex or
  straight. Another way to draw it is to
  make a line down and curving left,
  straight to the right, and then
  curving left and down. That is the
  easiest way to start, and I recommend
  it to you. If you rotate that
  clockwise you have an “S” rest. Or
  copy the eighth doubled and backwards.
  Or chop away half of both curves of a
  Gutenberg rest. There is a lot of variation to be
  found in the quarter rest. The problem
  with the Gutenberg rest is that it
  takes too much vertical space and
  therefore collides with other rests or
  notes too often. For handwriting
  music, the Gutenberg rest and the
  classical rest are the worst, in my
  opinion."
Quickly flip a page of sheet music while playing,"One of the tricks you can use is one I have learned watching Gustav Leonhardt in concert. For difficult page turns, he uses a little copy of the start of the next page that he pastes on the side of the preceding right page as a flip. Not only is it easier on his memory but it allows to grab the page quickly and turn it efficiently.  Now that scanners and printers exist, this is really easy to do.
Leonhardt often copied the parts by hand (which is not bad for memory). A related thing you can do is to copy the right and left side and putting them in front of you at the same time when studying the passage. It will flow better in general, you will be less dependent of the precise moment you do the page turns, when you use the original score (which is usually required in concert for copyright reasons)."
How long would it take to learn to tune a piano?,"I would encourage anyone who is interested to tune their own piano. My personal experience is... (I am an amateur in the true sense (Latin: ""To Love""), have played piano for 8 years and probably tuned my own piano for 5 years (when I have time)) It probably took me about a week (off and on, I suppose about 6 hours) to completely retune my old piano from the ground up after having watched several hours of (slow, boring) instructional video. My tools were I actually never learned the cost to have a piano tuned, but I hear it is expensive, so I would say it is worth it. It is not that hard, although it takes a long time at first. Here are some tips. (personal experience, upright piano) When tuning by ear, (this is hard to describe), when two notes are close, but not just right, there is like a small wild ring. Also, normally the tones of two notes seem to fluctuate like long waves with sub waves. The long waves are the easiest to measure I think. The long waves of the two notes should match up. Let me know if you have any questions. This is all personal experience."
Why are there both sharps and flats? [duplicate],"Pretty basic and simple. Each key has 7 notes, with a different letter name for each. A B C D E F G but not always starting on A!! Let's take Gmajor G A B C D E F G - except the F needs to be F#. So far so good with your idea. Let's take Fmajor. F G A A# C D E F. Oops, there are two A notes - and no B. Try writing it out on the lines and spaces we call staves. See the problem? EDIT: For the commenters who may have missed my reasoning - still in key F - What would you do about a key signature for that key. Possibly put a # so the A notes get changed? Oops again! Every time an A nat. was needed, it'd have to be marked. Or, no key sig. Then # each A as needed. And there'd never be a note on the middle line, treble clef. What a waste! 2nd EDIT: maybe for the folks who found the answer difficult to understand. For simply naming the black keys on pianos, we could indeed just use sharps - or flats alone. But even that would create a dichotomy. Some would prefer sharps, some flats. The problem is actually alive and kicking on some guitar driven sites, where flats seem to have become obsolete. Any note which is not a simple letter name takes on the name of the next note down, and adds a sharp. Thus a semitone above A is A♯, that above D is D♯ and so on.  That means that a chord such as F minor gets spelled F G♯ C. Which could work. Find each 'note' on guitar (or piano, if you like), and play. Voila, an Fm chord!  Take a chord sequence, in key F major. Chord IV becomes A♯. For those with very little understanding of theory, that's not a problem. Those with more experience know immediately there's no A♯ chord (or note, even) in key F. It's called B♭ - and has been for centuries. (Unless you're German!) So, if the original part of the answer was insufficient, stuff learned by tens of thousands of musos would be invalidated by purely using sharps (or flats)."
How often should I replace the strings on my guitar?,"Depends on two factors: Some strings, like ""bright bronze"", can lose their sound qualities after a few hours of playing. Others, like ""silk and steel"", can be played for 100 or more hours. The correct answer is: when you feel that sound isn't bright as it used to be, it is time to change strings. You can prolong string life time if you "
"What is the relationship between ""do re mi"" and note letter names?","Do-re-mi-etc. is ""sol-fa"" or ""solfege"".  Sol-fa represents a major scale, with Do being the first note, Re being the second, and so on. I'm sure you can sing that scale. The A-G note names are absolute names for a certain note. An 'A' is an 'A' no matter what key you are performing in. There are two variants of sol-fa. Fixed do and Movable do. Fixed do is used in China, France, Italy, Portugal, Spain, Romania, Russia, South America and parts of North America, Japan, and Vietnam.  In fixed-do, Do is always equivalent to C; Re is always equivalent to D; and so on. Movable Do is used in Britain, Germany, Indian classical music, and the United States. In movable-do, you can pick a different pitch to start on, and sing Do-re-mi-... starting at that note. What you are doing when you do that is singing the major scale in different keys. If you are singing in C major, d,r,m,f,s,l,t,d is C,D,E,F,G,A,B,C If you are singing in D major, d,r,m,f,s,l,t,d is D,E,F♯,G,A,B,C♯,D ... and so on. In both forms, there are other phonetic names for sharp and flat names. The complete list is on Wikipedia."
What is the difference between a mode and a scale?,"A ""scale"", technically defined, is a sequence of ascending or descending ""unit pitches"" that form a palette of notes that can be used to form a melody. Most scales in Western music conform to a particular ""key""; that is, a sequence of notes that will be ""sharp"" or ""flat"" by default. Not all scales have keys; the chromatic scale is a scale of all possible semitone steps used in Western music, while the whole-tone scale is a scale composed of intervals two semitones apart. Within a particular key, there are 7 notes in a single octave, before reaching the 8th note which is named the same as the first note and is at double the frequency. The seven notes have differing intervals between adjacent notes; sometimes it's one half-step (semitone), while other times it's a whole step (two semitones). The pattern of whole-step/half-step intervals that determine the notes of a key, starting from the note for while the key is named, is whole-whole-half-whole-whole-whole-half. Within a single key, each of those seven notes could be used as the ""base"" note of an ascending sequence. Each such sequence, created by starting on a different note in the key, is a ""mode"" of that key, and each mode has a name: More reading: Wikipedia - Musical Mode"
"Changing the strings: one by one, or by taking all strings off at one time?","I have heard that it is not a problem taking them off all at once, and luthiers I have seen work on instruments will take all the strings off to clean the fretboard and alter the bridge. This website corroborates this theory, saying: It's definitely OK to take off all the strings on any fretted instrument. It's just an old husband's tale that taking off all the strings will injure the neck or any other part of the instrument. And further: ...your instrument would ""rather"" have no strings at all! Collectors and others who put their instruments into storage usually either remove the strings or detune completely. It does, however, mention the practical benefits of changing one at a time; guitars with movable bridges are best done like this to stop the bridge moving. Also, if you don't have a tuner to hand, changing one string at a time makes it easier to tune up to the right pitch."
Best method to learn to play barre chords?,"I was struggling with my barre chords, but then my teacher showed me two great exercises. I've been doing them for a week or two and--it's a miracle--barre chords started sounding good! Just hold all the strings on fret 7 with your first finger and nothing else and check if all the strings sound clear. You can help with your second finger. When all notes are clear, move to fret 6. And so on, until you reach fret 1. Hold your barre on fret 7 and with the other three fingers, do this pattern, picking one note at a time: Keep holding the barre on fret 7 for the whole exercise! By the time you get to string 1, your hand will hurt like hell, but that is the purpose - to get your hand strong. Rest for a while, and do the same thing on fret 6, and so on until fret 1. Do this every day for 2 weeks--and you'll be able to play barre chords with ease."
What's the difference between a G♭ and an F#?,"See the section on tuning systems on Wikipedia for some background. In short, most intervals do not sound best on equally-tempered scales (where the distance between any two consecutive half steps is the same) but on ones where the notes vary in distance. For instance, fifths usually sound the most in tune when the frequencies are in a 2:3 ratio. Because of this, G♭ and F♯ will often sound different depending on which scale they're being used in and which notes they are played with. As far as I know, G♭ is never higher than F♯, always lower (or perhaps the same, like on a piano)."
Why is C the base note of standard notation and keys?,"This was already partially answered here, and there's a pretty comprehensive explanation here. Notes do not ""start"" with C; C major is just the easiest major key to notate in modern notation. The concept of a major key came about long after letters were assigned to the notes. Before there were major (and minor) keys, people used modes, usually just using the notes of the modern white keys and starting and ending in different places. The Ionian mode (which became modern major) was a late addition to the modes.  So it's historical accident that C major is treated as ""basic."""
Ways to get out of a scalar rut?,"Do you transcribe other players' solos?  I find this helps me a lot, especially when I transcribe non-guitarists' solos.  The clichés and idioms on other instruments are simply different than they are on guitar, so that can help to see melody from a different perspective.  Trumpets and saxophones, in particular, sit in a similar range to the guitar but have completely different styles of play. To get the most out of transcribing solos, here are some points I think are important: Choose solos you love, but from which you can learn.  For example, I love the playing the blues and I want to expand my repertoire of blues ideas, but I don't transcribe Stevie Ray Vaughn solos.  I love Stevie's playing, but I can't learn from it anymore.  He played exactly what I would have played, if only I could play better.  This is not to take anything away from Stevie, who did in fact play better than I do, but just to point out that I won't learn much from a Stevie solo that I don't already know. On the other hand, I just transcribed Oliver Nelson's solo on ""Stolen Moments"", from his record Blues and the Abstract Truth (his solo starts at 4:14 and goes to about 5:54).  ""Stolen Moments"" is also a blues, and Wikipedia describes his solo in it as ""contain[ing] 'possibly the most famous' use of the augmented scale in jazz.""  I didn't know that at the time I started transcribing it (I just looked up the Wikipedia page as I was writing this), but I knew it was beautiful, lyrical, haunting, and entirely different from anything I would have thought of playing. Get it right. Not just the notes, but the timing and the inflection as well.  Get some software that slows music down without altering its pitch and allows you a great deal of scrubbing and looping control.  I've used both the Amazing Slow Downer and Capo, and both are very good. Getting the timing right is especially hard for me, but there's a lot to learn there.  I have a tendency to overplay and to rush, and forcing myself to absolutely nail the timing on, say, a Miles Davis solo has taught me a lot about relaxing and staying in and behind the pocket.  The inflection isn't as hard for me, but sometimes it's hard for my students.  They don't seem to hear things like grace notes, slides, bends, vibrato, etc., the kinds of things that give the solo its vocal-like quality. Write it down. This is important on so many levels.  It will improve your reading, improve your knowledge of the fretboard, and it will really force you to grapple with the timing.  Does that phrase really start on the 'and' of 3?  How long is that pause?  I thought those were sixteenth notes, but if they are, then the notes in this measure don't add up to four quarters. Hm. Writing the solo out will also help with analysis.  Once you've written it down, go back and write the chord symbols over the staff as they occur in the song.  Then analyze the solo to see how the notes and phrases work with the chords.  If you really want to go nuts with this, listen carefully to the chords that the other players are actually playing rather than the chords in the chart---they may be using alterations and substitutions, and the soloist may be playing off of those. To be blunt: if you know the solo, write it down.  If you can't write it down, you don't really know the solo. Wisdom from Miles.  Miles famously said about soloing, ""Play what you hear, not what you know.""  In other words, when you're soloing, don't think about augmented scales and minor-7th arpeggios.  Listen instead to what's in your heart and your head, and play that.  Easier said than done, obviously, but this is exactly how transcribing helps the most: it trains your heart and head to hear ideas you wouldn't otherwise have, and it trains your fingers to execute better what you hear."
How can a classical pianist learn jazz piano?,"Do you listen to jazz? I think a big part of getting into jazz as a trained musician means experimenting on your own. One of the biggest challenges for you will likely be learning the style of jazz piano, i.e. being able to play and not sound ""square"". If you want a listening list, check this out: ""100 Greatest Jazz Pianists"". The top 5 would be plenty to get you started--you could probably set up a Pandora station and be set for a good while. The best jazz musicians learned by doing. They learned the ""rules"" in an intuitive sense just by going to gigs and using their ears. Now we have jazz educators, of course, so that process can be made a little less painstaking. One such jazz educator has written the well-regarded Jazz Piano Book that may be enough to get you off the ground if you don't want to go out and find a teacher. You can also find plenty of books to get you familiar with jazz voicings through notation. The extremely popular Jamey Aebersold Play-A-Long series contains a selection of transcribed piano voicings from the existing play along CDs."
Why Is Just Intonation Impractical?,"Yes, you're right.  As for why the harmonic series doesn't produce notes that work in all keys, the simple answer is that the math just doesn't add up. Let's work out the math for just intonation: Suppose you choose X Hz for the fundamental frequency and go from there.  Then the octave above the fundamental should have frequency 2X Hz.  Meanwhile, the perfect fifth above X will have frequency 3⁄2 X Hz.  The perfect fifth above that will have frequency 3⁄2 * 3⁄2 X = 9⁄4 X Hz.  Continuing on the cycle of fifths, you can easily see that every pitch generated this way will have frequency (3⁄2)n X Hz for some exponent n. If there are twelve tones in the chromatic scale, then (3⁄2)12 X should be some whole number of octaves above X, i.e. (3⁄2)12 must equal a power of two.  But this is impossible because no power of 2 can have 3 in its prime factorization, as all powers of 3⁄2 must have.  Indeed, if you don't insist that the chromatic scale have twelve tones, you still can't make the math work: (3⁄2)n != 2m for any positive integer values of n and m. Is it close, though?  Not close enough. (3⁄2)12 = 129.74, and the closest power of 2 is 27 = 128.  In practical terms, this means that the A one octave above A440 is 440 * 129.74 / 64 = 892 Hz, which is definitely audibly distinct from the pure 880 Hz you'd expect.  The math just doesn't work—just intonation cannot produce a set of pitches that work well in all keys."
How can I overcome the fear of performing in front of an audience?,"I had a teacher who liked to say ""The key to overcoming performance anxiety is through rigorous application of technique."" This basically means: practice, practice, practice. Practice not until you get it right, but until you can't get it wrong. Practice until the technique you have to execute on the guitar is just as natural as clapping your hands. There are pharmaceutical means that are endorsed by some teachers in very rare cases (called beta blockers); a natural alternative is known by many to be contained in the common banana. I include that tidbit for the sake of completeness, but I really don't recommend it. You will reap far greater benefits from practicing more and more efficiently, and learning how to relax yourself and gain greater self-awareness of tension in your own body. Some other practical suggestions: Start out small. Many musicians encounter performance anxiety only once they go to music school and need to play for large audiences. Before you have a big performance, perform for just one person, then a small group of friends, then perhaps your studio class, etc. If you're even having trouble working up to the one person level, try performing for your cat! Memorization can be tricky, and is a personally major source of anxiety for me when I need to perform memorized. As before, apply technique rigorously to the end of being able to write out the entire piece of music note for note completely from memory. Then do the same thing on a different level (i.e. the sections of the piece, Theme I, Theme II, AABA form, Eb major to G minor, what have you). Lastly, it sounds a little like you are only playing for your friends when they ask you to, which has the psychological effect of calling you out and putting you on the spot. Instead, try preparing a piece of music that you are totally comfortable with, and then perform it for them on YOUR terms."
Found in an 1800s newspaper--what kind of march notation is this?,"It is ""a new system of music"" that was set forth in the same periodical, Scientific American, in a subsequent issue, that of March 26, 1846. The image in the question was taken from the March 19th issue. "
What does a conductor actually do?,"A good conductor: At the top level of your question, indeed, there exist ensembles that perform without a conductor. These ensembles are often heavily rehearsed, and quite often the musical leadership (that is, who decides what to rehearse when) comes from a senior member of the ensemble. (Traditionally, the first violin/concertmaster.1) However, once this is rehearsed, it is pretty much set in stone, and there is very little a large conductorless ensemble can change in the middle of a performance. But keep in mind, high-level performing ensembles often do not have copious rehearsal time! Usually, just one session, and not uncommonly zero, before a performance. In these situations it is imperative to have someone at the front who will unify all of the different musicians' interpretations of the piece in question. Furthermore, the music in the moment of performance will often require something different than what is rehearsed. The tempos might be a little bit faster, or the brass might give a bit more (or god forbid someone makes a mistake), and the conductor is there to take all of this information and synthesize it into the ensemble's performance. The simple fact that the same orchestra will sound different with a different conductor should be proof enough of this. The conductor is constantly asking himself ""What information does the ensemble need from me?"", answers that question using his ears and his internal aural image of what the music should sound like, and then executes a gesture to communicate this information nonverbally. At high levels of ensemble musicianship, the conductor may not even need to move his hands, if the music doesn't require it! See this video of Leonard Bernstein, but do realize that he is communicating and influencing the ensemble even without his hands! Of course, at lower levels of musicianship, like in a middle school, the players are likely going to need very specific beat patterns to play together, even after copious amounts of rehearsal. 1 Even in professional orchestras, it is still this first violin who makes many of the ensemble decisions like, ""where, really, is our first downbeat."" Many famous orchestra conductors are notorious for being very nonspecific with their opening gestures, and were the cameras trained a little down and to the left, you'd see the real preparatory gesture."
Position of white dots in guitar fretboard,"The spacing is designed to offer useful milestones on the fretboard. Take the notes on the 6th string (in standard tuning), for example:"
